Time,Extension,Load,Tensile strain (Extension),Temperature: Chamber 3119-600 1 1,Tensile stress
(s),(mm),(N),(mm/mm),(C),(MPa)
"129.41500","3.08933","32.01908","0.01932","120.12296","280.84650"
"129.51500","3.08785","31.96283","0.01930","120.11615","280.35315"
"129.61500","3.08632","31.92305","0.01929","120.11615","280.00418"
"129.71500","3.08470","31.89633","0.01927","120.11615","279.76987"
"129.81500","3.08288","31.88863","0.01925","120.11615","279.70227"
"129.91500","3.08102","31.83258","0.01924","120.11615","279.21066"
"130.01500","3.07957","31.79765","0.01922","120.11615","278.90427"
"130.11500","3.07803","31.75294","0.01921","120.11062","278.51218"
"130.21500","3.07635","31.72996","0.01919","120.11062","278.31055"
"130.31500","3.07447","31.70320","0.01917","120.11062","278.07581"
"130.41500","3.07267","31.67522","0.01915","120.11062","277.83044"
"130.51500","3.07120","31.63239","0.01914","120.11062","277.45480"
"130.61500","3.06968","31.61266","0.01912","120.10892","277.28168"
"130.71500","3.06796","31.58367","0.01911","120.10892","277.02744"
"130.81500","3.06605","31.55548","0.01909","120.10892","276.78015"
"130.91500","3.06434","31.53591","0.01907","120.10892","276.60852"
"131.01500","3.06290","31.46404","0.01906","120.10892","275.97818"
"131.11500","3.06134","31.43420","0.01904","120.10892","275.71637"
"131.21500","3.05962","31.43126","0.01902","120.10744","275.69061"
"131.31500","3.05763","31.36876","0.01900","120.10744","275.14243"
"131.41500","3.05599","31.33051","0.01899","120.10744","274.80695"
"131.51500","3.05453","31.31964","0.01897","120.10744","274.71155"
"131.61500","3.05295","31.28266","0.01896","120.10744","274.38721"
"131.71500","3.05121","31.28021","0.01894","120.10719","274.36572"
"131.81500","3.04923","31.22957","0.01892","120.10719","273.92154"
"131.91500","3.04768","31.20020","0.01891","120.10719","273.66388"
"132.01500","3.04621","31.17082","0.01889","120.10719","273.40622"
"132.11500","3.04461","31.15265","0.01888","120.10719","273.24689"
"132.21500","3.04290","31.08826","0.01886","120.10719","272.68210"
"132.31500","3.04098","31.08285","0.01884","120.10257","272.63464"
"132.41500","3.03946","31.03401","0.01882","120.10257","272.20627"
"132.51500","3.03800","31.03435","0.01881","120.10257","272.20923"
"132.61500","3.03636","30.99096","0.01879","120.10257","271.82864"
"132.71500","3.03459","30.96750","0.01878","120.10257","271.62283"
"132.81500","3.03271","30.88974","0.01876","120.10257","270.94083"
"132.91500","3.03119","30.89822","0.01874","120.10023","271.01523"
"133.01500","3.02969","30.88401","0.01873","120.10023","270.89059"
"133.11500","3.02803","30.85092","0.01871","120.10023","270.60034"
"133.21500","3.02624","30.83521","0.01869","120.10023","270.46252"
"133.31500","3.02437","30.77873","0.01868","120.10023","269.96713"
"133.41500","3.02288","30.71227","0.01866","120.09512","269.38419"
"133.51500","3.02134","30.68329","0.01865","120.09512","269.13000"
"133.61500","3.01967","30.67925","0.01863","120.09512","269.09454"
"133.71500","3.01784","30.63178","0.01861","120.09512","268.67822"
"133.81500","3.01602","30.59571","0.01859","120.09512","268.36182"
"133.91500","3.01460","30.59129","0.01858","120.09512","268.32306"
"134.01500","3.01303","30.53284","0.01856","120.09196","267.81033"
"134.11500","3.01130","30.53408","0.01855","120.09196","267.82123"
"134.21500","3.00942","30.48340","0.01853","120.09196","267.37674"
"134.31500","3.00771","30.44876","0.01851","120.09196","267.07294"
"134.41500","3.00625","30.45385","0.01850","120.09196","267.11755"
"134.51500","3.00468","30.45070","0.01848","120.08752","267.08994"
"134.61500","3.00295","30.43964","0.01846","120.08752","266.99286"
"134.71500","3.00101","30.41438","0.01844","120.08752","266.77136"
"134.81500","2.99933","30.34137","0.01843","120.08752","266.13095"
"134.91500","2.99797","30.32938","0.01841","120.08752","266.02582"
"135.01500","2.99631","30.27518","0.01840","120.08752","265.55042"
"135.11500","2.99458","30.28644","0.01838","120.08427","265.64911"
"135.21500","2.99271","30.20385","0.01836","120.08427","264.92471"
"135.31500","2.99108","30.17591","0.01835","120.08427","264.67966"
"135.41500","2.98966","30.15408","0.01833","120.08427","264.48816"
"135.51500","2.98807","30.12114","0.01832","120.08427","264.19922"
"135.61500","2.98623","30.09746","0.01830","120.08427","263.99155"
"135.71500","2.98441","30.05996","0.01828","120.08647","263.66263"
"135.81500","2.98278","30.00480","0.01826","120.08647","263.17877"
"135.91500","2.98135","29.94583","0.01825","120.08647","262.66156"
"136.01500","2.97970","29.92579","0.01823","120.08647","262.48581"
"136.11500","2.97784","29.87951","0.01822","120.08647","262.07990"
"136.21500","2.97604","29.85851","0.01820","120.09023","261.89566"
"136.31500","2.97451","29.80159","0.01818","120.09023","261.39636"
"136.41500","2.97300","29.80534","0.01817","120.09023","261.42929"
"136.51500","2.97132","29.77217","0.01815","120.09023","261.13837"
"136.61500","2.96945","29.71920","0.01813","120.09023","260.67371"
"136.71500","2.96770","29.69820","0.01812","120.09314","260.48956"
"136.81500","2.96619","29.66615","0.01810","120.09314","260.20844"
"136.91500","2.96464","29.63590","0.01808","120.09314","259.94308"
"137.01500","2.96294","29.59437","0.01807","120.09314","259.57883"
"137.11500","2.96102","29.59273","0.01805","120.09314","259.56445"
"137.21500","2.95931","29.53739","0.01803","120.09314","259.07901"
"137.31500","2.95788","29.51140","0.01802","120.09446","258.85110"
"137.41500","2.95626","29.47433","0.01800","120.09446","258.52591"
"137.51500","2.95452","29.48982","0.01798","120.09446","258.66180"
"137.61500","2.95258","29.44268","0.01797","120.09446","258.24832"
"137.71500","2.95100","29.42788","0.01795","120.09446","258.11850"
"137.81500","2.94958","29.40462","0.01794","120.09808","257.91452"
"137.91500","2.94796","29.33764","0.01792","120.09808","257.32700"
"138.01500","2.94622","29.34275","0.01790","120.09808","257.37180"
"138.11500","2.94434","29.31098","0.01788","120.09808","257.09314"
"138.21500","2.94280","29.31902","0.01787","120.09808","257.16370"
"138.31500","2.94133","29.24790","0.01785","120.09808","256.53983"
"138.41500","2.93970","29.24577","0.01784","120.10136","256.52118"
"138.51500","2.93793","29.20059","0.01782","120.10136","256.12488"
"138.61500","2.93603","29.15746","0.01780","120.10136","255.74664"
"138.71500","2.93449","29.12382","0.01779","120.10136","255.45155"
"138.81500","2.93302","29.11706","0.01777","120.10136","255.39227"
"138.91500","2.93135","29.07302","0.01776","120.10136","255.00600"
"139.01500","2.92956","29.07708","0.01774","120.10207","255.04153"
"139.11500","2.92768","29.04670","0.01772","120.10207","254.77513"
"139.21500","2.92622","28.98132","0.01770","120.10207","254.20166"
"139.31500","2.92474","28.96190","0.01769","120.10207","254.03130"
"139.41500","2.92301","28.91610","0.01767","120.10207","253.62961"
"139.51500","2.92118","28.91097","0.01766","120.10561","253.58463"
"139.61500","2.91936","28.88689","0.01764","120.10561","253.37341"
"139.71500","2.91786","28.83562","0.01762","120.10561","252.92363"
"139.81500","2.91637","28.79853","0.01761","120.10561","252.59833"
"139.91500","2.91467","28.75265","0.01759","120.10561","252.19589"
"140.01500","2.91274","28.68885","0.01757","120.10802","251.63635"
"140.11500","2.91098","28.68566","0.01755","120.10802","251.60837"
"140.21500","2.90954","28.65334","0.01754","120.10802","251.32481"
"140.31500","2.90798","28.59524","0.01752","120.10802","250.81525"
"140.41500","2.90624","28.57809","0.01751","120.10802","250.66484"
"140.51500","2.90429","28.52231","0.01749","120.10802","250.17557"
"140.61500","2.90266","28.46965","0.01747","120.11282","249.71370"
"140.71500","2.90125","28.46807","0.01746","120.11282","249.69983"
"140.81500","2.89967","28.43314","0.01744","120.11282","249.39340"
"140.91500","2.89794","28.41386","0.01743","120.11282","249.22429"
"141.01500","2.89601","28.37127","0.01741","120.11282","248.85077"
"141.11500","2.89444","28.35421","0.01739","120.11625","248.70113"
"141.21500","2.89298","28.33087","0.01738","120.11625","248.49637"
"141.31500","2.89138","28.34598","0.01736","120.11625","248.62892"
"141.41500","2.88963","28.27217","0.01734","120.11625","247.98152"
"141.51500","2.88768","28.20774","0.01732","120.11625","247.41640"
"141.61500","2.88614","28.20201","0.01731","120.11625","247.36617"
"141.71500","2.88464","28.13599","0.01729","120.11434","246.78708"
"141.81500","2.88305","28.13083","0.01728","120.11434","246.74179"
"141.91500","2.88121","28.12946","0.01726","120.11434","246.72977"
"142.01500","2.87934","28.08596","0.01724","120.11434","246.34821"
"142.11500","2.87786","28.04824","0.01723","120.11434","246.01741"
"142.21500","2.87632","28.01379","0.01721","120.11434","245.71519"
"142.31500","2.87469","28.00468","0.01720","120.11234","245.63530"
"142.41500","2.87279","27.93690","0.01718","120.11234","245.04080"
"142.51500","2.87093","27.94844","0.01716","120.11234","245.14206"
"142.61500","2.86950","27.90076","0.01714","120.11234","244.72385"
"142.71500","2.86795","27.88421","0.01713","120.11234","244.57861"
"142.81500","2.86628","27.87194","0.01711","120.10971","244.47104"
"142.91500","2.86437","27.81349","0.01709","120.10971","243.95833"
"143.01500","2.86259","27.78290","0.01708","120.10971","243.69005"
"143.11500","2.86118","27.75139","0.01706","120.10971","243.41362"
"143.21500","2.85961","27.73800","0.01705","120.10971","243.29620"
"143.31500","2.85784","27.70226","0.01703","120.10724","242.98274"
"143.41500","2.85598","27.67590","0.01701","120.10724","242.75150"
"143.51500","2.85434","27.61587","0.01699","120.10724","242.22493"
"143.61500","2.85290","27.60364","0.01698","120.10724","242.11769"
"143.71500","2.85132","27.54265","0.01696","120.10724","241.58275"
"143.81500","2.84956","27.55861","0.01695","120.10724","241.72270"
"143.91500","2.84770","27.50362","0.01693","120.10420","241.24037"
"144.01500","2.84611","27.47967","0.01691","120.10420","241.03036"
"144.11500","2.84462","27.43711","0.01690","120.10420","240.65700"
"144.21500","2.84303","27.40147","0.01688","120.10420","240.34439"
"144.31500","2.84126","27.39855","0.01686","120.10420","240.31879"
"144.41500","2.83937","27.33039","0.01685","120.09837","239.72093"
"144.51500","2.83779","27.31326","0.01683","120.09837","239.57074"
"144.61500","2.83634","27.27233","0.01682","120.09837","239.21173"
"144.71500","2.83466","27.23434","0.01680","120.09837","238.87849"
"144.81500","2.83288","27.23170","0.01678","120.09837","238.85533"
"144.91500","2.83109","27.21834","0.01676","120.09837","238.73814"
"145.01500","2.82955","27.18110","0.01675","120.09259","238.41151"
"145.11500","2.82805","27.16409","0.01673","120.09259","238.26234"
"145.21500","2.82635","27.12049","0.01672","120.09259","237.87987"
"145.31500","2.82452","27.09608","0.01670","120.09259","237.66580"
"145.41500","2.82271","27.06577","0.01668","120.09259","237.39992"
"145.51500","2.82119","27.01894","0.01667","120.09115","236.98920"
"145.61500","2.81969","26.98476","0.01665","120.09115","236.68938"
"145.71500","2.81795","26.94301","0.01663","120.09115","236.32314"
"145.81500","2.81610","26.92851","0.01662","120.09115","236.19601"
"145.91500","2.81434","26.91216","0.01660","120.09115","236.05255"
"146.01500","2.81287","26.87708","0.01658","120.09115","235.74486"
"146.11500","2.81130","26.88888","0.01657","120.09034","235.84837"
"146.21500","2.80953","26.82042","0.01655","120.09034","235.24788"
"146.31500","2.80765","26.82581","0.01653","120.09034","235.29514"
"146.41500","2.80607","26.78826","0.01652","120.09034","234.96585"
"146.51500","2.80457","26.73641","0.01650","120.09034","234.51102"
"146.61500","2.80301","26.70408","0.01649","120.09073","234.22745"
"146.71500","2.80124","26.68010","0.01647","120.09073","234.01714"
"146.81500","2.79936","26.61101","0.01645","120.09073","233.41109"
"146.91500","2.79777","26.60270","0.01643","120.09073","233.33826"
"147.01500","2.79633","26.56214","0.01642","120.09073","232.98245"
"147.11500","2.79472","26.54283","0.01640","120.09073","232.81306"
"147.21500","2.79291","26.52559","0.01639","120.09753","232.66193"
"147.31500","2.79101","26.45740","0.01637","120.09753","232.06374"
"147.41500","2.78944","26.42478","0.01635","120.09753","231.77763"
"147.51500","2.78798","26.43111","0.01634","120.09753","231.83315"
"147.61500","2.78635","26.37851","0.01632","120.09753","231.37184"
"147.71500","2.78451","26.33316","0.01630","120.10040","230.97408"
"147.81500","2.78267","26.32210","0.01629","120.10040","230.87706"
"147.91500","2.78121","26.29468","0.01627","120.10040","230.63655"
"148.01500","2.77972","26.25107","0.01626","120.10040","230.25398"
"148.11500","2.77802","26.25039","0.01624","120.10040","230.24806"
"148.21500","2.77615","26.20547","0.01622","120.10040","229.85403"
"148.31500","2.77427","26.16856","0.01620","120.10451","229.53026"
"148.41500","2.77283","26.16162","0.01619","120.10451","229.46938"
"148.51500","2.77134","26.08905","0.01617","120.10451","228.83292"
"148.61500","2.76960","26.08676","0.01616","120.10451","228.81281"
"148.71500","2.76771","26.01340","0.01614","120.10451","228.16939"
"148.81500","2.76591","25.99731","0.01612","120.10387","228.02823"
"148.91500","2.76449","25.95797","0.01611","120.10387","227.68317"
"149.01500","2.76297","25.93220","0.01609","120.10387","227.45715"
"149.11500","2.76122","25.89865","0.01607","120.10387","227.16286"
"149.21500","2.75932","25.87759","0.01605","120.10387","226.97816"
"149.31500","2.75763","25.84422","0.01604","120.10387","226.68539"
"149.41500","2.75623","25.82781","0.01602","120.10504","226.54153"
"149.51500","2.75468","25.78489","0.01601","120.10504","226.16501"
"149.61500","2.75293","25.77044","0.01599","120.10504","226.03830"
"149.71500","2.75105","25.73749","0.01597","120.10504","225.74930"
"149.81500","2.74936","25.68331","0.01596","120.10504","225.27408"
"149.91500","2.74793","25.66904","0.01594","120.10770","225.14886"
"150.01500","2.74641","25.63150","0.01593","120.10770","224.81958"
"150.11500","2.74458","25.60988","0.01591","120.10770","224.63000"
"150.21500","2.74272","25.58235","0.01589","120.10770","224.38855"
"150.31500","2.74108","25.56924","0.01587","120.10770","224.27350"
"150.41500","2.73965","25.50508","0.01586","120.10770","223.71075"
"150.51500","2.73807","25.47898","0.01584","120.11015","223.48183"
"150.61500","2.73628","25.47761","0.01583","120.11015","223.46985"
"150.71500","2.73445","25.42381","0.01581","120.11015","222.99788"
"150.81500","2.73284","25.42110","0.01579","120.11015","222.97417"
"150.91500","2.73139","25.40392","0.01578","120.11015","222.82346"
"151.01500","2.72975","25.36688","0.01576","120.10905","222.49860"
"151.11500","2.72793","25.35998","0.01574","120.10905","222.43803"
"151.21500","2.72601","25.31326","0.01573","120.10905","222.02831"
"151.31500","2.72450","25.29538","0.01571","120.10905","221.87143"
"151.41500","2.72302","25.27665","0.01570","120.10905","221.70712"
"151.51500","2.72136","25.23574","0.01568","120.10905","221.34831"
"151.61500","2.71949","25.22157","0.01566","120.10623","221.22406"
"151.71500","2.71760","25.18264","0.01564","120.10623","220.88258"
"151.81500","2.71617","25.12786","0.01563","120.10623","220.40211"
"151.91500","2.71466","25.10172","0.01561","120.10623","220.17284"
"152.01500","2.71296","25.06593","0.01560","120.10623","219.85890"
"152.11500","2.71109","25.05589","0.01558","120.10793","219.77081"
"152.21500","2.70931","24.98771","0.01556","120.10793","219.17276"
"152.31500","2.70790","24.99809","0.01555","120.10793","219.26384"
"152.41500","2.70634","24.94972","0.01553","120.10793","218.83954"
"152.51500","2.70463","24.92228","0.01551","120.10793","218.59891"
"152.61500","2.70276","24.88768","0.01550","120.10793","218.29543"
"152.71500","2.70102","24.82796","0.01548","120.11076","217.77159"
"152.81500","2.69960","24.81818","0.01546","120.11076","217.68581"
"152.91500","2.69804","24.78566","0.01545","120.11076","217.40054"
"153.01500","2.69626","24.76824","0.01543","120.11076","217.24777"
"153.11500","2.69440","24.77088","0.01541","120.11076","217.27095"
"153.21500","2.69273","24.70100","0.01540","120.11203","216.65796"
"153.31500","2.69130","24.68645","0.01538","120.11203","216.53036"
"153.41500","2.68969","24.64377","0.01537","120.11203","216.15604"
"153.51500","2.68790","24.60709","0.01535","120.11203","215.83426"
"153.61500","2.68603","24.60615","0.01533","120.11203","215.82603"
"153.71500","2.68446","24.53037","0.01531","120.11203","215.16138"
"153.81500","2.68303","24.52955","0.01530","120.11566","215.15421"
"153.91500","2.68132","24.50797","0.01528","120.11566","214.96487"
"154.01500","2.67952","24.45070","0.01527","120.11566","214.46254"
"154.11500","2.67766","24.46537","0.01525","120.11566","214.59126"
"154.21500","2.67608","24.44798","0.01523","120.11566","214.43872"
"154.31500","2.67466","24.41719","0.01522","120.12077","214.16862"
"154.41500","2.67294","24.37792","0.01520","120.12077","213.82419"
"154.51500","2.67106","24.32394","0.01518","120.12077","213.35072"
"154.61500","2.66928","24.31493","0.01516","120.12077","213.27168"
"154.71500","2.66781","24.28790","0.01515","120.12077","213.03456"
"154.81500","2.66631","24.26970","0.01514","120.12077","212.87495"
"154.91500","2.66455","24.23262","0.01512","120.12649","212.54976"
"155.01500","2.66268","24.21101","0.01510","120.12649","212.36018"
"155.11500","2.66100","24.15304","0.01508","120.12649","211.85175"
"155.21500","2.65956","24.13363","0.01507","120.12649","211.68149"
"155.31500","2.65799","24.10594","0.01505","120.12649","211.43860"
"155.41500","2.65624","24.05491","0.01504","120.13548","210.99097"
"155.51500","2.65437","24.04001","0.01502","120.13548","210.86034"
"155.61500","2.65270","23.99963","0.01500","120.13548","210.50615"
"155.71500","2.65129","23.97986","0.01499","120.13548","210.33273"
"155.81500","2.64970","23.95040","0.01497","120.13548","210.07428"
"155.91500","2.64796","23.88727","0.01495","120.13548","209.52060"
"156.01500","2.64603","23.88688","0.01493","120.14856","209.51715"
"156.11500","2.64443","23.84039","0.01492","120.14856","209.10941"
"156.21500","2.64301","23.81520","0.01490","120.14856","208.88840"
"156.31500","2.64139","23.74253","0.01489","120.14856","208.25102"
"156.41500","2.63961","23.73474","0.01487","120.14856","208.18269"
"156.51500","2.63769","23.72374","0.01485","120.15623","208.08621"
"156.61500","2.63617","23.65451","0.01484","120.15623","207.47902"
"156.71500","2.63472","23.64042","0.01482","120.15623","207.35541"
"156.81500","2.63306","23.58358","0.01481","120.15623","206.85683"
"156.91500","2.63125","23.57277","0.01479","120.15623","206.76201"
"157.01500","2.62933","23.54649","0.01477","120.15623","206.53149"
"157.11500","2.62781","23.49948","0.01475","120.16047","206.11920"
"157.21500","2.62637","23.49455","0.01474","120.16047","206.07599"
"157.31500","2.62467","23.45596","0.01472","120.16047","205.73747"
"157.41500","2.62280","23.38671","0.01470","120.16047","205.13002"
"157.51500","2.62093","23.36172","0.01469","120.16047","204.91089"
"157.61500","2.61950","23.36548","0.01467","120.16231","204.94383"
"157.71500","2.61800","23.30211","0.01466","120.16231","204.38805"
"157.81500","2.61628","23.29485","0.01464","120.16231","204.32430"
"157.91500","2.61444","23.21864","0.01462","120.16231","203.65584"
"158.01500","2.61258","23.23081","0.01460","120.16231","203.76266"
"158.11500","2.61122","23.18114","0.01459","120.16231","203.32700"
"158.21500","2.60972","23.18545","0.01458","120.16193","203.36478"
"158.31500","2.60797","23.15000","0.01456","120.16193","203.05379"
"158.41500","2.60607","23.11332","0.01454","120.16193","202.73206"
"158.51500","2.60433","23.08142","0.01452","120.16193","202.45227"
"158.61500","2.60290","23.08297","0.01451","120.16193","202.46588"
"158.71500","2.60137","23.02982","0.01449","120.16095","201.99968"
"158.81500","2.59963","23.00347","0.01448","120.16095","201.76854"
"158.91500","2.59774","22.99174","0.01446","120.16095","201.66568"
"159.01500","2.59604","22.93353","0.01444","120.16095","201.15511"
"159.11500","2.59459","22.95013","0.01443","120.16095","201.30074"
"159.21500","2.59306","22.89320","0.01441","120.16095","200.80139"
"159.31500","2.59129","22.83438","0.01439","120.15952","200.28543"
"159.41500","2.58939","22.84484","0.01437","120.15952","200.37715"
"159.51500","2.58778","22.79853","0.01436","120.15952","199.97104"
"159.61500","2.58629","22.78845","0.01434","120.15952","199.88257"
"159.71500","2.58470","22.73190","0.01433","120.15952","199.38658"
"159.81500","2.58289","22.69185","0.01431","120.15778","199.03526"
"159.91500","2.58096","22.67487","0.01429","120.15778","198.88634"
"160.01500","2.57943","22.64942","0.01428","120.15778","198.66315"
"160.11500","2.57792","22.62789","0.01426","120.15778","198.47429"
"160.21500","2.57628","22.59289","0.01424","120.15778","198.16733"
"160.31500","2.57447","22.53429","0.01423","120.15778","197.65326"
"160.41500","2.57256","22.54388","0.01421","120.15423","197.73738"
"160.51500","2.57111","22.50177","0.01419","120.15423","197.36807"
"160.61500","2.56961","22.50035","0.01418","120.15423","197.35556"
"160.71500","2.56788","22.46703","0.01416","120.15423","197.06331"
"160.81500","2.56610","22.43090","0.01414","120.15423","196.74648"
"160.91500","2.56429","22.40754","0.01413","120.14657","196.54153"
"161.01500","2.56285","22.39126","0.01411","120.14657","196.39873"
"161.11500","2.56128","22.32187","0.01410","120.14657","195.79013"
"161.21500","2.55959","22.25899","0.01408","120.14657","195.23859"
"161.31500","2.55775","22.26337","0.01406","120.14657","195.27699"
"161.41500","2.55604","22.21102","0.01404","120.14657","194.81779"
"161.51500","2.55458","22.20760","0.01403","120.14331","194.78778"
"161.61500","2.55298","22.18432","0.01401","120.14331","194.58362"
"161.71500","2.55125","22.13744","0.01400","120.14331","194.17241"
"161.81500","2.54945","22.10719","0.01398","120.14331","193.90712"
"161.91500","2.54772","22.05979","0.01396","120.14331","193.49136"
"162.01500","2.54631","22.05361","0.01395","120.14153","193.43718"
"162.11500","2.54468","22.02464","0.01393","120.14153","193.18309"
"162.21500","2.54291","21.97573","0.01391","120.14153","192.75406"
"162.31500","2.54113","21.93804","0.01390","120.14153","192.42349"
"162.41500","2.53950","21.90734","0.01388","120.14153","192.15413"
"162.51500","2.53802","21.87555","0.01387","120.14386","191.87537"
"162.61500","2.53637","21.82606","0.01385","120.14386","191.44127"
"162.71500","2.53454","21.84711","0.01383","120.14386","191.62584"
"162.81500","2.53270","21.75765","0.01381","120.14386","190.84123"
"162.91500","2.53114","21.75674","0.01380","120.14386","190.83321"
"163.01500","2.52967","21.71674","0.01378","120.14386","190.48239"
"163.11500","2.52800","21.70524","0.01377","120.14305","190.38150"
"163.21500","2.52612","21.65302","0.01375","120.14305","189.92348"
"163.31500","2.52430","21.65617","0.01373","120.14305","189.95111"
"163.41500","2.52286","21.63274","0.01372","120.14305","189.74557"
"163.51500","2.52131","21.63151","0.01370","120.14305","189.73477"
"163.61500","2.51960","21.56213","0.01368","120.14305","189.12625"
"163.71500","2.51774","21.58135","0.01367","120.13932","189.29486"
"163.81500","2.51597","21.50559","0.01365","120.13932","188.63033"
"163.91500","2.51456","21.53051","0.01363","120.13932","188.84892"
"164.01500","2.51299","21.50914","0.01362","120.13932","188.66147"
"164.11500","2.51126","21.47031","0.01360","120.13932","188.32091"
"164.21500","2.50939","21.42475","0.01358","120.13320","187.92130"
"164.31500","2.50765","21.42115","0.01357","120.13320","187.88971"
"164.41500","2.50628","21.38069","0.01355","120.13320","187.53484"
"164.51500","2.50467","21.35268","0.01354","120.13320","187.28909"
"164.61500","2.50297","21.31001","0.01352","120.13320","186.91484"
"164.71500","2.50104","21.27509","0.01350","120.13320","186.60857"
"164.81500","2.49933","21.23335","0.01348","120.13612","186.24245"
"164.91500","2.49800","21.23923","0.01347","120.13612","186.29402"
"165.01500","2.49636","21.19446","0.01345","120.13612","185.90134"
"165.11500","2.49465","21.15502","0.01344","120.13612","185.55544"
"165.21500","2.49274","21.10895","0.01342","120.13612","185.15132"
"165.31500","2.49105","21.06947","0.01340","120.13875","184.80499"
"165.41500","2.48972","21.08520","0.01339","120.13875","184.94299"
"165.51500","2.48803","21.03474","0.01337","120.13875","184.50040"
"165.61500","2.48620","20.97414","0.01335","120.13875","183.96884"
"165.71500","2.48432","20.92720","0.01334","120.13875","183.55711"
"165.81500","2.48271","20.91555","0.01332","120.13875","183.45496"
"165.91500","2.48130","20.88568","0.01331","120.13639","183.19299"
"166.01500","2.47962","20.84833","0.01329","120.13639","182.86534"
"166.11500","2.47778","20.82288","0.01327","120.13639","182.64212"
"166.21500","2.47588","20.78413","0.01325","120.13639","182.30225"
"166.31500","2.47441","20.78098","0.01324","120.13639","182.27458"
"166.41500","2.47296","20.72853","0.01322","120.13451","181.81453"
"166.51500","2.47130","20.74176","0.01321","120.13451","181.93065"
"166.61500","2.46948","20.65137","0.01319","120.13451","181.13777"
"166.71500","2.46758","20.65209","0.01317","120.13451","181.14413"
"166.81500","2.46617","20.62603","0.01316","120.13451","180.91548"
"166.91500","2.46464","20.61504","0.01314","120.13451","180.81909"
"167.01500","2.46295","20.58691","0.01312","120.12663","180.57236"
"167.11500","2.46107","20.55836","0.01311","120.12663","180.32195"
"167.21500","2.45933","20.50554","0.01309","120.12663","179.85869"
"167.31500","2.45788","20.48280","0.01307","120.12663","179.65923"
"167.41500","2.45636","20.47393","0.01306","120.12663","179.58144"
"167.51500","2.45465","20.45828","0.01304","120.12663","179.44418"
"167.61500","2.45275","20.40158","0.01302","120.12257","178.94678"
"167.71500","2.45103","20.36714","0.01301","120.12257","178.64473"
"167.81500","2.44961","20.37853","0.01299","120.12257","178.74463"
"167.91500","2.44807","20.33016","0.01298","120.12257","178.32040"
"168.01500","2.44644","20.30506","0.01296","120.12257","178.10019"
"168.11500","2.44447","20.26739","0.01294","120.11998","177.76978"
"168.21500","2.44278","20.21961","0.01292","120.11998","177.35072"
"168.31500","2.44134","20.21245","0.01291","120.11998","177.28793"
"168.41500","2.43971","20.17258","0.01289","120.11998","176.93822"
"168.51500","2.43799","20.15229","0.01288","120.11998","176.76021"
"168.61500","2.43598","20.10003","0.01286","120.11998","176.30186"
"168.71500","2.43444","20.06587","0.01284","120.12086","176.00221"
"168.81500","2.43297","20.06525","0.01283","120.12086","175.99678"
"168.91500","2.43131","20.02819","0.01281","120.12086","175.67174"
"169.01500","2.42952","20.03380","0.01279","120.12086","175.72092"
"169.11500","2.42762","19.94753","0.01277","120.12086","174.96422"
"169.21500","2.42610","19.93367","0.01276","120.12162","174.84264"
"169.31500","2.42464","19.87552","0.01275","120.12162","174.33263"
"169.41500","2.42300","19.87890","0.01273","120.12162","174.36224"
"169.51500","2.42120","19.85335","0.01271","120.12162","174.13818"
"169.61500","2.41925","19.78770","0.01269","120.12162","173.56233"
"169.71500","2.41783","19.79879","0.01268","120.12162","173.65961"
"169.81500","2.41634","19.74945","0.01266","120.11807","173.22687"
"169.91500","2.41461","19.73778","0.01265","120.11807","173.12448"
"170.01500","2.41279","19.68888","0.01263","120.11807","172.69556"
"170.11500","2.41102","19.67631","0.01261","120.11807","172.58531"
"170.21500","2.40956","19.63219","0.01260","120.11807","172.19832"
"170.31500","2.40801","19.61206","0.01258","120.11211","172.02180"
"170.41500","2.40629","19.60089","0.01256","120.11211","171.92375"
"170.51500","2.40445","19.55207","0.01255","120.11211","171.49556"
"170.61500","2.40268","19.53104","0.01253","120.11211","171.31116"
"170.71500","2.40126","19.51571","0.01251","120.11211","171.17665"
"170.81500","2.39977","19.47479","0.01250","120.11211","170.81775"
"170.91500","2.39804","19.48249","0.01248","120.10422","170.88528"
"171.01500","2.39613","19.43673","0.01246","120.10422","170.48387"
"171.11500","2.39444","19.41502","0.01245","120.10422","170.29352"
"171.21500","2.39294","19.39305","0.01243","120.10422","170.10078"
"171.31500","2.39134","19.39988","0.01242","120.10422","170.16064"
"171.41500","2.38954","19.37861","0.01240","120.09492","169.97414"
"171.51500","2.38761","19.32961","0.01238","120.09492","169.54428"
"171.61500","2.38607","19.30957","0.01236","120.09492","169.36858"
"171.71500","2.38458","19.26002","0.01235","120.09492","168.93390"
"171.81500","2.38295","19.23529","0.01233","120.09492","168.71700"
"171.91500","2.38114","19.20986","0.01232","120.09492","168.49399"
"172.01500","2.37926","19.14783","0.01230","120.09239","167.94991"
"172.11500","2.37778","19.13759","0.01228","120.09239","167.86005"
"172.21500","2.37633","19.07732","0.01227","120.09239","167.33141"
"172.31500","2.37468","19.04664","0.01225","120.09239","167.06238"
"172.41500","2.37282","19.01371","0.01223","120.09239","166.77351"
"172.51500","2.37094","18.96955","0.01221","120.09257","166.38615"
"172.61500","2.36950","18.94622","0.01220","120.09257","166.18153"
"172.71500","2.36793","18.93187","0.01218","120.09257","166.05566"
"172.81500","2.36626","18.87579","0.01217","120.09257","165.56374"
