76	0.16
ID: 69
772.19	-994.39	180.18
772.18	-994.45	180.21
772.22	-994.27	180.31
772.29	-994.08	180.38
772.25	-994.11	180.37
772.32	-994.37	180.34
772.31	-994.57	180.33
772.42	-994.49	180.33
772.42	-994.24	180.36
772.52	-994.40	180.36
772.55	-994.60	180.35
772.62	-994.76	180.38
772.72	-994.92	180.38
772.68	-994.88	180.48
772.68	-994.73	180.51
772.68	-994.54	180.51
772.71	-994.50	180.54
772.78	-994.42	180.57
772.85	-994.30	180.60
772.95	-994.22	180.70
772.95	-994.11	180.73
773.02	-994.02	180.83
773.05	-993.91	180.90
773.05	-993.76	180.83
773.08	-993.99	180.79
773.15	-994.22	180.79
773.18	-994.42	180.78
773.25	-994.62	180.78
773.28	-994.71	180.84
773.35	-994.49	180.84
773.42	-994.38	180.87
773.56	-994.58	180.94
773.62	-994.77	180.93
773.69	-994.69	180.96
773.72	-994.51	180.96
773.76	-994.43	180.99
773.86	-994.63	181.09
773.96	-994.93	181.16
773.96	-995.23	181.19
774.03	-995.15	181.26
774.10	-995.42	181.29
774.09	-995.61	181.28
774.20	-995.71	181.31
774.30	-995.56	181.38
774.30	-995.30	181.45
774.40	-995.50	181.48
774.40	-995.80	181.51
774.36	-995.72	181.50
774.50	-995.88	181.54
774.50	-995.60	181.57
774.53	-995.58	181.60
774.53	-995.26	181.70
774.56	-995.42	181.73
774.63	-995.41	181.76
774.63	-995.37	181.83
774.66	-995.49	181.86
774.69	-995.59	181.89
774.73	-995.65	181.92
774.76	-995.57	182.02
774.76	-995.59	182.09
774.82	-995.79	182.12
774.89	-996.02	182.15
774.96	-996.01	182.15
774.96	-995.86	182.14
774.96	-995.67	182.17
775.06	-995.66	182.27
775.13	-995.86	182.27
775.16	-996.09	182.27
775.23	-996.29	182.26
775.30	-996.35	182.29
775.33	-996.13	182.32
775.40	-996.22	182.29
775.43	-996.04	182.32
775.50	-995.89	182.35
775.56	-996.02	182.34
775.60	-996.28	182.34
775.63	-996.55	182.37
775.70	-996.61	182.40
775.80	-996.53	182.43
775.76	-996.27	182.54
775.87	-996.16	182.60
775.86	-996.22	182.63
775.86	-996.55	182.70
775.90	-996.72	182.69
775.89	-996.71	182.80
775.93	-996.77	182.79
775.96	-996.58	182.82
775.99	-996.85	182.75
776.10	-997.11	182.78
776.16	-997.03	182.78
776.23	-997.06	182.81
776.30	-996.94	182.80
776.37	-996.76	182.87
776.47	-996.99	182.87
776.47	-997.01	182.97
776.54	-997.14	182.93
776.60	-997.06	182.96
776.64	-997.22	182.99
776.70	-997.39	182.99
776.70	-997.17	183.05
776.73	-997.40	183.08
776.80	-997.29	183.12
776.84	-997.41	183.15
776.87	-997.23	183.21
776.83	-997.39	183.21
776.93	-997.28	183.24
776.97	-997.30	183.27
777.03	-997.39	183.34
777.00	-997.31	183.37
777.10	-997.48	183.36
777.13	-997.29	183.40
777.20	-997.45	183.43
777.23	-997.41	183.42
777.23	-997.33	183.45
777.23	-997.56	183.49
777.26	-997.48	183.59
777.30	-997.50	183.65
777.33	-997.63	183.68
777.40	-997.48	183.71
777.43	-997.71	183.71
777.46	-997.63	183.78
777.53	-997.83	183.77
777.56	-997.68	183.80
777.53	-997.77	183.87
777.56	-997.90	183.90
777.63	-997.89	183.93
777.70	-997.67	184.00
777.76	-997.49	184.06
777.83	-997.30	184.13
777.90	-997.08	184.16
778.00	-996.90	184.23
778.07	-996.75	184.22
778.17	-996.56	184.25
778.17	-996.45	184.32
778.20	-996.26	184.35
778.24	-996.08	184.45
778.30	-996.03	184.52
778.37	-996.02	184.62
778.40	-995.77	184.68
778.47	-995.58	184.72
778.47	-995.67	184.75
778.47	-995.73	184.81
778.40	-996.00	184.81
778.46	-996.06	184.84
778.46	-995.67	184.91
778.50	-995.90	184.94
778.56	-995.89	184.97
778.63	-996.05	184.96
778.66	-996.39	184.96
778.73	-996.76	184.99
778.77	-996.82	185.06
778.83	-996.70	185.05
778.83	-996.93	185.05
778.86	-996.92	185.08
778.86	-996.56	185.11
778.93	-996.66	185.14
779.00	-996.47	185.21
779.03	-996.74	185.24
779.13	-996.94	185.27
779.24	-997.14	185.30
779.27	-997.33	185.33
779.34	-997.57	185.37
779.40	-997.80	185.40
779.47	-997.96	185.39
779.57	-998.05	185.46
779.61	-998.04	185.49
779.64	-998.10	185.52
779.71	-998.37	185.59
779.78	-998.60	185.58
779.84	-998.49	185.61
779.88	-998.34	185.61
779.98	-998.08	185.64
780.08	-998.07	185.64
780.15	-998.34	185.63
780.18	-998.57	185.63
780.25	-998.49	185.66
780.28	-998.30	185.69
780.35	-998.61	185.76
780.38	-998.70	185.72
780.42	-998.55	185.79
780.42	-998.33	185.85
780.48	-998.25	185.92
780.55	-998.34	185.92
780.58	-998.54	185.95
780.62	-998.67	185.98
780.68	-998.55	186.01
780.72	-998.20	186.00
780.75	-998.50	186.11
780.75	-998.10	186.14
780.78	-998.23	186.13
780.85	-998.57	186.13
780.92	-998.59	186.20
780.98	-998.79	186.23
780.95	-998.64	186.26
780.98	-998.25	186.36
781.01	-998.55	186.35
781.01	-998.36	186.42
781.04	-998.14	186.45
781.11	-997.96	186.52
781.11	-997.81	186.55
781.21	-997.52	186.68
781.21	-997.40	186.75
781.28	-997.50	186.78
781.35	-997.24	186.78
781.41	-997.09	186.77
781.48	-997.26	186.87
781.55	-997.56	186.91
781.62	-997.58	186.97
781.62	-997.36	187.00
781.68	-997.07	187.07
781.65	-996.96	187.10
781.68	-997.16	187.06
781.71	-997.46	187.09
781.75	-997.38	187.16
781.74	-997.09	187.15
781.78	-997.18	187.15
781.85	-996.96	187.22
781.95	-996.88	187.32
782.02	-997.18	187.31
782.08	-997.52	187.34
782.12	-997.82	187.38
782.22	-998.09	187.41
782.36	-998.11	187.37
782.46	-997.96	187.40
782.49	-997.67	187.47
782.59	-997.38	187.53
782.59	-997.09	187.56
782.63	-996.74	187.59
782.69	-996.45	187.63
782.73	-996.09	187.73
782.83	-995.69	187.72
782.79	-995.44	187.79
782.86	-995.46	187.78
782.96	-995.84	187.88
783.00	-996.03	187.88
783.06	-995.60	187.91
783.10	-995.35	187.91
783.20	-995.06	187.94
783.23	-995.33	187.97
783.30	-995.77	188.00
783.33	-996.14	188.00
783.36	-996.13	188.03
783.40	-995.77	188.10
783.47	-995.52	188.13
783.53	-995.61	188.16
783.57	-996.02	188.15
783.63	-996.39	188.15
783.77	-996.86	188.18
783.77	-996.96	188.18
783.84	-996.56	188.24
783.91	-996.80	188.27
783.94	-996.51	188.31
784.01	-996.08	188.34
784.07	-995.86	188.44
784.18	-995.85	188.43
784.17	-996.05	188.40
784.28	-996.31	188.46
784.31	-996.55	188.49
784.27	-996.85	188.49
784.31	-997.08	188.49
784.37	-997.38	188.48
784.48	-997.89	188.48
784.54	-998.40	188.51
784.58	-998.81	188.58
784.64	-998.83	188.57
784.68	-999.03	188.57
784.71	-999.33	188.60
784.74	-999.67	188.63
784.78	-1000.04	188.63
784.84	-1000.45	188.66
784.91	-1000.96	188.65
784.95	-1001.16	188.69
785.01	-1001.25	188.75
785.05	-1001.14	188.89
785.08	-1001.33	188.92
785.11	-1001.43	188.95
785.14	-1001.52	188.98
785.18	-1001.30	189.08
785.28	-1001.25	189.11
785.35	-1000.79	189.18
785.45	-1000.43	189.28
785.52	-1000.46	189.34
785.55	-1000.83	189.44
785.65	-1001.34	189.48
785.72	-1001.57	189.51
785.79	-1001.70	189.54
785.86	-1001.69	189.50
785.89	-1001.75	189.50
785.99	-1001.84	189.53
786.06	-1002.07	189.56
786.02	-1002.51	189.52
786.13	-1003.09	189.55
786.19	-1003.47	189.58
786.30	-1003.07	189.65
786.33	-1002.75	189.71
786.33	-1002.42	189.78
786.36	-1001.93	189.85
786.36	-1001.50	189.88
786.39	-1001.14	189.91
786.46	-1001.06	189.94
786.56	-1001.29	189.97
786.63	-1001.84	189.97
786.63	-1002.31	189.96
786.66	-1002.75	189.92
786.76	-1003.16	189.92
786.87	-1003.50	189.95
786.90	-1003.69	190.02
787.00	-1003.37	190.05
787.03	-1003.32	190.11
787.10	-1003.45	190.15
787.14	-1003.72	190.18
787.20	-1004.06	190.17
787.31	-1004.53	190.20
787.37	-1005.01	190.20
787.48	-1005.42	190.20
787.58	-1005.65	190.23
787.61	-1005.95	190.22
787.64	-1006.25	190.22
787.68	-1006.66	190.25
787.71	-1007.10	190.28
787.74	-1006.88	190.35
787.85	-1006.90	190.35
787.88	-1007.48	190.34
787.88	-1008.13	190.34
787.91	-1008.71	190.40
788.01	-1008.70	190.47
788.05	-1008.87	190.47
788.11	-1009.06	190.50
788.18	-1008.64	190.53
788.25	-1008.66	190.53
788.32	-1008.54	190.56
788.35	-1008.85	190.55
788.38	-1008.94	190.58
788.41	-1008.65	190.68
788.48	-1008.22	190.68
788.52	-1008.63	190.71
788.58	-1009.10	190.67
788.62	-1009.30	190.70
788.68	-1009.05	190.74
788.72	-1008.62	190.77
788.68	-1008.71	190.80
788.68	-1009.12	190.83
788.71	-1009.11	190.93
788.71	-1008.78	190.96
788.71	-1009.09	190.92
788.81	-1009.35	190.95
788.88	-1008.99	190.98
788.88	-1008.84	191.02
788.94	-1009.25	191.08
789.01	-1009.13	191.15
789.04	-1009.44	191.18
789.11	-1009.36	191.18
789.15	-1009.31	191.17
789.18	-1009.61	191.20
789.18	-1009.32	191.23
789.24	-1009.49	191.26
789.28	-1009.75	191.26
789.31	-1009.39	191.29
789.34	-1009.52	191.32
789.38	-1009.69	191.39
789.44	-1009.40	191.46
789.51	-1009.59	191.49
789.54	-1009.55	191.52
789.65	-1009.43	191.51
789.71	-1009.18	191.51
789.75	-1009.41	191.58
789.82	-1009.44	191.61
789.85	-1009.39	191.67
789.85	-1009.31	191.77
789.88	-1009.65	191.74
789.98	-1009.98	191.73
790.02	-1009.62	191.80
790.12	-1009.47	191.86
790.15	-1009.64	191.93
790.25	-1009.87	191.96
790.25	-1009.54	191.99
790.25	-1009.19	192.02
790.32	-1008.93	192.05
790.39	-1008.64	192.09
790.45	-1009.12	192.12
790.52	-1009.42	192.11
790.55	-1009.58	192.11
790.66	-1009.64	192.14
790.72	-1009.80	192.14
790.79	-1010.11	192.20
790.82	-1010.41	192.27
790.86	-1010.88	192.37
790.86	-1011.29	192.40
790.92	-1011.84	192.40
791.03	-1012.17	192.39
791.13	-1012.61	192.42
791.16	-1013.02	192.45
791.23	-1013.57	192.49
791.33	-1013.97	192.48
791.30	-1013.54	192.51
791.36	-1013.36	192.54
791.43	-1013.49	192.54
791.50	-1013.86	192.54
791.53	-1014.27	192.57
791.53	-1014.67	192.60
791.56	-1015.11	192.63
791.63	-1015.59	192.63
791.70	-1016.14	192.66
791.77	-1016.61	192.62
791.87	-1016.84	192.62
791.94	-1016.73	192.65
791.93	-1016.30	192.68
791.97	-1015.87	192.67
792.00	-1016.42	192.71
791.96	-1016.89	192.74
792.00	-1017.37	192.73
792.03	-1017.84	192.69
792.10	-1018.32	192.73
792.23	-1018.80	192.76
792.23	-1019.13	192.75
792.23	-1018.95	192.82
792.26	-1018.56	192.82
792.33	-1018.79	192.85
792.36	-1018.64	192.91
792.40	-1018.77	192.94
792.47	-1019.49	192.97
792.50	-1018.95	192.97
792.53	-1019.15	193.00
792.56	-1019.66	193.00
792.60	-1019.37	193.06
792.66	-1019.05	193.17
792.63	-1018.45	193.23
792.66	-1018.71	193.23
792.66	-1019.01	193.22
792.62	-1018.69	193.29
792.62	-1018.89	193.36
792.65	-1019.29	193.35
792.69	-1019.67	193.38
792.65	-1019.72	193.41
792.68	-1019.57	193.45
792.75	-1019.67	193.48
792.71	-1019.31	193.54
792.82	-1018.85	193.57
792.81	-1018.80	193.60
792.85	-1019.21	193.57
792.88	-1019.30	193.60
792.95	-1019.57	193.66
792.98	-1019.59	193.73
793.01	-1019.82	193.76
793.01	-1020.06	193.79
793.15	-1019.73	193.86
793.22	-1019.41	193.89
793.22	-1019.50	193.88
793.28	-1019.49	193.95
793.32	-1019.69	193.95
793.35	-1019.33	193.98
793.45	-1019.11	194.01
793.45	-1018.93	194.04
793.52	-1018.60	194.11
793.62	-1018.80	194.17
793.69	-1018.79	194.17
793.76	-1018.88	194.20
793.82	-1018.84	194.23
793.89	-1018.89	194.30
793.92	-1018.74	194.36
793.99	-1019.05	194.36
793.99	-1018.76	194.36
794.02	-1018.92	194.35
794.06	-1019.05	194.38
794.09	-1018.79	194.41
794.12	-1018.82	194.44
794.19	-1018.63	194.51
794.26	-1018.86	194.54
794.29	-1018.78	194.54
794.39	-1018.60	194.53
794.43	-1018.83	194.57
794.46	-1019.03	194.60
794.56	-1019.05	194.56
794.59	-1018.97	194.66
794.63	-1018.86	194.69
794.63	-1018.78	194.76
794.69	-1018.87	194.79
794.73	-1019.10	194.64
794.79	-1019.20	194.75
794.90	-1019.05	194.78
794.96	-1019.28	194.81
795.03	-1019.20	194.84
795.13	-1019.47	194.87
795.20	-1019.21	194.90
795.24	-1018.78	194.97
795.27	-1018.46	195.07
795.34	-1018.66	195.10
795.37	-1018.64	195.16
795.40	-1018.22	195.23
795.44	-1018.00	195.30
795.43	-1018.02	195.33
795.50	-1017.97	195.36
795.57	-1018.17	195.32
795.67	-1018.37	195.39
795.70	-1018.08	195.45
795.70	-1017.90	195.48
795.77	-1018.16	195.44
795.80	-1018.36	195.51
795.84	-1018.28	195.58
795.87	-1018.41	195.61
795.87	-1018.47	195.67
795.94	-1018.32	195.74
796.00	-1018.51	195.70
796.04	-1018.47	195.73
796.10	-1018.53	195.80
796.10	-1018.34	195.86
796.13	-1018.47	195.86
796.20	-1018.70	195.89
796.27	-1018.83	195.92
796.30	-1018.75	195.95
796.37	-1018.57	195.98
796.40	-1018.38	196.05
796.47	-1018.47	196.05
796.47	-1018.50	196.04
796.57	-1018.45	196.11
796.57	-1018.48	196.14
796.57	-1018.81	196.21
796.60	-1018.84	196.27
796.63	-1018.55	196.27
796.70	-1018.68	196.26
796.70	-1018.46	196.33
796.73	-1018.34	196.40
796.73	-1018.12	196.43
796.80	-1018.25	196.49
796.87	-1018.17	196.52
796.90	-1018.30	196.59
796.97	-1018.15	196.66
797.04	-1018.03	196.76
797.10	-1018.19	196.79
797.10	-1018.22	196.85
797.06	-1018.10	196.92
797.17	-1018.27	197.02
797.17	-1018.15	197.09
797.23	-1018.21	197.15
797.30	-1018.34	197.11
797.33	-1018.47	197.11
797.37	-1018.45	197.18
797.43	-1018.44	197.21
797.54	-1018.40	197.24
797.64	-1018.28	197.30
797.74	-1018.45	197.30
797.81	-1018.61	197.33
797.84	-1018.74	197.29
797.88	-1018.93	197.36
797.94	-1019.03	197.32
797.94	-1019.02	197.35
797.97	-1019.01	197.42
798.01	-1018.96	197.52
798.08	-1018.77	197.55
798.21	-1018.69	197.65
798.25	-1018.72	197.68
798.28	-1018.95	197.71
798.28	-1018.87	197.74
798.31	-1018.79	197.74
798.34	-1019.06	197.81
798.38	-1019.19	197.84
798.44	-1019.21	197.90
798.51	-1019.13	197.97
798.58	-1019.08	198.04
798.65	-1019.28	198.07
798.75	-1019.48	198.10
798.85	-1019.61	198.13
798.88	-1019.39	198.19
798.92	-1019.31	198.23
798.99	-1019.16	198.29
799.02	-1019.04	198.25
799.12	-1019.03	198.32
799.19	-1019.19	198.35
799.29	-1019.18	198.35
799.32	-1019.34	198.31
799.43	-1019.54	198.34
799.49	-1019.64	198.44
799.53	-1019.55	198.54
799.60	-1019.61	198.50
799.66	-1019.50	198.53
799.70	-1019.38	198.67
799.76	-1019.55	198.70
799.87	-1019.64	198.73
799.90	-1019.45	198.76
799.97	-1019.37	198.79
800.00	-1019.57	198.86
800.10	-1019.73	198.86
800.17	-1019.76	198.82
800.24	-1020.03	198.85
800.27	-1019.77	198.91
800.37	-1019.83	198.98
800.37	-1020.06	199.01
800.44	-1019.81	199.08
800.47	-1019.62	199.11
800.47	-1019.54	199.21
800.47	-1019.43	199.31
800.50	-1019.28	199.38
800.53	-1019.06	199.41
800.60	-1018.80	199.47
800.64	-1018.62	199.61
800.63	-1018.36	199.67
800.70	-1018.18	199.70
800.73	-1018.17	199.74
800.77	-1017.95	199.87
800.80	-1018.01	199.87
800.87	-1018.24	199.93
800.90	-1018.26	199.96
800.93	-1018.04	200.03
801.04	-1018.21	200.06
801.07	-1018.16	200.06
801.03	-1018.25	200.05
801.07	-1018.14	200.12
801.17	-1017.95	200.22
801.27	-1018.19	200.25
801.37	-1018.07	200.28
801.44	-1018.27	200.28
801.54	-1018.15	200.28
801.58	-1018.28	200.27
801.61	-1018.37	200.30
801.61	-1018.71	200.33
801.71	-1018.60	200.30
801.71	-1018.55	200.33
801.74	-1018.78	200.32
801.77	-1019.01	200.29
801.77	-1019.25	200.25
801.77	-1019.27	200.21
801.87	-1019.23	200.24
801.94	-1018.94	200.31
802.01	-1018.72	200.44
802.04	-1018.60	200.47
802.04	-1018.62	200.54
802.11	-1018.40	200.60
802.18	-1018.08	200.70
802.21	-1017.90	200.77
802.24	-1017.89	200.84
802.27	-1018.19	200.83
802.38	-1018.21	200.79
802.44	-1018.03	200.83
802.55	-1018.12	200.82
802.58	-1018.21	200.89
802.61	-1018.10	200.88
802.65	-1017.98	200.95
802.68	-1017.90	200.98
802.75	-1017.86	201.01
802.78	-1017.74	201.04
802.85	-1017.59	201.07
802.95	-1017.79	201.14
803.02	-1017.67	201.14
803.05	-1017.84	201.20
803.08	-1017.86	201.23
803.12	-1017.67	201.26
803.15	-1017.91	201.30
803.15	-1018.07	201.29
803.18	-1018.23	201.39
803.21	-1018.47	201.46
803.28	-1018.63	201.52
803.28	-1018.79	201.56
803.31	-1018.92	201.55
803.35	-1018.73	201.55
803.41	-1018.72	201.61
803.52	-1018.78	201.68
803.58	-1018.63	201.75
803.58	-1018.62	201.81
803.58	-1018.96	201.84
803.65	-1019.09	201.91
803.68	-1018.76	201.94
803.75	-1018.72	202.04
803.78	-1018.98	202.04
803.81	-1019.15	202.10
803.88	-1018.86	202.13
804.02	-1019.09	202.20
804.05	-1019.04	202.20
804.09	-1019.00	202.23
804.15	-1019.13	202.26
804.15	-1019.18	202.29
804.29	-1019.03	202.36
804.32	-1019.06	202.35
804.35	-1019.22	202.38
804.42	-1019.04	202.38
804.45	-1018.82	202.45
804.56	-1019.05	202.48
804.59	-1019.21	202.47
804.66	-1019.48	202.50
804.69	-1019.19	202.54
804.76	-1019.07	202.60
804.83	-1019.10	202.63
804.93	-1018.98	202.73
804.93	-1018.90	202.76
804.96	-1018.93	202.80
804.99	-1018.60	202.79
805.06	-1018.24	202.86
805.13	-1018.34	202.89
805.16	-1018.78	202.92
805.23	-1019.25	202.88
805.30	-1019.70	202.88
805.40	-1020.14	202.91
805.43	-1020.47	202.97
805.43	-1020.78	203.01
805.50	-1021.04	203.00
805.53	-1021.14	202.96
805.56	-1021.06	202.99
805.63	-1021.01	203.03
805.67	-1020.96	203.06
805.66	-1021.20	203.09
805.73	-1021.19	203.15
805.76	-1020.86	203.19
805.80	-1020.43	203.18
805.83	-1020.14	203.25
805.86	-1020.10	203.28
805.90	-1020.43	203.31
805.96	-1020.95	203.31
805.96	-1021.25	203.34
806.03	-1021.55	203.37
806.06	-1021.78	203.40
806.13	-1021.63	203.43
806.20	-1021.59	203.46
806.23	-1021.40	203.56
806.26	-1021.29	203.59
806.33	-1020.96	203.62
806.43	-1021.19	203.66
806.43	-1021.04	203.72
806.54	-1021.24	203.68
806.57	-1021.09	203.68
806.60	-1021.39	203.71
806.70	-1021.59	203.71
806.77	-1021.44	203.81
806.80	-1021.05	203.87
806.84	-1020.93	203.90
806.94	-1020.92	203.90
806.90	-1021.02	203.97
806.97	-1021.18	204.00
806.97	-1021.38	204.06
807.04	-1021.50	204.10
807.07	-1021.42	204.13
807.10	-1021.06	204.19
807.14	-1020.57	204.22
807.17	-1020.59	204.25
807.24	-1020.37	204.32
807.30	-1020.01	204.39
807.34	-1020.35	204.38
807.37	-1020.72	204.41
807.37	-1020.36	204.48
807.47	-1020.21	204.55
807.54	-1020.48	204.65
807.61	-1020.19	204.68
807.71	-1019.62	204.67
807.78	-1019.89	204.64
807.81	-1019.98	204.67
807.88	-1020.08	204.70
807.88	-1019.58	204.80
807.94	-1019.32	204.86
808.01	-1019.42	204.93
808.04	-1019.48	205.00
808.15	-1019.43	205.03
808.25	-1019.49	205.06
808.35	-1019.51	205.02
808.42	-1019.40	205.09
808.42	-1019.87	205.15
808.49	-1019.76	205.18
808.52	-1019.85	205.21
808.59	-1019.77	205.24
808.65	-1019.83	205.31
808.65	-1019.89	205.38
808.68	-1020.12	205.37
808.65	-1019.94	205.47
808.72	-1020.03	205.47
808.78	-1019.67	205.54
808.85	-1019.80	205.53
808.85	-1020.24	205.60
808.92	-1020.26	205.63
808.98	-1020.63	205.70
809.05	-1020.80	205.76
809.09	-1020.89	205.83
809.12	-1020.88	205.82
809.15	-1020.76	205.92
809.18	-1020.61	205.92
809.25	-1020.50	205.95
809.29	-1020.24	206.05
809.39	-1019.96	206.05
809.46	-1020.22	206.11
809.49	-1020.11	206.18
809.49	-1020.17	206.18
809.55	-1020.05	206.21
809.59	-1020.11	206.24
809.66	-1020.20	206.27
809.72	-1020.09	206.30
809.69	-1020.08	206.33
809.79	-1020.07	206.33
809.82	-1020.09	206.33
809.85	-1020.11	206.39
809.92	-1020.07	206.42
809.96	-1020.06	206.42
809.99	-1020.11	206.48
809.99	-1020.07	206.55
810.02	-1020.06	206.58
810.09	-1020.19	206.65
810.16	-1020.14	206.64
810.26	-1020.27	206.74
810.29	-1020.40	206.78
810.32	-1020.59	206.91
810.36	-1020.79	206.94
810.39	-1020.99	207.01
810.46	-1021.15	207.04
810.49	-1021.18	207.04
810.56	-1021.13	207.14
810.56	-1021.02	207.17
810.66	-1021.14	207.16
810.66	-1021.24	207.16
810.69	-1021.33	207.19
810.79	-1021.56	207.19
810.83	-1021.45	207.18
810.93	-1021.64	207.21
811.00	-1021.56	207.28
811.06	-1021.59	207.38
811.13	-1021.58	207.41
811.20	-1021.50	207.44
811.23	-1021.66	207.47
811.30	-1021.75	207.54
811.30	-1021.88	207.54
811.37	-1022.01	207.53
811.40	-1022.21	207.60
811.47	-1022.13	207.60
811.57	-1022.22	207.63
811.64	-1022.35	207.66
811.63	-1022.20	207.65
811.67	-1022.33	207.69
811.74	-1022.25	207.65
811.70	-1022.27	207.71
811.80	-1022.33	207.78
811.87	-1022.18	207.81
811.90	-1022.31	207.88
812.04	-1022.40	207.91
812.07	-1022.25	207.97
812.14	-1022.20	207.97
812.17	-1022.23	208.00
812.24	-1022.15	208.07
812.24	-1022.17	208.03
812.31	-1022.37	208.06
812.37	-1022.32	208.09
812.37	-1022.35	208.09
812.44	-1022.58	208.12
812.54	-1022.43	208.11
812.58	-1022.38	208.14
812.64	-1022.55	208.14
812.78	-1022.64	208.14
812.85	-1022.56	208.17
812.92	-1022.58	208.23
812.98	-1022.36	208.27
813.09	-1022.28	208.23
813.22	-1022.10	208.26
813.26	-1021.77	208.36
813.29	-1021.48	208.39
813.29	-1021.30	208.46
813.36	-1021.60	208.52
813.42	-1022.01	208.59
813.49	-1022.31	208.58
813.52	-1022.65	208.69
813.59	-1023.09	208.72
813.66	-1023.53	208.78
813.73	-1023.34	208.85
813.73	-1022.92	208.84
813.72	-1022.97	208.91
813.79	-1022.65	208.91
813.89	-1022.85	208.87
813.89	-1023.32	208.90
813.96	-1023.10	208.90
814.06	-1022.78	208.93
814.10	-1022.46	208.99
814.16	-1022.62	209.02
814.20	-1022.50	209.05
814.23	-1022.67	209.12
814.26	-1022.45	209.15
814.36	-1022.58	209.22
814.43	-1022.63	209.25
814.50	-1022.34	209.25
814.53	-1022.75	209.31
814.57	-1022.50	209.41
814.63	-1022.55	209.44
814.74	-1022.65	209.47
814.77	-1022.78	209.51
814.80	-1022.52	209.61
814.77	-1022.93	209.64
814.76	-1022.67	209.70
814.87	-1022.77	209.73
814.90	-1023.14	209.77
814.93	-1022.71	209.87
814.97	-1023.01	209.90
815.07	-1023.07	209.93
815.10	-1022.99	209.96
815.10	-1023.15	209.99
815.13	-1023.00	210.06
815.20	-1023.24	210.09
815.30	-1023.05	210.12
815.40	-1023.04	210.18
815.44	-1023.10	210.22
815.51	-1023.12	210.25
815.64	-1023.01	210.28
815.68	-1022.89	210.27
815.74	-1023.05	210.31
815.78	-1022.80	210.41
815.88	-1022.93	210.44
815.98	-1022.74	210.47
816.05	-1022.87	210.50
816.12	-1022.93	210.50
816.15	-1023.16	210.53
816.15	-1022.98	210.56
816.22	-1023.04	210.62
816.25	-1022.89	210.66
816.28	-1023.22	210.69
816.28	-1023.32	210.72
816.31	-1023.41	210.68
816.42	-1022.95	210.71
816.38	-1022.97	210.74
816.45	-1023.34	210.77
816.51	-1023.23	210.84
816.62	-1023.36	210.87
816.65	-1023.83	210.90
816.68	-1023.79	210.90
816.75	-1024.05	210.93
816.78	-1024.15	210.96
816.85	-1024.34	210.96
816.95	-1024.33	210.95
817.06	-1024.11	210.91
817.09	-1024.38	210.98
817.12	-1024.65	210.94
817.12	-1024.67	210.97
817.19	-1024.35	211.04
817.26	-1024.09	211.07
817.32	-1024.29	211.10
817.32	-1024.73	211.13
817.42	-1025.14	211.16
817.42	-1025.51	211.16
817.49	-1025.81	211.19
817.49	-1026.15	211.26
817.56	-1026.31	211.29
817.62	-1026.37	211.35
817.66	-1026.22	211.38
817.72	-1025.97	211.48
817.79	-1025.61	211.48
817.86	-1025.18	211.55
817.86	-1025.52	211.58
817.89	-1025.64	211.64
817.92	-1025.49	211.71
817.96	-1025.07	211.78
817.99	-1024.57	211.88
818.02	-1024.24	211.91
818.02	-1024.34	211.94
818.12	-1024.85	211.97
818.19	-1024.94	212.00
818.22	-1025.03	212.07
818.29	-1024.99	212.13
818.36	-1025.19	212.09
818.39	-1025.14	212.16
818.46	-1025.34	212.23
818.53	-1025.54	212.29
818.63	-1025.63	212.32
818.70	-1025.86	212.35
818.70	-1025.78	212.45
818.76	-1026.08	212.45
818.76	-1026.39	212.48
818.80	-1026.76	212.51
818.86	-1026.57	212.54
818.93	-1026.39	212.61
818.89	-1026.17	212.61
818.93	-1025.84	212.67
818.93	-1026.15	212.74
818.92	-1026.48	212.80
818.96	-1026.37	212.80
818.99	-1025.87	212.87
819.02	-1025.41	212.90
819.09	-1024.94	212.93
819.12	-1024.48	212.99
819.16	-1024.22	213.03
819.15	-1024.49	213.06
819.19	-1024.69	213.09
819.22	-1024.44	213.15
819.36	-1023.97	213.22
819.46	-1023.58	213.25
819.53	-1023.81	213.25
819.60	-1023.73	213.28
819.66	-1023.44	213.38
819.66	-1023.26	213.45
819.73	-1023.11	213.48
819.80	-1023.37	213.54
819.83	-1023.12	213.61
819.93	-1022.76	213.64
820.00	-1022.78	213.67
820.10	-1023.12	213.70
820.14	-1022.83	213.77
820.13	-1022.47	213.83
820.20	-1022.53	213.90
820.30	-1022.83	213.97
820.37	-1023.24	214.03
820.47	-1023.65	214.06
820.51	-1023.77	214.09
820.54	-1024.15	214.09
820.57	-1024.66	214.12
820.68	-1025.13	214.12
820.71	-1025.43	214.15
820.74	-1025.49	214.14
820.78	-1025.24	214.18
820.84	-1024.85	214.24
820.88	-1024.80	214.27
820.91	-1025.14	214.23
821.01	-1024.71	214.33
821.04	-1025.01	214.33
821.08	-1025.21	214.40
821.11	-1025.44	214.46
821.14	-1025.57	214.49
821.21	-1025.63	214.53
821.28	-1025.41	214.56
821.35	-1025.71	214.59
821.45	-1025.39	214.65
821.52	-1025.06	214.68
821.55	-1024.63	214.82
821.65	-1024.83	214.92
821.72	-1024.68	214.95
821.82	-1024.43	214.98
821.89	-1024.03	215.05
821.96	-1023.81	215.15
822.06	-1024.25	215.22
822.16	-1024.76	215.25
822.23	-1025.00	215.28
