"Test : Start of hold value,""172.00000"",MPa"

Time,Extension,Load,Temperature: Chamber 3119-600 1 1,Tensile strain (Extension),Tensile stress
"14.50000,""9.76662"",""2.79791"",""25.38249"",""0.00220"",""24.54105"""
"14.60000,""9.76812"",""2.82784"",""25.38249"",""0.00221"",""24.80360"""
"14.70000,""9.76973"",""2.87142"",""25.38249"",""0.00223"",""25.18584"""
"14.80000,""9.77153"",""2.91828"",""25.38249"",""0.00224"",""25.59692"""
"14.90000,""9.77337"",""2.95723"",""25.37976"",""0.00226"",""25.93850"""
"15.00000,""9.77492"",""2.99369"",""25.37976"",""0.00228"",""26.25833"""
"15.10000,""9.77641"",""3.02113"",""25.37976"",""0.00229"",""26.49903"""
"15.20000,""9.77805"",""3.03311"",""25.37976"",""0.00230"",""26.60413"""
"15.30000,""9.77989"",""3.03418"",""25.37976"",""0.00232"",""26.61348"""
"15.40000,""9.78167"",""3.03360"",""25.37976"",""0.00234"",""26.60839"""
"15.50000,""9.78321"",""3.03187"",""25.37775"",""0.00235"",""26.59320"""
"15.60000,""9.78474"",""3.03583"",""25.37775"",""0.00236"",""26.62793"""
"15.70000,""9.78647"",""3.05546"",""25.37775"",""0.00238"",""26.80016"""
"15.80000,""9.78837"",""3.09752"",""25.37775"",""0.00240"",""27.16906"""
"15.90000,""9.79012"",""3.13319"",""25.37775"",""0.00241"",""27.48192"""
"16.00000,""9.79153"",""3.18870"",""25.37775"",""0.00243"",""27.96884"""
"16.10000,""9.79312"",""3.22399"",""25.37922"",""0.00244"",""28.27834"""
"16.20000,""9.79485"",""3.26220"",""25.37922"",""0.00246"",""28.61348"""
"16.30000,""9.79677"",""3.28456"",""25.37922"",""0.00247"",""28.80962"""
"16.40000,""9.79842"",""3.29489"",""25.37922"",""0.00249"",""28.90019"""
"16.50000,""9.79986"",""3.28996"",""25.37922"",""0.00250"",""28.85693"""
"16.60000,""9.80146"",""3.28154"",""25.38097"",""0.00252"",""28.78310"""
"16.70000,""9.80325"",""3.28853"",""25.38097"",""0.00253"",""28.84445"""
"16.80000,""9.80513"",""3.30544"",""25.38097"",""0.00255"",""28.99276"""
"16.90000,""9.80677"",""3.32565"",""25.38097"",""0.00257"",""29.17005"""
"17.00000,""9.80816"",""3.35055"",""25.38097"",""0.00258"",""29.38844"""
"17.10000,""9.80981"",""3.39893"",""25.38097"",""0.00259"",""29.81275"""
"17.20000,""9.81160"",""3.44605"",""25.38293"",""0.00261"",""30.22611"""
"17.30000,""9.81345"",""3.49223"",""25.38293"",""0.00263"",""30.63112"""
"17.40000,""9.81501"",""3.51682"",""25.38293"",""0.00264"",""30.84681"""
"17.50000,""9.81639"",""3.53159"",""25.38293"",""0.00265"",""30.97637"""
"17.60000,""9.81807"",""3.54111"",""25.38293"",""0.00267"",""31.05989"""
"17.70000,""9.81990"",""3.53267"",""25.38293"",""0.00269"",""30.98586"""
"17.80000,""9.82178"",""3.53671"",""25.38385"",""0.00270"",""31.02131"""
"17.90000,""9.82331"",""3.53399"",""25.38385"",""0.00272"",""30.99743"""
"18.00000,""9.82468"",""3.54752"",""25.38385"",""0.00273"",""31.11610"""
"18.10000,""9.82636"",""3.58043"",""25.38385"",""0.00274"",""31.40479"""
"18.20000,""9.82822"",""3.61807"",""25.38385"",""0.00276"",""31.73490"""
"18.30000,""9.83002"",""3.66614"",""25.38385"",""0.00278"",""32.15651"""
"18.40000,""9.83156"",""3.70762"",""25.38725"",""0.00279"",""32.52036"""
"18.50000,""9.83303"",""3.74139"",""25.38725"",""0.00281"",""32.81654"""
"18.60000,""9.83474"",""3.76750"",""25.38725"",""0.00282"",""33.04559"""
"18.70000,""9.83673"",""3.77812"",""25.38725"",""0.00284"",""33.13878"""
"18.80000,""9.83852"",""3.78895"",""25.38725"",""0.00286"",""33.23372"""
"18.90000,""9.83992"",""3.78429"",""25.38102"",""0.00287"",""33.19283"""
"19.00000,""9.84137"",""3.77823"",""25.38102"",""0.00288"",""33.13967"""
"19.10000,""9.84313"",""3.79084"",""25.38102"",""0.00290"",""33.25027"""
"19.20000,""9.84510"",""3.80891"",""25.38102"",""0.00292"",""33.40876"""
"19.30000,""9.84684"",""3.84737"",""25.38102"",""0.00293"",""33.74614"""
"19.40000,""9.84824"",""3.88495"",""25.38102"",""0.00294"",""34.07573"""
"19.50000,""9.84971"",""3.93985"",""25.38079"",""0.00296"",""34.55730"""
