Test : Start of hold value,"200.00000",MPa

Time,Extension,Load,Temperature: Chamber 3119-600 1 1,Tensile strain (Extension),Tensile stress
(s),(mm),(N),(C),(mm/mm),(MPa)
"27.10000","1.39213","2.94738","29.54808","0.00222","25.85215"
"27.20000","1.39297","2.97231","29.54808","0.00223","26.07076"
"27.30000","1.39373","2.99219","29.55818","0.00224","26.24520"
"27.40000","1.39451","3.00516","29.55818","0.00225","26.35893"
"27.50000","1.39531","3.01897","29.55818","0.00225","26.48003"
"27.60000","1.39607","3.02971","29.55818","0.00226","26.57425"
"27.70000","1.39691","3.05023","29.55818","0.00227","26.75423"
"27.80000","1.39778","3.05685","29.55818","0.00228","26.81227"
"27.90000","1.39868","3.08608","29.58011","0.00229","27.06871"
"28.00000","1.39960","3.10182","29.58011","0.00230","27.20672"
"28.10000","1.40048","3.12893","29.58011","0.00231","27.44456"
"28.20000","1.40129","3.14949","29.58011","0.00231","27.62491"
"28.30000","1.40205","3.17970","29.58011","0.00232","27.88988"
"28.40000","1.40284","3.18994","29.61347","0.00233","27.97965"
"28.50000","1.40363","3.19740","29.61347","0.00234","28.04513"
"28.60000","1.40444","3.21397","29.61347","0.00234","28.19042"
"28.70000","1.40524","3.20094","29.61347","0.00235","28.07615"
"28.80000","1.40612","3.15308","29.61347","0.00236","27.65635"
"28.90000","1.40701","3.09622","29.61347","0.00237","27.15763"
"29.00000","1.40794","3.05084","29.68554","0.00238","26.75963"
"29.10000","1.40882","3.03140","29.68554","0.00239","26.58906"
"29.20000","1.40962","3.01963","29.68554","0.00240","26.48589"
"29.30000","1.41038","3.01091","29.68554","0.00240","26.40935"
"29.40000","1.41115","2.99316","29.68554","0.00241","26.25371"
"29.50000","1.41196","2.98539","29.68554","0.00242","26.18550"
"29.60000","1.41273","2.95822","29.73148","0.00243","25.94718"
"29.70000","1.41356","2.92793","29.73148","0.00244","25.68149"
"29.80000","1.41445","2.88127","29.73148","0.00244","25.27224"
"29.90000","1.41538","2.84535","29.73148","0.00245","24.95722"
"30.00000","1.41630","2.81160","29.73148","0.00246","24.66118"
"30.10000","1.41712","2.78680","29.74992","0.00247","24.44366"
"30.20000","1.41789","2.80430","29.74992","0.00248","24.59717"
"30.30000","1.41868","2.83268","29.74992","0.00249","24.84607"
"30.40000","1.41948","2.87472","29.74992","0.00249","25.21479"
"30.50000","1.42024","2.92752","29.74992","0.00250","25.67795"
"30.60000","1.42108","2.97911","29.74992","0.00251","26.13046"
"30.70000","1.42192","3.01862","29.71490","0.00252","26.47697"
"30.80000","1.42277","3.04165","29.71490","0.00253","26.67902"
"30.90000","1.42369","3.05910","29.71490","0.00254","26.83206"
"31.00000","1.42462","3.05316","29.71490","0.00254","26.77995"
"31.10000","1.42543","3.07100","29.71490","0.00255","26.93645"
"31.20000","1.42620","3.08674","29.71490","0.00256","27.07447"
"31.30000","1.42697","3.11638","29.67312","0.00257","27.33451"
"31.40000","1.42777","3.15249","29.67312","0.00258","27.65120"
"31.50000","1.42858","3.19198","29.67312","0.00258","27.99754"
"31.60000","1.42940","3.24889","29.67312","0.00259","28.49675"
"31.70000","1.43021","3.29420","29.67312","0.00260","28.89416"
"31.80000","1.43108","3.35158","29.67312","0.00261","29.39749"
"31.90000","1.43204","3.39275","29.64332","0.00262","29.75861"
"32.00000","1.43294","3.42082","29.64332","0.00263","30.00477"
"32.10000","1.43374","3.43433","29.64332","0.00263","30.12326"
"32.20000","1.43450","3.42764","29.64332","0.00264","30.06460"
"32.30000","1.43530","3.43723","29.64332","0.00265","30.14870"
"32.40000","1.43610","3.44179","29.64332","0.00266","30.18870"
"32.50000","1.43691","3.45791","29.62677","0.00267","30.33009"
"32.60000","1.43777","3.48181","29.62677","0.00267","30.53970"
"32.70000","1.43860","3.52440","29.62677","0.00268","30.91330"
"32.80000","1.43947","3.57628","29.62677","0.00269","31.36838"
"32.90000","1.44039","3.62698","29.62677","0.00270","31.81302"
"33.00000","1.44129","3.65925","29.63145","0.00271","32.09610"
"33.10000","1.44207","3.68435","29.63145","0.00272","32.31630"
"33.20000","1.44283","3.68478","29.63145","0.00272","32.32006"
"33.30000","1.44363","3.68483","29.63145","0.00273","32.32044"
"33.40000","1.44445","3.67292","29.63145","0.00274","32.21598"
"33.50000","1.44526","3.66938","29.63145","0.00275","32.18496"
"33.60000","1.44611","3.67411","29.65177","0.00276","32.22647"
"33.70000","1.44697","3.69015","29.65177","0.00277","32.36716"
"33.80000","1.44785","3.72026","29.65177","0.00277","32.63121"
"33.90000","1.44875","3.75524","29.65177","0.00278","32.93807"
"34.00000","1.44962","3.79470","29.65177","0.00279","33.28415"
"34.10000","1.45040","3.83333","29.65177","0.00280","33.62297"
"34.20000","1.45116","3.85779","29.68443","0.00281","33.83755"
"34.30000","1.45195","3.86045","29.68443","0.00281","33.86084"
"34.40000","1.45275","3.84967","29.68443","0.00282","33.76628"
"34.50000","1.45358","3.83858","29.68443","0.00283","33.66908"
"34.60000","1.45445","3.82630","29.68443","0.00284","33.56130"
"34.70000","1.45533","3.78749","29.68443","0.00285","33.22095"
"34.80000","1.45622","3.74597","29.74141","0.00286","32.85677"
"34.90000","1.45707","3.71624","29.74141","0.00287","32.59595"
"35.00000","1.45794","3.69769","29.74141","0.00287","32.43327"
"35.10000","1.45874","3.69458","29.74141","0.00288","32.40596"
"35.20000","1.45949","3.67735","29.74141","0.00289","32.25488"
"35.30000","1.46026","3.68243","29.74141","0.00290","32.29943"
"35.40000","1.46110","3.68639","29.78881","0.00291","32.33419"
"35.50000","1.46194","3.66840","29.78881","0.00291","32.17632"
"35.60000","1.46278","3.63547","29.78881","0.00292","31.88752"
"35.70000","1.46367","3.58909","29.78881","0.00293","31.48072"
"35.80000","1.46453","3.53703","29.78881","0.00294","31.02404"
"35.90000","1.46541","3.50325","29.80841","0.00295","30.72779"
"36.00000","1.46624","3.48219","29.80841","0.00296","30.54310"
"36.10000","1.46701","3.48923","29.80841","0.00296","30.60480"
"36.20000","1.46777","3.51642","29.80841","0.00297","30.84331"
"36.30000","1.46860","3.56563","29.80841","0.00298","31.27490"
"36.40000","1.46941","3.62921","29.80841","0.00299","31.83263"
"36.50000","1.47026","3.68450","29.77487","0.00300","32.31756"
"36.60000","1.47114","3.72089","29.77487","0.00300","32.63679"
"36.70000","1.47201","3.72850","29.77487","0.00301","32.70350"
"36.80000","1.47287","3.72546","29.77487","0.00302","32.67683"
"36.90000","1.47371","3.72779","29.77487","0.00303","32.69730"
"37.00000","1.47452","3.72792","29.77487","0.00304","32.69839"
"37.10000","1.47530","3.74763","29.72979","0.00305","32.87133"
"37.20000","1.47608","3.78851","29.72979","0.00305","33.22990"
"37.30000","1.47687","3.83668","29.72979","0.00306","33.65235"
"37.40000","1.47770","3.89807","29.72979","0.00307","34.19081"
"37.50000","1.47856","3.96142","29.72979","0.00308","34.74648"
"37.60000","1.47946","4.02130","29.72979","0.00309","35.27171"
"37.70000","1.48037","4.07110","29.69006","0.00310","35.70850"
"37.80000","1.48121","4.09191","29.69006","0.00310","35.89102"
"37.90000","1.48202","4.10021","29.69006","0.00311","35.96387"
"38.00000","1.48284","4.09057","29.69006","0.00312","35.87931"
"38.10000","1.48363","4.09376","29.69006","0.00313","35.90729"
"38.20000","1.48445","4.10349","29.66840","0.00314","35.99260"
"38.30000","1.48525","4.11062","29.66840","0.00314","36.05516"
"38.40000","1.48611","4.14835","29.66840","0.00315","36.38615"
"38.50000","1.48696","4.18325","29.66840","0.00316","36.69225"
"38.60000","1.48787","4.24619","29.66840","0.00317","37.24429"
"38.70000","1.48876","4.30251","29.66840","0.00318","37.73828"
"38.80000","1.48959","4.33634","29.67097","0.00319","38.03500"
"38.90000","1.49037","4.37227","29.67097","0.00319","38.35014"
"39.00000","1.49115","4.37753","29.67097","0.00320","38.39631"
"39.10000","1.49197","4.36901","29.67097","0.00321","38.32153"
"39.20000","1.49280","4.35072","29.67097","0.00322","38.16117"
"39.30000","1.49360","4.33862","29.67097","0.00323","38.05504"
"39.40000","1.49445","4.33010","29.68950","0.00323","37.98029"
"39.50000","1.49535","4.34246","29.68950","0.00324","38.08871"
"39.60000","1.49625","4.37991","29.68950","0.00325","38.41719"
"39.70000","1.49713","4.42446","29.68950","0.00326","38.80792"
"39.80000","1.49794","4.47382","29.68950","0.00327","39.24089"
"39.90000","1.49869","4.51396","29.68950","0.00328","39.59296"
"40.00000","1.49949","4.54956","29.72189","0.00328","39.90522"
"40.10000","1.50029","4.55591","29.72189","0.00329","39.96093"
"40.20000","1.50113","4.52792","29.72189","0.00330","39.71540"
"40.30000","1.50194","4.49793","29.72189","0.00331","39.45235"
"40.40000","1.50275","4.48390","29.72189","0.00332","39.32929"
"40.50000","1.50366","4.45135","29.77629","0.00333","39.04381"
"40.60000","1.50462","4.43028","29.77629","0.00334","38.85894"
"40.70000","1.50549","4.39522","29.77629","0.00334","38.55145"
"40.80000","1.50629","4.38992","29.77629","0.00335","38.50494"
"40.90000","1.50701","4.40239","29.77629","0.00336","38.61439"
"41.00000","1.50780","4.38893","29.77629","0.00337","38.49627"
"41.10000","1.50861","4.37864","29.81294","0.00337","38.40607"
"41.20000","1.50944","4.36353","29.81294","0.00338","38.27351"
"41.30000","1.51028","4.33248","29.81294","0.00339","38.00117"
"41.40000","1.51115","4.27718","29.81294","0.00340","37.51609"
"41.50000","1.51204","4.23124","29.81294","0.00341","37.11317"
"41.60000","1.51294","4.18668","29.81294","0.00342","36.72232"
"41.70000","1.51380","4.15630","29.83105","0.00343","36.45585"
"41.80000","1.51458","4.11881","29.83105","0.00343","36.12700"
"41.90000","1.51532","4.12678","29.83105","0.00344","36.19690"
"42.00000","1.51610","4.16505","29.83105","0.00345","36.53255"
"42.10000","1.51690","4.22667","29.83105","0.00346","37.07305"
"42.20000","1.51775","4.28860","29.83105","0.00346","37.61628"
"42.30000","1.51860","4.35065","29.79558","0.00347","38.16052"
