xs-	ys-	xs+	ys+	xl-	yl-	xl+	yl+	theta	
	 0.70425	 -0.73117	 0.90148	 0.63938	 0.67602	 -0.43410	 0.84859	 -0.50704	 -0.32705
	 0.69968	 -0.76829	 0.91423	 0.65369	 0.57259	 -0.26823	 0.82920	 -0.87370	 -0.24323
	 0.69207	 -0.62137	 0.91116	 0.65697	 0.59133	 -0.27262	 0.82354	 -0.82684	 -0.28072
	 0.70690	 -0.76973	 0.91750	 0.65895	 0.57945	 -0.18224	 0.82881	 -0.88076	 -0.27084
	 0.68019	 -0.76066	 0.91738	 0.63681	 0.57992	 -0.10570	 0.82835	 -0.88076	 -0.26422
	 0.70727	 -0.76863	 0.91739	 0.65369	 0.61345	 -0.27225	 0.83386	 -0.83155	 -0.29442
	 0.71155	 -0.69591	 0.92200	 0.68140	 0.58160	 -0.26793	 0.83181	 -0.80697	 -0.26984
	 0.69206	 -0.60677	 0.92239	 0.71003	 0.58768	 -0.27298	 0.82354	 -0.82161	 -0.27301
	 0.70425	 -0.73117	 0.90148	 0.63938	 0.66196	 -0.43410	 0.84859	 -0.50704	 -0.29952
	 0.70658	 -0.69591	 0.90726	 0.65369	 0.61855	 -0.26793	 0.83342	 -0.80697	 -0.29685
	 0.70486	 -0.73117	 0.91632	 0.64484	 0.67246	 -0.37021	 0.85276	 -0.89662	 -0.33854
	 0.68892	 -0.74919	 0.89765	 0.74982	 0.58584	 -0.26334	 0.84170	 -0.80789	 -0.26114
	 0.70453	 -0.66954	 0.90932	 0.63919	 0.68390	 -0.43774	 0.85276	 -0.89574	 -0.34715
	 0.69212	 -0.73117	 0.90673	 0.62940	 0.66443	 -0.43410	 0.82575	 -0.55063	 -0.32296
	 0.70419	 -0.62000	 0.92239	 0.71003	 0.58779	 -0.27298	 0.84695	 -0.81831	 -0.24427
	 0.69207	 -0.62137	 0.91192	 0.65697	 0.58781	 -0.27262	 0.83062	 -0.82684	 -0.27254
	 0.70657	 -0.73117	 0.90673	 0.63919	 0.66703	 -0.51490	 0.83988	 -0.73916	 -0.30172
	 0.70709	 -0.55966	 0.88578	 0.65371	 0.60853	 -0.22587	 0.83416	 -0.52248	 -0.20284
	 0.70265	 -0.76863	 0.91739	 0.65480	 0.61300	 -0.68068	 0.79967	 -0.84190	 -0.19940
	 0.71770	 -0.69591	 0.91725	 0.49802	 0.61549	 -0.30455	 0.82738	 -0.80697	 -0.29887
	 0.70727	 -0.78720	 0.90530	 0.65369	 0.58394	 -0.24073	 0.83386	 -0.71796	 -0.25480
	 0.68958	 -0.76261	 0.87999	 0.74621	 0.58159	 -0.64519	 0.79737	 -0.52248	 -0.34255
	 0.66855	 -0.71400	 0.90673	 0.63919	 0.66455	 -0.47107	 0.84859	 -0.50704	 -0.26804
	 0.70425	 -0.71400	 0.90673	 0.63919	 0.66455	 -0.47107	 0.84859	 -0.50704	 -0.32024
	 0.66985	 -0.68010	 0.90673	 0.63919	 0.67265	 -0.54574	 0.84859	 -0.50704	 -0.26232
	 0.70425	 -0.71400	 0.91715	 0.63919	 0.68119	 -0.47107	 0.85411	 -0.50599	 -0.35270
	 0.70425	 -0.71172	 0.87263	 0.63919	 0.68314	 -0.41020	 0.84859	 -0.50704	 -0.33595
	 0.70425	 -0.71400	 0.90673	 0.63919	 0.67971	 -0.28271	 0.85411	 -0.50599	 -0.24960
	 0.70658	 -0.69437	 0.91725	 0.66245	 0.61066	 -0.45629	 0.83342	 -0.80697	 -0.24317
	 0.70336	 -0.61867	 0.88578	 0.65521	 0.60835	 -0.60097	 0.79997	 -0.85848	 -0.21095
	 0.70336	 -0.77074	 0.88578	 0.67205	 0.54556	 -0.24392	 0.81625	 -0.49059	 -0.23785
	 0.66564	 -0.61867	 0.88578	 0.65482	 0.60837	 -0.63432	 0.79997	 -0.52248	 -0.20482
	 0.68008	 -0.62586	 0.90985	 0.65675	 0.57983	 -0.12824	 0.82987	 -0.88076	 -0.26627
	 0.70433	 -0.74882	 0.90673	 0.64133	 0.69483	 -0.47107	 0.85023	 -0.85075	 -0.35399
	 0.70660	 -0.66975	 0.89643	 0.74982	 0.59728	 -0.26334	 0.83364	 -0.80802	 -0.28350
	 0.70433	 -0.74882	 0.90673	 0.64133	 0.69483	 -0.47107	 0.84859	 -0.85075	 -0.35418
	 0.68958	 -0.76261	 0.87259	 0.74621	 0.57944	 -0.64519	 0.79737	 -0.52248	 -0.33243
	 0.70425	 -0.75927	 0.90673	 0.63919	 0.66455	 -0.31234	 0.84859	 -0.50143	 -0.24900
	 0.70336	 -0.77074	 0.84247	 0.65476	 0.60951	 -0.24392	 0.79997	 -0.82297	 -0.33499
	 0.69207	 -0.62137	 0.91116	 0.65697	 0.59133	 -0.27262	 0.82354	 -0.82684	 -0.28072
	 0.70336	 -0.77074	 0.88578	 0.65476	 0.61535	 -0.24392	 0.79997	 -0.82297	 -0.34021
	 0.69484	 -0.66731	 0.90727	 0.69710	 0.60934	 -0.24114	 0.83460	 -0.88686	 -0.28037
	 0.67759	 -0.77074	 0.88578	 0.66054	 0.60529	 -0.46968	 0.81472	 -0.81738	 -0.24724
	 0.72172	 -0.71678	 0.92371	 0.59137	 0.61567	 -0.26793	 0.83171	 -0.80697	 -0.30371
	 0.70658	 -0.61867	 0.88142	 0.65675	 0.60817	 -0.66279	 0.80168	 -0.52248	 -0.38075
	 0.70520	 -0.69591	 0.92285	 0.59137	 0.61830	 -0.26793	 0.85839	 -0.83577	 -0.23783
	 0.70442	 -0.62289	 0.88362	 0.64133	 0.66255	 -0.47107	 0.83383	 -0.75724	 -0.31654
	 0.68769	 -0.74879	 0.90094	 0.65326	 0.69447	 -0.47107	 0.84859	 -0.85075	 -0.32251
	 0.70336	 -0.77077	 0.84826	 0.64283	 0.60987	 -0.19939	 0.79997	 -0.82297	 -0.33188
	 0.70392	 -0.71094	 0.90673	 0.63919	 0.67265	 -0.43410	 0.84859	 -0.50704	 -0.31668
	 0.70658	 -0.61867	 0.88142	 0.65675	 0.60817	 -0.66279	 0.80168	 -0.52248	 -0.38075
	 0.70336	 -0.61867	 0.88578	 0.65482	 0.60837	 -0.63432	 0.80483	 -0.55658	 -0.35547
	 0.71139	 -0.61178	 0.88142	 0.65675	 0.60817	 -0.66279	 0.81684	 -0.52248	 -0.30640
	 0.70336	 -0.61867	 0.88578	 0.67250	 0.59762	 -0.21305	 0.79997	 -0.50686	 -0.32317
	 0.70658	 -0.69591	 0.91725	 0.59589	 0.60881	 -0.62490	 0.83342	 -0.82244	 -0.18222
	 0.70433	 -0.74882	 0.90673	 0.64133	 0.69483	 -0.47107	 0.84859	 -0.85075	 -0.35418
	 0.70658	 -0.65732	 0.90971	 0.59137	 0.61549	 -0.21962	 0.82182	 -0.80697	 -0.32946
	 0.70474	 -0.75592	 0.92299	 0.64904	 0.67246	 -0.37021	 0.83410	 -0.89331	 -0.31262
	 0.70670	 -0.69591	 0.90723	 0.65369	 0.61855	 -0.26793	 0.85208	 -0.80931	 -0.24247
	 0.70435	 -0.74882	 0.90617	 0.64145	 0.69483	 -0.47155	 0.85279	 -0.85075	 -0.35337
	 0.70451	 -0.69040	 0.90932	 0.63906	 0.68390	 -0.56928	 0.85020	 -0.89957	 -0.26645
	 0.68885	 -0.71396	 0.90673	 0.62851	 0.68250	 -0.43574	 0.82575	 -0.55063	 -0.33271
	 0.70425	 -0.72893	 0.87263	 0.64008	 0.66507	 -0.40856	 0.84859	 -0.48800	 -0.28608
	 0.70785	 -0.69054	 0.90641	 0.63919	 0.66455	 -0.47107	 0.85404	 -0.50704	 -0.30908
	 0.70425	 -0.71400	 0.91870	 0.63919	 0.68119	 -0.43735	 0.84866	 -0.55507	 -0.35399
	 0.70425	 -0.71400	 0.90673	 0.63919	 0.66455	 -0.47107	 0.84859	 -0.52105	 -0.32217
	 0.70425	 -0.71400	 0.90673	 0.63919	 0.68119	 -0.47107	 0.85411	 -0.50599	 -0.35386
	 0.70788	 -0.77074	 0.88578	 0.65541	 0.66210	 -0.47355	 0.79994	 -0.82297	 -0.33583
	 0.71568	 -0.62289	 0.86733	 0.62192	 0.60993	 -0.24144	 0.83386	 -0.75406	 -0.27193
	 0.70433	 -0.74882	 0.91759	 0.64133	 0.69483	 -0.47107	 0.84859	 -0.84133	 -0.32933
	 0.70336	 -0.77074	 0.88578	 0.65476	 0.60948	 -0.15305	 0.79997	 -0.82297	 -0.33890
	 0.69122	 -0.71891	 0.89546	 0.75042	 0.58150	 -0.61224	 0.79997	 -0.81285	 -0.21919
	 0.70336	 -0.77074	 0.88578	 0.65679	 0.61535	 -0.24681	 0.79997	 -0.53253	 -0.33320
	 0.70336	 -0.61867	 0.88578	 0.67268	 0.60837	 -0.63432	 0.79997	 -0.44731	 -0.36485
	 0.68958	 -0.76261	 0.87999	 0.74621	 0.58159	 -0.64519	 0.79737	 -0.52248	 -0.34255
	 0.68958	 -0.61963	 0.87999	 0.74621	 0.58159	 -0.64519	 0.79737	 -0.52248	 -0.25822
	 0.70336	 -0.76165	 0.88578	 0.67250	 0.60758	 -0.60097	 0.80233	 -0.52248	 -0.34177
	 0.70336	 -0.77869	 0.88578	 0.70475	 0.61535	 -0.24392	 0.79997	 -0.83530	 -0.34079
	 0.70433	 -0.74882	 0.90673	 0.64133	 0.69483	 -0.47107	 0.82214	 -0.85825	 -0.35492
	 0.70336	 -0.77074	 0.84247	 0.65476	 0.60951	 -0.24392	 0.79997	 -0.71213	 -0.33303
	 0.70425	 -0.73117	 0.90148	 0.63938	 0.67602	 -0.43410	 0.83998	 -0.48558	 -0.33968
	 0.68949	 -0.73117	 0.90595	 0.63920	 0.69390	 -0.64268	 0.80692	 -0.89662	 -0.27276
	 0.70495	 -0.76261	 0.87338	 0.74621	 0.57944	 -0.44025	 0.85369	 -0.53914	 -0.22145
	 0.70425	 -0.67926	 0.90506	 0.64423	 0.68314	 -0.41020	 0.84859	 -0.50704	 -0.33415
	 0.70425	 -0.71180	 0.87430	 0.62628	 0.68119	 -0.62638	 0.86859	 -0.50599	 -0.29568
	 0.68856	 -0.76261	 0.86334	 0.74621	 0.68656	 -0.43951	 0.79737	 -0.52248	 -0.31162
	 0.70453	 -0.66954	 0.88507	 0.63919	 0.57893	 -0.64342	 0.85276	 -0.89574	 -0.13867
	 0.70433	 -0.74882	 0.90673	 0.64133	 0.69519	 -0.47107	 0.84859	 -0.89555	 -0.35465
	 0.70486	 -0.73117	 0.90219	 0.64484	 0.67210	 -0.37021	 0.85276	 -0.84690	 -0.34748
	 0.70336	 -0.76694	 0.90963	 0.65476	 0.60948	 -0.15305	 0.80641	 -0.82297	 -0.32933
	 0.70453	 -0.69460	 0.88547	 0.61668	 0.70856	 -0.43774	 0.84631	 -0.89574	 -0.36193
	 0.70434	 -0.61722	 0.90673	 0.57958	 0.69478	 -0.47107	 0.84859	 -0.85075	 -0.38402
	 0.70658	 -0.75027	 0.88142	 0.65675	 0.60823	 -0.66279	 0.80168	 -0.49491	 -0.33675
	 0.72262	 -0.61867	 0.88142	 0.65675	 0.60817	 -0.66279	 0.80168	 -0.52248	 -0.34585
	 0.68791	 -0.71570	 0.90617	 0.64145	 0.68493	 -0.47155	 0.85279	 -0.85075	 -0.32653
	 0.70336	 -0.61867	 0.88524	 0.64127	 0.56928	 -0.46797	 0.79075	 -0.44731	 -0.36868
	 0.70425	 -0.71400	 0.90727	 0.67060	 0.68119	 -0.63742	 0.86333	 -0.50599	 -0.29420
	 0.68111	 -0.73040	 0.90660	 0.64131	 0.69483	 -0.43530	 0.85023	 -0.86324	 -0.30938
	 0.72701	 -0.78705	 0.90161	 0.63940	 0.67602	 -0.46988	 0.83998	 -0.47086	 -0.29319
	 0.67365	 -0.61867	 0.88578	 0.67250	 0.60835	 -0.60097	 0.79994	 -0.51249	 -0.21991
	 0.70788	 -0.77074	 0.88578	 0.65541	 0.65732	 -0.47355	 0.79996	 -0.78350	 -0.33518
	 0.70433	 -0.67582	 0.90673	 0.64133	 0.71596	 -0.47107	 0.84859	 -0.85075	 -0.38404
	 0.70433	 -0.74882	 0.90673	 0.58678	 0.69483	 -0.47107	 0.84859	 -0.85075	 -0.35052
	 0.70336	 -0.83039	 0.88578	 0.65476	 0.60948	 -0.24392	 0.79997	 -0.82297	 -0.32394
	 0.70336	 -0.77869	 0.88578	 0.70475	 0.61535	 -0.47870	 0.79997	 -0.79546	 -0.30072
	 0.69868	 -0.71400	 0.90673	 0.63919	 0.67506	 -0.47107	 0.85411	 -0.50599	 -0.33443
	 0.69916	 -0.61867	 0.88578	 0.67250	 0.60835	 -0.60097	 0.79997	 -0.52248	 -0.33640
	 0.70658	 -0.65732	 0.90971	 0.59137	 0.60478	 -0.21962	 0.82182	 -0.80697	 -0.31852
	 0.68958	 -0.76261	 0.87999	 0.74621	 0.58159	 -0.64519	 0.79737	 -0.55379	 -0.33978
	 0.70336	 -0.48721	 0.88581	 0.63930	 0.68600	 -0.44381	 0.79997	 -0.52124	 -0.27663
	 0.70425	 -0.71400	 0.90669	 0.67257	 0.60357	 -0.85106	 0.85411	 -0.50599	 -0.16011
	 0.70433	 -0.74882	 0.90673	 0.64133	 0.68113	 -0.47107	 0.84859	 -0.83586	 -0.32973
	 0.70425	 -0.71400	 0.91715	 0.63919	 0.68119	 -0.21099	 0.85411	 -0.50599	 -0.21059
	 0.68958	 -0.76261	 0.88831	 0.74621	 0.58159	 -0.64519	 0.78212	 -0.52248	 -0.35621
	 0.70336	 -0.61867	 0.88578	 0.65482	 0.60837	 -0.63432	 0.79997	 -0.52248	 -0.37014
	 0.70799	 -0.61294	 0.90652	 0.65482	 0.66525	 -0.63432	 0.83860	 -0.45659	 -0.31826
	 0.70427	 -0.75456	 0.88543	 0.64145	 0.61292	 -0.50903	 0.80772	 -0.89866	 -0.21914
	 0.70336	 -0.61867	 0.88578	 0.65482	 0.60837	 -0.63432	 0.80483	 -0.55658	 -0.35547
	 0.68958	 -0.76261	 0.87259	 0.74621	 0.57944	 -0.64519	 0.79737	 -0.52248	 -0.33243
	 0.70432	 -0.73472	 0.90833	 0.65675	 0.69275	 -0.66894	 0.81966	 -0.84331	 -0.27864
	 0.70659	 -0.63278	 0.89369	 0.64133	 0.61026	 -0.47499	 0.80416	 -0.53680	 -0.37691
	 0.67526	 -0.74882	 0.90673	 0.64133	 0.69483	 -0.47107	 0.84859	 -0.85075	 -0.28129
	 0.70433	 -0.74882	 0.90673	 0.64133	 0.69483	 -0.47107	 0.82214	 -0.85825	 -0.35492
	 0.70433	 -0.71594	 0.90673	 0.64137	 0.64706	 -0.47015	 0.84947	 -0.57304	 -0.30406
	 0.70980	 -0.74689	 0.91870	 0.63915	 0.69502	 -0.43827	 0.84866	 -0.83253	 -0.35334
	 0.68958	 -0.81410	 0.87999	 0.74621	 0.58159	 -0.64483	 0.79737	 -0.52248	 -0.35705
	 0.69795	 -0.61867	 0.88869	 0.65675	 0.60817	 -0.66279	 0.80168	 -0.52248	 -0.33493
	 0.70458	 -0.74882	 0.90673	 0.64133	 0.69828	 -0.47107	 0.84859	 -0.85075	 -0.35467
	 0.68958	 -0.81410	 0.87999	 0.74621	 0.58159	 -0.84414	 0.82597	 -0.52248	 -0.21311
	 0.70453	 -0.69460	 0.89476	 0.68369	 0.70856	 -0.43774	 0.84631	 -0.89574	 -0.36998
	 0.70435	 -0.74882	 0.90617	 0.64145	 0.69483	 -0.40855	 0.85279	 -0.85075	 -0.35152
	 0.70526	 -0.67802	 0.88547	 0.65728	 0.70856	 -0.43774	 0.84631	 -0.89756	 -0.36841
	 0.70658	 -0.61867	 0.88142	 0.56606	 0.60817	 -0.66279	 0.80168	 -0.49256	 -0.37419
	 0.72262	 -0.61867	 0.88142	 0.65675	 0.60817	 -0.66983	 0.80168	 -0.52248	 -0.34597
	 0.70336	 -0.61867	 0.88578	 0.65482	 0.60685	 -0.63432	 0.81341	 -0.50950	 -0.32779
	 0.70433	 -0.72193	 0.88672	 0.61840	 0.56320	 -0.50543	 0.82214	 -0.85825	 -0.18973
	 0.70336	 -0.58422	 0.90667	 0.64127	 0.70670	 -0.47117	 0.78577	 -0.49340	 -0.36803
	 0.70337	 -0.71930	 0.92969	 0.63919	 0.65521	 -0.64663	 0.80717	 -0.55507	 -0.33034
	 0.70423	 -0.61338	 0.88467	 0.65482	 0.62216	 -0.42504	 0.84419	 -0.52248	 -0.25897
	 0.68958	 -0.62156	 0.86155	 0.74621	 0.55548	 -0.66452	 0.78212	 -0.52248	 -0.24090
	 0.70658	 -0.73642	 0.88142	 0.65675	 0.60868	 -0.64346	 0.80277	 -0.52248	 -0.34082
	 0.67226	 -0.61867	 0.88578	 0.67250	 0.60835	 -0.51176	 0.79997	 -0.52248	 -0.21176
	 0.70336	 -0.61867	 0.88524	 0.64127	 0.56928	 -0.47135	 0.79075	 -0.44731	 -0.36901
	 0.73038	 -0.74882	 0.88828	 0.70205	 0.72212	 -0.47155	 0.85279	 -0.83020	 -0.30270
	 0.69702	 -0.61867	 0.90366	 0.64176	 0.63553	 -0.72716	 0.80775	 -0.52248	 -0.34037
	 0.70419	 -0.63278	 0.89364	 0.58561	 0.61026	 -0.46675	 0.80416	 -0.53680	 -0.37785
	 0.70674	 -0.61722	 0.90678	 0.63530	 0.70780	 -0.47107	 0.84859	 -0.85075	 -0.39843
	 0.70336	 -0.76165	 0.88578	 0.65487	 0.60839	 -0.63465	 0.79987	 -0.52248	 -0.34215
	 0.70412	 -0.61867	 0.88578	 0.67245	 0.60756	 -0.60063	 0.80243	 -0.49198	 -0.37069
	 0.70341	 -0.74882	 0.94180	 0.64133	 0.69430	 -0.47044	 0.82214	 -0.67422	 -0.28859
	 0.70428	 -0.61867	 0.88682	 0.67268	 0.60890	 -0.63496	 0.79997	 -0.44731	 -0.37267
	 0.70336	 -0.61867	 0.88578	 0.65482	 0.60837	 -0.63432	 0.79997	 -0.52248	 -0.37014
	 0.70336	 -0.61867	 0.88578	 0.65482	 0.60837	 -0.56476	 0.78844	 -0.55658	 -0.36976
	 0.73055	 -0.76655	 0.90673	 0.64133	 0.58195	 -0.41025	 0.84859	 -0.83024	 -0.21872
	 0.68958	 -0.81410	 0.87999	 0.75009	 0.69446	 -0.79583	 0.79737	 -0.54262	 -0.35727
	 0.70486	 -0.73117	 0.90020	 0.64452	 0.67210	 -0.37021	 0.85410	 -0.84868	 -0.34618
	 0.70433	 -0.74882	 0.91262	 0.64165	 0.69483	 -0.57849	 0.82079	 -0.85646	 -0.33455
	 0.68958	 -0.62646	 0.88836	 0.74621	 0.58159	 -0.64519	 0.77908	 -0.52248	 -0.28117
	 0.68101	 -0.74672	 0.88137	 0.65675	 0.60817	 -0.66279	 0.80168	 -0.52248	 -0.30781
	 0.69996	 -0.65780	 0.90673	 0.63919	 0.68119	 -0.47107	 0.85411	 -0.50599	 -0.34939
	 0.70946	 -0.67582	 0.90673	 0.64133	 0.71596	 -0.47107	 0.84859	 -0.85075	 -0.37662
	 0.70658	 -0.77991	 0.88140	 0.57928	 0.61527	 -0.66774	 0.80169	 -0.48593	 -0.32443
	 0.70336	 -0.61745	 0.88579	 0.70479	 0.60826	 -0.24392	 0.79995	 -0.86850	 -0.32000
	 0.70425	 -0.71400	 0.90673	 0.63919	 0.68119	 -0.47107	 0.85411	 -0.50599	 -0.35386
	 0.70434	 -0.64467	 0.90673	 0.57368	 0.69478	 -0.47107	 0.85400	 -0.85075	 -0.38158
	 0.70433	 -0.74528	 0.91950	 0.64133	 0.71474	 -0.47107	 0.84855	 -0.85075	 -0.32315
	 0.70419	 -0.67582	 0.90673	 0.64133	 0.69605	 -0.47107	 0.85027	 -0.85075	 -0.37761
	 0.66882	 -0.68319	 0.88607	 0.64133	 0.61182	 -0.47107	 0.84860	 -0.47657	 -0.23725
	 0.70426	 -0.61130	 0.90643	 0.68119	 0.70279	 -0.48427	 0.80242	 -0.86390	 -0.39110
	 0.70434	 -0.61722	 0.90673	 0.57958	 0.70772	 -0.47107	 0.84859	 -0.81051	 -0.39887
	 0.70674	 -0.61722	 0.90677	 0.63530	 0.66470	 -0.54513	 0.84859	 -0.85181	 -0.24825
	 0.70453	 -0.69233	 0.88547	 0.61759	 0.68462	 -0.43774	 0.79371	 -0.56080	 -0.36347
	 0.70336	 -0.62093	 0.88002	 0.65390	 0.60837	 -0.58368	 0.84543	 -0.88447	 -0.17294
	 0.70760	 -0.61867	 0.88142	 0.65682	 0.60818	 -0.66279	 0.80168	 -0.52304	 -0.37872
	 0.73040	 -0.61867	 0.88578	 0.67238	 0.61925	 -0.60063	 0.78668	 -0.49142	 -0.33775
	 0.70336	 -0.61867	 0.88524	 0.64127	 0.52706	 -0.47135	 0.79075	 -0.44731	 -0.36874
	 0.70659	 -0.63278	 0.89369	 0.64133	 0.61026	 -0.47499	 0.80416	 -0.53680	 -0.37691
	 0.70652	 -0.61867	 0.88142	 0.76975	 0.58997	 -0.43075	 0.80168	 -0.51821	 -0.37278
	 0.69527	 -0.69460	 0.89476	 0.68369	 0.70856	 -0.69750	 0.84631	 -0.89080	 -0.27575
	 0.70419	 -0.67582	 0.90673	 0.64133	 0.69605	 -0.47107	 0.85027	 -0.85075	 -0.37761
	 0.70674	 -0.61722	 0.90678	 0.62412	 0.70780	 -0.47107	 0.84859	 -0.85075	 -0.39794
	 0.69058	 -0.81410	 0.89311	 0.73551	 0.69446	 -0.36633	 0.80421	 -0.54262	 -0.31542
	 0.70251	 -0.58863	 0.88052	 0.59276	 0.61026	 -0.86614	 0.80398	 -0.53680	 -0.29007
	 0.70453	 -0.69460	 0.89476	 0.68369	 0.70856	 -0.43774	 0.84631	 -0.89574	 -0.36998
	 0.66770	 -0.76261	 0.88588	 0.74621	 0.58159	 -0.64519	 0.77224	 -0.49743	 -0.24852
	 0.70339	 -0.61867	 0.88045	 0.68437	 0.57004	 -0.47107	 0.79075	 -0.88881	 -0.23222
	 0.70430	 -0.67582	 0.91152	 0.56796	 0.71511	 -0.47136	 0.84859	 -0.37656	 -0.38042
	 0.70226	 -0.61722	 0.90702	 0.54546	 0.69478	 -0.47107	 0.84859	 -0.85075	 -0.38085
	 0.70336	 -0.61867	 0.88578	 0.67250	 0.60835	 -0.60097	 0.79997	 -0.52248	 -0.36800
	 0.69874	 -0.64467	 0.88617	 0.56506	 0.72153	 -0.47107	 0.85400	 -0.85075	 -0.36425
	 0.70000	 -0.69460	 0.90603	 0.62530	 0.69366	 -0.43774	 0.84631	 -0.89844	 -0.37583
	 0.70993	 -0.61867	 0.88578	 0.65482	 0.60837	 -0.63432	 0.79997	 -0.52248	 -0.37641
	 0.72457	 -0.74882	 0.90673	 0.61009	 0.69483	 -0.55591	 0.82214	 -0.85825	 -0.32615
	 0.68963	 -0.80167	 0.87999	 0.74621	 0.58147	 -0.64483	 0.79749	 -0.52248	 -0.36092
	 0.70428	 -0.82433	 0.90673	 0.64133	 0.69495	 -0.52474	 0.82202	 -0.87731	 -0.29205
	 0.70428	 -0.53849	 0.88706	 0.67763	 0.60890	 -0.63481	 0.79997	 -0.52132	 -0.31689
	 0.70658	 -0.61867	 0.88803	 0.65180	 0.61216	 -0.62725	 0.80168	 -0.44847	 -0.38130
	 0.70336	 -0.67349	 0.88578	 0.65504	 0.72301	 -0.63432	 0.88316	 -0.84101	 -0.38026
	 0.70946	 -0.61694	 0.90673	 0.64111	 0.59709	 -0.47107	 0.79629	 -0.53183	 -0.38903
	 0.70423	 -0.61769	 0.87939	 0.65675	 0.60817	 -0.66279	 0.80168	 -0.84989	 -0.20307
	 0.70668	 -0.67680	 0.90876	 0.64133	 0.71596	 -0.47107	 0.84859	 -0.53151	 -0.37953
	 0.70428	 -0.61867	 0.88682	 0.67268	 0.60890	 -0.63496	 0.79997	 -0.27516	 -0.34282
	 0.70659	 -0.63278	 0.87905	 0.52961	 0.61026	 -0.47499	 0.80416	 -0.53680	 -0.36258
	 0.70419	 -0.63278	 0.89364	 0.58561	 0.61026	 -0.46675	 0.80416	 -0.62770	 -0.37719
	 0.73053	 -0.64467	 0.90673	 0.57368	 0.69478	 -0.47107	 0.85400	 -0.80271	 -0.34129
	 0.70419	 -0.67582	 0.90803	 0.60118	 0.72522	 -0.47107	 0.85027	 -0.85075	 -0.38727
	 0.70433	 -0.68791	 0.90673	 0.64133	 0.70344	 -0.47107	 0.84859	 -0.89555	 -0.37601
	 0.70419	 -0.67582	 0.94001	 0.60118	 0.68919	 -0.57142	 0.82982	 -0.85075	 -0.30278
	 0.70602	 -0.63278	 0.89364	 0.58561	 0.61026	 -0.46675	 0.80416	 -0.62770	 -0.37717
	 0.70993	 -0.61867	 0.88578	 0.65482	 0.60837	 -0.63432	 0.79997	 -0.52248	 -0.37641
	 0.70419	 -0.67582	 0.90803	 0.60118	 0.72522	 -0.47107	 0.86248	 -0.85075	 -0.38676
	 0.70768	 -0.61867	 0.88142	 0.65682	 0.60843	 -0.67572	 0.80168	 -0.55736	 -0.36408
	 0.70328	 -0.61867	 0.87475	 0.65482	 0.60812	 -0.55184	 0.78844	 -0.52226	 -0.34911
	 0.73382	 -0.61722	 0.93232	 0.62412	 0.69970	 -0.47107	 0.84859	 -0.85075	 -0.37695
	 0.70430	 -0.67582	 0.91152	 0.56796	 0.71511	 -0.47136	 0.84859	 -0.37656	 -0.38042
	 0.70226	 -0.61722	 0.90702	 0.54546	 0.69478	 -0.47107	 0.84859	 -0.85075	 -0.38085
	 0.70855	 -0.67349	 0.88991	 0.65504	 0.72301	 -0.63432	 0.88316	 -0.84101	 -0.37303
	 0.70426	 -0.61130	 0.90643	 0.54017	 0.70279	 -0.48427	 0.80242	 -0.86390	 -0.40346
	 0.70226	 -0.66223	 0.90702	 0.68647	 0.69478	 -0.47107	 0.84859	 -0.77190	 -0.38624
	 0.70674	 -0.61722	 0.90678	 0.65086	 0.70780	 -0.47107	 0.84859	 -0.85075	 -0.39911
	 0.71039	 -0.61722	 0.90673	 0.57958	 0.69478	 -0.47107	 0.84859	 -0.85075	 -0.38282
	 0.70654	 -0.61694	 0.90673	 0.64135	 0.60238	 -0.47107	 0.79471	 -0.53183	 -0.39435
	 0.70960	 -0.67680	 0.90876	 0.64109	 0.71064	 -0.47107	 0.85017	 -0.53151	 -0.37280
	 0.70674	 -0.61722	 0.90678	 0.62498	 0.72906	 -0.47107	 0.85093	 -0.85075	 -0.40737
	 0.70668	 -0.70743	 0.90876	 0.64047	 0.70763	 -0.47107	 0.84859	 -0.53151	 -0.36579
	 0.70680	 -0.63119	 0.88578	 0.65504	 0.72301	 -0.63432	 0.88316	 -0.84101	 -0.38912
	 0.70659	 -0.63278	 0.89369	 0.64133	 0.61026	 -0.49573	 0.80404	 -0.53680	 -0.37739
	 0.70419	 -0.63397	 0.90491	 0.58561	 0.61023	 -0.46687	 0.80416	 -0.88269	 -0.24320
	 0.70426	 -0.61011	 0.89517	 0.68119	 0.70282	 -0.48415	 0.80242	 -0.55581	 -0.37803
	 0.70674	 -0.61722	 0.90678	 0.63802	 0.70780	 -0.47105	 0.84853	 -0.85075	 -0.39855
	 0.70652	 -0.61966	 0.88142	 0.76703	 0.58997	 -0.43077	 0.80174	 -0.51821	 -0.37535
	 0.70658	 -0.64575	 0.88803	 0.65180	 0.61216	 -0.62725	 0.81338	 -0.44847	 -0.36603
	 0.70658	 -0.61867	 0.88142	 0.65392	 0.63596	 -0.51414	 0.80168	 -0.52248	 -0.37965
	 0.70448	 -0.61731	 0.90673	 0.57958	 0.66572	 -0.62441	 0.82711	 -0.80006	 -0.24369
	 0.69838	 -0.61859	 0.88803	 0.65180	 0.62159	 -0.47392	 0.80616	 -0.44847	 -0.33081
	 0.70434	 -0.64467	 0.90673	 0.52773	 0.69478	 -0.47107	 0.85412	 -0.85075	 -0.38213
