Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Bx1.Max.
Emissivity				0.95
Distance				0.1
Reflected temperature				20
Location X				54
Location Y				98
Size X				179
Size Y				48
Surface (pixels)				8592

Date	Time	Milliseconds	Relative time	Bx1.Max.
12/07/2016	18:49:18	008	42,768	25,6290669545306
12/07/2016	18:49:18	224	42,984	25,6115405834996
12/07/2016	18:49:18	432	43,192	25,6115405834996
12/07/2016	18:49:18	785	43,545	25,5940113510016
12/07/2016	18:49:18	861	43,621	25,6290669545306
12/07/2016	18:49:19	143	43,903	25,6115405834996
12/07/2016	18:49:19	322	44,082	25,6115405834996
12/07/2016	18:49:19	766	44,526	25,6115405834996
12/07/2016	18:49:20	105	44,865	25,6115405834996
12/07/2016	18:49:20	374	45,134	25,6290669545306
12/07/2016	18:49:20	542	45,302	25,6465904654603
12/07/2016	18:49:20	709	45,469	25,6641111176534
12/07/2016	18:49:20	925	45,685	25,6641111176534
12/07/2016	18:49:21	068	45,828	25,6991438512833
12/07/2016	18:49:21	211	45,971	25,6816289124735
12/07/2016	18:49:21	588	46,348	25,6816289124735
12/07/2016	18:49:21	670	46,43	25,6465904654603
12/07/2016	18:49:21	855	46,615	25,6641111176534
12/07/2016	18:49:22	240	47	25,6465904654603
12/07/2016	18:49:22	375	47,135	25,6641111176534
12/07/2016	18:49:22	846	47,606	25,6465904654603
12/07/2016	18:49:22	908	47,668	25,6465904654603
12/07/2016	18:49:23	102	47,862	25,6641111176534
12/07/2016	18:49:23	581	48,341	25,6290669545306
12/07/2016	18:49:23	727	48,487	25,5940113510016
12/07/2016	18:49:23	895	48,655	25,6115405834996
12/07/2016	18:49:24	109	48,869	25,5940113510016
12/07/2016	18:49:24	451	49,211	25,5940113510016
12/07/2016	18:49:24	801	49,561	25,5940113510016
12/07/2016	18:49:25	145	49,905	25,5589442961364
12/07/2016	18:49:25	587	50,347	25,5940113510016
12/07/2016	18:49:25	726	50,486	25,5414064710326
12/07/2016	18:49:26	025	50,785	25,5414064710326
12/07/2016	18:49:26	084	50,844	25,5414064710326
12/07/2016	18:49:26	843	51,603	25,5589442961364
12/07/2016	18:49:27	010	51,77	25,5764792556698
12/07/2016	18:49:27	334	52,094	25,5764792556698
12/07/2016	18:49:27	562	52,322	25,5764792556698
12/07/2016	18:49:27	657	52,417	25,5589442961364
12/07/2016	18:49:27	840	52,6	25,5589442961364
12/07/2016	18:49:27	997	52,757	25,5414064710326
12/07/2016	18:49:28	547	53,307	25,5589442961364
12/07/2016	18:49:28	874	53,634	25,5764792556698
12/07/2016	18:49:29	184	53,944	25,5063222186332
12/07/2016	18:49:29	331	54,091	25,4712264875
12/07/2016	18:49:29	740	54,5	25,4536743139751
12/07/2016	18:49:30	015	54,775	25,4361192666449
12/07/2016	18:49:30	360	55,12	25,4536743139751
12/07/2016	18:49:30	607	55,367	25,5063222186332
12/07/2016	18:49:30	841	55,601	25,5063222186332
12/07/2016	18:49:30	996	55,756	25,4887757885946
12/07/2016	18:49:31	450	56,21	25,5063222186332
12/07/2016	18:49:31	887	56,647	25,6290669545306
12/07/2016	18:49:32	065	56,825	25,6465904654603
12/07/2016	18:49:32	438	57,198	25,6641111176534
12/07/2016	18:49:32	684	57,444	25,6641111176534
12/07/2016	18:49:32	843	57,603	25,6465904654603
12/07/2016	18:49:32	963	57,723	25,6465904654603
12/07/2016	18:49:33	282	58,042	25,6115405834996
12/07/2016	18:49:33	491	58,251	25,6115405834996
12/07/2016	18:49:33	887	58,647	25,6115405834996
12/07/2016	18:49:33	948	58,708	25,6816289124735
12/07/2016	18:49:34	149	58,909	25,6290669545306
12/07/2016	18:49:34	371	59,131	25,6290669545306
12/07/2016	18:49:34	502	59,262	25,6465904654603
12/07/2016	18:49:35	053	59,813	25,6290669545306
12/07/2016	18:49:35	175	59,935	25,6465904654603
12/07/2016	18:49:35	323	60,083	25,6290669545306
12/07/2016	18:49:35	672	60,432	25,6465904654603
12/07/2016	18:49:36	034	60,794	25,6465904654603
12/07/2016	18:49:36	313	61,073	25,5940113510016
12/07/2016	18:49:36	463	61,223	25,5764792556698
12/07/2016	18:49:36	902	61,662	25,5764792556698
12/07/2016	18:49:37	141	61,901	25,5764792556698
12/07/2016	18:49:37	333	62,093	25,5764792556698
12/07/2016	18:49:37	634	62,394	25,5764792556698
12/07/2016	18:49:37	818	62,578	25,5764792556698
12/07/2016	18:49:38	164	62,924	25,5764792556698
12/07/2016	18:49:38	484	63,244	25,5940113510016
12/07/2016	18:49:38	603	63,363	25,6115405834996
12/07/2016	18:49:38	790	63,55	25,5940113510016
12/07/2016	18:49:38	962	63,722	25,5940113510016
12/07/2016	18:49:39	135	63,895	25,5940113510016
12/07/2016	18:49:39	563	64,323	25,6290669545306
12/07/2016	18:49:39	788	64,548	25,6465904654603
12/07/2016	18:49:40	027	64,787	25,5940113510016
12/07/2016	18:49:40	203	64,963	25,5940113510016
12/07/2016	18:49:40	340	65,1	25,5940113510016
12/07/2016	18:49:40	469	65,229	25,5940113510016
12/07/2016	18:49:40	647	65,407	25,5940113510016
12/07/2016	18:49:41	020	65,78	25,5940113510016
12/07/2016	18:49:41	134	65,894	25,5764792556698
12/07/2016	18:49:41	286	66,046	25,5589442961364
12/07/2016	18:49:41	448	66,208	25,5764792556698
12/07/2016	18:49:41	804	66,564	25,5940113510016
12/07/2016	18:49:42	122	66,882	25,5940113510016
12/07/2016	18:49:42	180	66,94	25,5940113510016
12/07/2016	18:49:42	407	67,167	25,5589442961364
12/07/2016	18:49:42	588	67,348	25,5764792556698
12/07/2016	18:49:42	969	67,729	25,5589442961364
12/07/2016	18:49:43	200	67,96	25,5764792556698
12/07/2016	18:49:43	386	68,146	25,5764792556698
12/07/2016	18:49:43	673	68,433	25,5764792556698
12/07/2016	18:49:43	833	68,593	25,5940113510016
12/07/2016	18:49:44	142	68,902	25,5764792556698
12/07/2016	18:49:44	612	69,372	25,6290669545306
12/07/2016	18:49:44	985	69,745	25,6115405834996
12/07/2016	18:49:45	176	69,936	25,6465904654603
12/07/2016	18:49:45	636	70,396	25,5414064710326
12/07/2016	18:49:45	976	70,736	25,5063222186332
12/07/2016	18:49:46	169	70,929	25,5238657789885
12/07/2016	18:49:46	541	71,301	25,5063222186332
12/07/2016	18:49:46	704	71,464	25,4887757885946
12/07/2016	18:49:47	051	71,811	25,4887757885946
12/07/2016	18:49:47	186	71,946	25,5063222186332
12/07/2016	18:49:47	519	72,279	25,4887757885946
12/07/2016	18:49:47	983	72,743	25,5589442961364
12/07/2016	18:49:48	043	72,803	25,5940113510016
12/07/2016	18:49:48	468	73,228	25,5940113510016
12/07/2016	18:49:48	740	73,5	25,5589442961364
12/07/2016	18:49:49	011	73,771	25,5764792556698
12/07/2016	18:49:49	159	73,919	25,5940113510016
12/07/2016	18:49:49	569	74,329	25,5764792556698
12/07/2016	18:49:50	034	74,794	25,6115405834996
12/07/2016	18:49:50	187	74,947	25,6290669545306
12/07/2016	18:49:50	252	75,012	25,6115405834996
12/07/2016	18:49:50	695	75,455	25,6115405834996
12/07/2016	18:49:51	058	75,818	25,5764792556698
12/07/2016	18:49:51	187	75,947	25,5414064710326
12/07/2016	18:49:51	353	76,113	25,5589442961364
12/07/2016	18:49:51	723	76,483	25,5589442961364
12/07/2016	18:49:51	871	76,631	25,5238657789885
12/07/2016	18:49:52	223	76,983	25,5414064710326
12/07/2016	18:49:52	332	77,092	25,5238657789885
12/07/2016	18:49:52	577	77,337	25,5063222186332
12/07/2016	18:49:52	957	77,717	25,5238657789885
12/07/2016	18:49:53	229	77,989	25,4712264875
12/07/2016	18:49:53	387	78,147	25,4887757885946
12/07/2016	18:49:53	546	78,306	25,4712264875
12/07/2016	18:49:53	939	78,699	25,4887757885946
12/07/2016	18:49:54	199	78,959	25,4887757885946
12/07/2016	18:49:54	449	79,209	25,4887757885946
12/07/2016	18:49:54	536	79,296	25,4712264875
12/07/2016	18:49:54	757	79,517	25,4887757885946
12/07/2016	18:49:55	117	79,877	25,4887757885946
12/07/2016	18:49:55	342	80,102	25,4887757885946
12/07/2016	18:49:55	592	80,352	25,4712264875
12/07/2016	18:49:55	706	80,466	25,4887757885946
12/07/2016	18:49:56	130	80,89	25,5063222186332
12/07/2016	18:49:56	804	81,564	25,5589442961364
12/07/2016	18:49:57	140	81,9	25,5414064710326
12/07/2016	18:49:57	416	82,176	25,5238657789885
12/07/2016	18:49:57	479	82,239	25,5238657789885
12/07/2016	18:49:57	739	82,499	25,5238657789885
12/07/2016	18:49:58	145	82,905	25,6115405834996
12/07/2016	18:49:58	319	83,079	25,6290669545306
12/07/2016	18:49:58	488	83,248	25,6465904654603
12/07/2016	18:49:58	673	83,433	25,6115405834996
12/07/2016	18:49:58	791	83,551	25,6290669545306
12/07/2016	18:49:59	192	83,952	25,6290669545306
12/07/2016	18:49:59	618	84,378	25,6465904654603
12/07/2016	18:49:59	766	84,526	25,6290669545306
12/07/2016	18:50:00	499	85,259	25,5940113510016
12/07/2016	18:50:00	936	85,696	25,5764792556698
12/07/2016	18:50:01	217	85,977	25,5589442961364
