Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Image.Max.
Emissivity				0.949999988079071
Distance				1
Reflected temperature				19.999993896484398
Location X				
Location Y				
Size X				
Size Y				
Surface (pixels)				76800

Date	Time	Milliseconds	Relative time	Image.Max.
15/07/2016	20:26:16	356	731,455	56,0623092651367
15/07/2016	20:26:16	779	731,878	55,8274917602539
15/07/2016	20:26:17	144	732,243	55,6640853881836
15/07/2016	20:26:17	457	732,556	55,5843048095703
15/07/2016	20:26:17	603	732,702	55,7597618103027
15/07/2016	20:26:17	895	732,994	55,7756996154785
15/07/2016	20:26:18	323	733,422	55,7557754516602
15/07/2016	20:26:18	442	733,541	55,5364189147949
15/07/2016	20:26:18	895	733,994	55,4685478210449
15/07/2016	20:26:19	083	734,182	55,4685478210449
15/07/2016	20:26:19	615	734,714	55,5882949829102
15/07/2016	20:26:19	684	734,783	55,4326019287109
15/07/2016	20:26:20	047	735,146	55,4565658569336
15/07/2016	20:26:20	522	735,621	55,5962753295898
15/07/2016	20:26:20	853	735,952	55,787654876709
15/07/2016	20:26:20	970	736,069	55,7358474731445
15/07/2016	20:26:21	382	736,481	55,6640853881836
15/07/2016	20:26:21	735	736,834	55,7398338317871
15/07/2016	20:26:22	178	737,277	55,7756996154785
15/07/2016	20:26:22	249	737,348	55,7597618103027
15/07/2016	20:26:22	765	737,864	55,6082458496094
15/07/2016	20:26:22	958	738,057	55,5843048095703
15/07/2016	20:26:23	151	738,25	55,4964981079102
15/07/2016	20:26:23	347	738,446	55,4645538330078
15/07/2016	20:26:23	844	738,943	55,492504119873
15/07/2016	20:26:24	164	739,263	55,6162223815918
15/07/2016	20:26:24	619	739,718	55,8195266723633
15/07/2016	20:26:24	962	740,061	55,6321792602539
15/07/2016	20:26:25	352	740,451	56,0066261291504
15/07/2016	20:26:25	769	740,868	56,197452545166
15/07/2016	20:26:26	001	741,1	56,5506019592285
15/07/2016	20:26:26	254	741,353	56,6536026000977
15/07/2016	20:26:26	797	741,896	56,9384536743164
15/07/2016	20:26:27	124	742,223	56,8791542053223
15/07/2016	20:26:27	523	742,622	56,7446594238281
15/07/2016	20:26:28	049	743,148	56,7723579406738
15/07/2016	20:26:28	195	743,294	56,804012298584
15/07/2016	20:26:28	459	743,558	56,8712463378906
15/07/2016	20:26:28	726	743,825	57,0530242919922
15/07/2016	20:26:29	143	744,242	57,506462097168
15/07/2016	20:26:29	283	744,382	57,2937202453613
15/07/2016	20:26:29	481	744,58	57,1832885742188
15/07/2016	20:26:29	931	745,03	56,9226417541504
15/07/2016	20:26:30	377	745,476	56,6417198181152
15/07/2016	20:26:31	131	746,23	56,3721504211426
15/07/2016	20:26:31	463	746,562	56,2610015869141
15/07/2016	20:26:31	751	746,85	56,2927703857422
15/07/2016	20:26:32	251	747,35	56,2768859863281
15/07/2016	20:26:32	598	747,697	56,5069999694824
15/07/2016	20:26:32	914	748,013	56,0742378234863
15/07/2016	20:26:33	090	748,189	55,6521224975586
15/07/2016	20:26:33	518	748,617	55,6321792602539
15/07/2016	20:26:33	653	748,752	55,6242027282715
15/07/2016	20:26:34	015	749,114	55,9429588317871
15/07/2016	20:26:34	219	749,318	56,3324661254883
15/07/2016	20:26:34	724	749,823	56,6734008789063
15/07/2016	20:26:35	099	750,198	56,9068298339844
15/07/2016	20:26:35	294	750,393	57,4395217895508
15/07/2016	20:26:35	843	750,942	57,7424697875977
15/07/2016	20:26:36	049	751,148	57,9859428405762
15/07/2016	20:26:36	282	751,381	58,0722351074219
15/07/2016	20:26:36	856	751,955	58,3503837585449
15/07/2016	20:26:36	962	752,061	59,0103073120117
15/07/2016	20:26:37	175	752,274	59,1154632568359
15/07/2016	20:26:37	608	752,707	59,1076736450195
15/07/2016	20:26:37	707	752,806	59,1154632568359
15/07/2016	20:26:38	115	753,214	59,1076736450195
15/07/2016	20:26:38	756	753,855	59,0142021179199
15/07/2016	20:26:39	062	754,161	59,0804176330566
15/07/2016	20:26:39	516	754,615	59,4770812988281
15/07/2016	20:26:39	755	754,854	59,5974235534668
15/07/2016	20:26:39	983	755,082	59,4731979370117
15/07/2016	20:26:40	447	755,546	59,0765228271484
15/07/2016	20:26:40	592	755,691	59,0570526123047
15/07/2016	20:26:40	945	756,044	58,9440574645996
15/07/2016	20:26:41	179	756,278	59,2905502319336
15/07/2016	20:26:41	602	756,701	59,6284637451172
15/07/2016	20:26:41	702	756,801	59,7137870788574
15/07/2016	20:26:42	272	757,371	59,7215423583984
15/07/2016	20:26:42	461	757,56	59,6129455566406
15/07/2016	20:26:42	840	757,939	59,6284637451172
15/07/2016	20:26:42	977	758,076	59,504264831543
15/07/2016	20:26:43	418	758,517	59,8804168701172
15/07/2016	20:26:43	568	758,667	60,2710609436035
15/07/2016	20:26:44	004	759,103	60,5064888000488
15/07/2016	20:26:44	106	759,205	60,5527610778809
15/07/2016	20:26:44	335	759,434	60,5064888000488
15/07/2016	20:26:44	729	759,828	60,1358070373535
15/07/2016	20:26:44	898	759,997	59,9152679443359
15/07/2016	20:26:45	026	760,125	59,9694671630859
15/07/2016	20:26:45	433	760,532	60,1783294677734
15/07/2016	20:26:45	888	760,987	60,7492446899414
15/07/2016	20:26:46	337	761,436	60,4486312866211
15/07/2016	20:26:46	776	761,875	59,624584197998
15/07/2016	20:26:47	307	762,406	59,2866630554199
15/07/2016	20:26:47	465	762,564	59,0570526123047
15/07/2016	20:26:47	963	763,062	59,2788848876953
15/07/2016	20:26:48	356	763,455	59,4382400512695
15/07/2016	20:26:48	478	763,577	59,7370491027832
15/07/2016	20:26:48	654	763,753	59,6633758544922
15/07/2016	20:26:49	131	764,23	59,7292976379395
15/07/2016	20:26:49	313	764,412	59,7292976379395
15/07/2016	20:26:49	711	764,81	59,9268836975098
15/07/2016	20:26:50	093	765,192	59,9191398620605
15/07/2016	20:26:50	457	765,556	59,7719383239746
15/07/2016	20:26:50	668	765,767	59,8029403686523
15/07/2016	20:26:50	950	766,049	59,6401023864746
15/07/2016	20:26:51	153	766,252	59,3410949707031
15/07/2016	20:26:51	562	766,661	59,4809646606445
15/07/2016	20:26:51	977	767,076	59,3138809204102
15/07/2016	20:26:52	379	767,478	58,8231773376465
15/07/2016	20:26:52	453	767,552	58,3973388671875
15/07/2016	20:26:52	648	767,747	58,2329216003418
15/07/2016	20:26:52	906	768,005	58,2211723327637
15/07/2016	20:26:53	292	768,391	58,3895149230957
15/07/2016	20:26:53	533	768,632	58,4755706787109
15/07/2016	20:26:53	968	769,067	58,3112411499023
15/07/2016	20:26:54	319	769,418	58,080078125
15/07/2016	20:26:54	422	769,521	57,7228164672852
15/07/2016	20:26:54	991	770,09	57,3134346008301
15/07/2016	20:26:55	296	770,395	57,0846138000488
15/07/2016	20:26:55	459	770,558	57,0569725036621
15/07/2016	20:26:55	858	770,957	57,1359329223633
15/07/2016	20:26:56	168	771,267	57,1319847106934
15/07/2016	20:26:56	347	771,446	57,0490760803223
15/07/2016	20:26:56	759	771,858	56,9424057006836
15/07/2016	20:26:57	121	772,22	56,8752021789551
15/07/2016	20:26:57	290	772,389	56,7050743103027
15/07/2016	20:26:57	586	772,685	56,6179580688477
15/07/2016	20:26:57	833	772,932	56,6338005065918
15/07/2016	20:26:57	949	773,048	56,8316993713379
15/07/2016	20:26:58	247	773,346	56,9819221496582
15/07/2016	20:26:58	686	773,785	57,3843727111816
15/07/2016	20:26:58	884	773,983	57,4985885620117
15/07/2016	20:26:59	123	774,222	57,5576286315918
15/07/2016	20:26:59	313	774,412	57,6048469543457
15/07/2016	20:26:59	542	774,641	57,659912109375
15/07/2016	20:26:59	965	775,064	57,4907150268555
15/07/2016	20:27:00	155	775,254	57,2858352661133
15/07/2016	20:27:00	370	775,469	57,2621765136719
15/07/2016	20:27:00	809	775,908	57,4513359069824
15/07/2016	20:27:01	260	776,359	57,5300788879395
15/07/2016	20:27:01	604	776,703	57,8328399658203
15/07/2016	20:27:01	752	776,851	58,0643920898438
15/07/2016	20:27:02	014	777,113	58,3542976379395
15/07/2016	20:27:02	191	777,29	58,6162757873535
15/07/2016	20:27:02	634	777,733	59,1777381896973
15/07/2016	20:27:03	236	778,335	59,449893951416
15/07/2016	20:27:03	373	778,472	59,4576606750488
15/07/2016	20:27:03	775	778,874	59,4343566894531
15/07/2016	20:27:03	925	779,024	59,5120315551758
15/07/2016	20:27:04	443	779,542	59,5663757324219
15/07/2016	20:27:04	675	779,774	59,504264831543
15/07/2016	20:27:05	072	780,171	59,6207046508789
15/07/2016	20:27:05	444	780,543	59,6013031005859
15/07/2016	20:27:05	573	780,672	59,2944412231445
15/07/2016	20:27:06	244	781,343	59,3177680969238
15/07/2016	20:27:06	635	781,734	59,0648422241211
15/07/2016	20:27:07	019	782,118	59,0103073120117
15/07/2016	20:27:07	315	782,414	58,6358070373535
15/07/2016	20:27:07	501	782,6	58,6592407226563
15/07/2016	20:27:07	845	782,944	58,8543815612793
15/07/2016	20:27:08	101	783,2	59,1193542480469
15/07/2016	20:27:09	038	784,137	60,1551361083984
15/07/2016	20:27:09	358	784,457	59,8687973022461
15/07/2016	20:27:09	678	784,777	59,8184394836426
15/07/2016	20:27:09	878	784,977	59,8261871337891
15/07/2016	20:27:10	282	785,381	59,9423713684082
15/07/2016	20:27:10	497	785,596	59,9423713684082
15/07/2016	20:27:10	771	785,87	59,7951889038086
15/07/2016	20:27:11	129	786,228	59,7176666259766
15/07/2016	20:27:11	291	786,39	59,6090621948242
15/07/2016	20:27:11	727	786,826	60,019775390625
15/07/2016	20:27:12	189	787,288	60,3328475952148
15/07/2016	20:27:12	409	787,508	60,1744613647461
15/07/2016	20:27:12	544	787,643	59,9772071838379
15/07/2016	20:27:12	774	787,873	59,9810791015625
15/07/2016	20:27:12	951	788,05	59,8649253845215
15/07/2016	20:27:13	221	788,32	59,7796859741211
15/07/2016	20:27:13	852	788,951	59,4382400512695
15/07/2016	20:27:14	167	789,266	59,4304695129395
15/07/2016	20:27:14	359	789,458	59,5081481933594
15/07/2016	20:27:14	613	789,712	59,8533058166504
15/07/2016	20:27:14	809	789,908	59,9810791015625
15/07/2016	20:27:15	270	790,369	59,7060317993164
15/07/2016	20:27:15	562	790,661	59,1310348510742
15/07/2016	20:27:16	076	791,175	59,1154632568359
15/07/2016	20:27:16	138	791,237	59,6129455566406
15/07/2016	20:27:16	401	791,5	59,7796859741211
15/07/2016	20:27:16	951	792,05	60,3482933044434
15/07/2016	20:27:17	126	792,225	60,614429473877
15/07/2016	20:27:17	555	792,654	61,0454063415527
15/07/2016	20:27:18	002	793,101	61,7736701965332
15/07/2016	20:27:18	370	793,469	62,3003921508789
15/07/2016	20:27:18	746	793,845	62,8404502868652
15/07/2016	20:27:19	454	794,553	63,3331680297852
15/07/2016	20:27:19	618	794,717	63,1514282226563
15/07/2016	20:27:20	125	795,224	62,7682991027832
15/07/2016	20:27:20	521	795,62	62,5478401184082
15/07/2016	20:27:20	709	795,808	62,4298782348633
15/07/2016	20:27:20	871	795,97	62,4032287597656
15/07/2016	20:27:21	281	796,38	62,0639762878418
15/07/2016	20:27:21	816	796,915	60,9646949768066
15/07/2016	20:27:22	032	797,131	61,2642593383789
15/07/2016	20:27:22	433	797,532	61,8462982177734
15/07/2016	20:27:22	842	797,941	61,8310127258301
15/07/2016	20:27:22	893	797,992	61,9685440063477
15/07/2016	20:27:23	115	798,214	62,1517219543457
15/07/2016	20:27:23	502	798,601	61,9418106079102
15/07/2016	20:27:23	893	798,992	61,8042526245117
15/07/2016	20:27:24	055	799,154	61,9150733947754
15/07/2016	20:27:24	328	799,427	61,834831237793
15/07/2016	20:27:24	968	800,067	61,7086524963379
15/07/2016	20:27:25	370	800,469	61,4444770812988
15/07/2016	20:27:25	489	800,588	61,260425567627
15/07/2016	20:27:25	810	800,909	61,2374000549316
15/07/2016	20:27:26	222	801,321	60,8762435913086
15/07/2016	20:27:26	322	801,421	60,9339332580566
15/07/2016	20:27:26	709	801,808	60,9223976135254
15/07/2016	20:27:27	143	802,242	60,5643272399902
15/07/2016	20:27:27	301	802,4	60,2594718933105
15/07/2016	20:27:27	747	802,846	60,1319389343262
15/07/2016	20:27:27	901	803	60,1590003967285
15/07/2016	20:27:28	480	803,579	60,147403717041
15/07/2016	20:27:28	629	803,728	60,0159072875977
15/07/2016	20:27:28	807	803,906	60,1164741516113
15/07/2016	20:27:29	282	804,381	60,2671966552734
15/07/2016	20:27:29	786	804,885	60,2903709411621
15/07/2016	20:27:29	890	804,989	60,44091796875
15/07/2016	20:27:30	346	805,445	60,6722259521484
15/07/2016	20:27:30	819	805,918	60,8877830505371
15/07/2016	20:27:31	213	806,312	61,149112701416
15/07/2016	20:27:31	668	806,767	61,3486442565918
15/07/2016	20:27:32	077	807,176	61,5364189147949
15/07/2016	20:27:32	428	807,527	61,3946533203125
15/07/2016	20:27:32	821	807,92	61,2987861633301
15/07/2016	20:27:33	002	808,101	61,1913452148438
15/07/2016	20:27:33	277	808,376	61,1414337158203
15/07/2016	20:27:33	549	808,648	61,1030311584473
15/07/2016	20:27:33	974	809,073	61,0146636962891
15/07/2016	20:27:34	387	809,486	61,1913452148438
15/07/2016	20:27:34	638	809,737	61,2642593383789
15/07/2016	20:27:34	787	809,886	61,5019454956055
15/07/2016	20:27:35	578	810,677	61,7010040283203
15/07/2016	20:27:35	729	810,828	62,2051086425781
15/07/2016	20:27:35	962	811,061	62,41845703125
15/07/2016	20:27:36	452	811,551	62,5174102783203
15/07/2016	20:27:36	812	811,911	62,6162948608398
15/07/2016	20:27:37	065	812,164	62,5782699584961
15/07/2016	20:27:37	222	812,321	62,597282409668
15/07/2016	20:27:37	520	812,619	62,559253692627
15/07/2016	20:27:37	663	812,762	62,3003921508789
15/07/2016	20:27:38	094	813,193	62,258472442627
15/07/2016	20:27:39	220	814,319	63,1059608459473
15/07/2016	20:27:39	636	814,735	63,7148666381836
15/07/2016	20:27:39	838	814,937	64,1934585571289
15/07/2016	20:27:40	011	815,11	64,3476409912109
15/07/2016	20:27:40	275	815,374	64,4227981567383
15/07/2016	20:27:40	874	815,973	64,3701934814453
15/07/2016	20:27:41	022	816,121	64,5804977416992
15/07/2016	20:27:41	380	816,479	64,5504760742188
15/07/2016	20:27:41	524	816,623	64,449089050293
15/07/2016	20:27:41	751	816,85	64,4753799438477
15/07/2016	20:27:41	957	817,056	64,5054244995117
15/07/2016	20:27:42	227	817,326	64,2197952270508
15/07/2016	20:27:42	485	817,584	63,8167419433594
15/07/2016	20:27:43	176	818,275	62,7189140319824
15/07/2016	20:27:43	602	818,701	62,7948837280273
15/07/2016	20:27:43	937	819,036	62,3422966003418
15/07/2016	20:27:44	321	819,42	62,2737159729004
15/07/2016	20:27:44	429	819,528	62,2394180297852
15/07/2016	20:27:44	621	819,72	62,2317924499512
15/07/2016	20:27:45	001	820,1	62,1326522827148
15/07/2016	20:27:45	283	820,382	61,865406036377
15/07/2016	20:27:45	920	821,019	61,758373260498
15/07/2016	20:27:46	129	821,228	62,3232498168945
15/07/2016	20:27:46	611	821,71	62,6391067504883
15/07/2016	20:27:46	988	822,087	62,4869689941406
15/07/2016	20:27:47	224	822,323	62,1364669799805
15/07/2016	20:27:47	703	822,802	61,7889633178711
15/07/2016	20:27:47	782	822,881	61,3448104858398
15/07/2016	20:27:48	315	823,414	61,1260757446289
15/07/2016	20:27:48	851	823,95	61,0530891418457
15/07/2016	20:27:48	976	824,075	61,0569343566895
15/07/2016	20:27:49	389	824,488	60,822380065918
15/07/2016	20:27:49	744	824,843	60,7068901062012
15/07/2016	20:27:50	309	825,408	60,818531036377
15/07/2016	20:27:50	425	825,524	60,9493141174316
15/07/2016	20:27:50	620	825,719	60,9608497619629
15/07/2016	20:27:50	810	825,909	61,0569343566895
15/07/2016	20:27:51	046	826,145	61,0607757568359
15/07/2016	20:27:51	775	826,874	62,0410804748535
15/07/2016	20:27:52	226	827,325	62,8100738525391
15/07/2016	20:27:52	420	827,519	62,996021270752
15/07/2016	20:27:52	929	828,028	63,6393585205078
15/07/2016	20:27:53	234	828,333	63,9675407409668
15/07/2016	20:27:53	668	828,767	63,6846694946289
15/07/2016	20:27:54	080	829,179	63,4012641906738
15/07/2016	20:27:54	596	829,695	63,620475769043
15/07/2016	20:27:54	961	830,06	63,6053695678711
15/07/2016	20:27:55	440	830,539	63,6015930175781
15/07/2016	20:27:55	571	830,67	63,1779479980469
15/07/2016	20:27:55	791	830,89	63,2120323181152
15/07/2016	20:27:56	015	831,114	63,2461128234863
15/07/2016	20:27:56	150	831,249	63,3218193054199
15/07/2016	20:27:56	401	831,5	63,2536849975586
15/07/2016	20:27:57	029	832,128	62,996021270752
15/07/2016	20:27:57	425	832,524	62,8100738525391
15/07/2016	20:27:57	537	832,636	62,9505043029785
15/07/2016	20:27:57	642	832,741	62,8784065246582
15/07/2016	20:27:57	880	832,979	62,9163589477539
15/07/2016	20:27:58	431	833,53	63,1930961608887
15/07/2016	20:27:58	787	833,886	63,6620140075684
15/07/2016	20:27:59	094	834,193	63,7299652099609
15/07/2016	20:27:59	583	834,682	63,6959915161133
15/07/2016	20:27:59	692	834,791	63,5109100341797
15/07/2016	20:27:59	875	834,974	63,5524787902832
15/07/2016	20:28:00	122	835,221	63,6469116210938
15/07/2016	20:28:00	316	835,415	63,4315223693848
15/07/2016	20:28:00	833	835,932	63,446647644043
15/07/2016	20:28:01	160	836,259	63,7941093444824
15/07/2016	20:28:01	324	836,423	64,0089874267578
15/07/2016	20:28:01	494	836,593	64,1934585571289
15/07/2016	20:28:02	036	837,135	64,7305450439453
15/07/2016	20:28:02	502	837,601	65,3964462280273
15/07/2016	20:28:02	644	837,743	65,4524307250977
15/07/2016	20:28:03	283	838,382	65,5345077514648
15/07/2016	20:28:03	618	838,717	65,3479156494141
15/07/2016	20:28:03	715	838,814	65,340446472168
15/07/2016	20:28:04	022	839,121	65,3143005371094
15/07/2016	20:28:04	670	839,769	65,1947402954102
15/07/2016	20:28:04	972	840,071	64,9440994262695
15/07/2016	20:28:05	272	840,371	64,6817932128906
15/07/2016	20:28:05	647	840,746	64,4566040039063
15/07/2016	20:28:05	850	840,949	64,3326034545898
15/07/2016	20:28:06	148	841,247	64,1332473754883
15/07/2016	20:28:06	738	841,837	63,7677001953125
15/07/2016	20:28:07	170	842,269	63,5109100341797
15/07/2016	20:28:07	681	842,78	63,1173286437988
15/07/2016	20:28:07	836	842,935	62,7682991027832
15/07/2016	20:28:08	000	843,099	62,722713470459
15/07/2016	20:28:08	550	843,649	62,7113151550293
15/07/2016	20:28:09	194	844,293	62,8480415344238
15/07/2016	20:28:09	481	844,58	63,0377311706543
15/07/2016	20:28:09	892	844,991	63,1324844360352
15/07/2016	20:28:10	072	845,171	63,2385406494141
15/07/2016	20:28:10	217	845,316	63,3256034851074
15/07/2016	20:28:10	759	845,858	63,5109100341797
15/07/2016	20:28:11	057	846,156	63,8280563354492
15/07/2016	20:28:11	588	846,687	64,6180267333984
15/07/2016	20:28:11	794	846,893	65,2507934570313
15/07/2016	20:28:12	042	847,141	65,3628463745117
15/07/2016	20:28:12	285	847,384	65,5121231079102
15/07/2016	20:28:12	784	847,883	66,1040649414063
15/07/2016	20:28:13	082	848,181	66,7677536010742
15/07/2016	20:28:13	269	848,368	67,052375793457
15/07/2016	20:28:13	469	848,568	67,3106689453125
15/07/2016	20:28:13	915	849,014	67,6163787841797
15/07/2016	20:28:14	118	849,217	67,8700637817383
15/07/2016	20:28:14	370	849,469	68,2406616210938
15/07/2016	20:28:14	673	849,772	68,8040542602539
15/07/2016	20:28:14	852	849,951	68,9792404174805
15/07/2016	20:28:15	224	850,323	68,7638778686523
15/07/2016	20:28:15	498	850,597	68,8077011108398
15/07/2016	20:28:15	821	850,92	69,2125244140625
15/07/2016	20:28:15	937	851,036	69,1141510009766
15/07/2016	20:28:16	330	851,429	68,7748336791992
15/07/2016	20:28:16	529	851,628	68,7054214477539
15/07/2016	20:28:16	938	852,037	68,3542404174805
15/07/2016	20:28:17	343	852,442	68,8405685424805
15/07/2016	20:28:17	654	852,753	68,8588180541992
15/07/2016	20:28:18	062	853,161	69,1760940551758
15/07/2016	20:28:18	208	853,307	69,8305130004883
15/07/2016	20:28:18	709	853,808	70,308708190918
15/07/2016	20:28:18	861	853,96	70,2652893066406
15/07/2016	20:28:19	007	854,106	70,2146301269531
15/07/2016	20:28:19	553	854,652	69,8377685546875
15/07/2016	20:28:19	825	854,924	69,4600067138672
15/07/2016	20:28:20	002	855,101	69,2962799072266
15/07/2016	20:28:20	384	855,483	69,1505889892578
15/07/2016	20:28:20	544	855,643	69,1906661987305
15/07/2016	20:28:20	925	856,024	69,2525863647461
15/07/2016	20:28:21	197	856,296	69,1833801269531
15/07/2016	20:28:21	642	856,741	69,0448913574219
15/07/2016	20:28:21	978	857,077	68,7711868286133
15/07/2016	20:28:22	402	857,501	68,8953247070313
15/07/2016	20:28:22	800	857,899	68,544563293457
15/07/2016	20:28:23	008	858,107	68,3322601318359
15/07/2016	20:28:23	514	858,613	68,2186737060547
15/07/2016	20:28:23	721	858,82	67,8149490356445
15/07/2016	20:28:24	152	859,251	66,9489364624023
15/07/2016	20:28:24	538	859,637	65,7767333984375
15/07/2016	20:28:24	885	859,984	65,2620086669922
15/07/2016	20:28:25	173	860,272	65,1162261962891
15/07/2016	20:28:25	716	860,815	65,3068313598633
15/07/2016	20:28:25	929	861,028	65,8549118041992
15/07/2016	20:28:26	323	861,422	66,2192077636719
15/07/2016	20:28:26	420	861,519	66,6085815429688
15/07/2016	20:28:26	870	861,969	66,5493087768555
15/07/2016	20:28:26	961	862,06	66,1635055541992
15/07/2016	20:28:27	185	862,284	65,9813995361328
15/07/2016	20:28:27	740	862,839	65,2993621826172
15/07/2016	20:28:28	122	863,221	64,6780471801758
15/07/2016	20:28:28	237	863,336	64,6180267333984
15/07/2016	20:28:28	759	863,858	64,8354873657227
15/07/2016	20:28:29	147	864,246	65,5270462036133
15/07/2016	20:28:29	369	864,468	65,7916259765625
15/07/2016	20:28:29	553	864,652	65,9776763916016
15/07/2016	20:28:30	052	865,151	66,6863327026367
15/07/2016	20:28:30	220	865,319	67,6384582519531
15/07/2016	20:28:30	722	865,821	67,7414398193359
15/07/2016	20:28:31	222	866,321	67,7487869262695
15/07/2016	20:28:31	384	866,483	67,3917617797852
15/07/2016	20:28:31	829	866,928	67,5869369506836
15/07/2016	20:28:32	296	867,395	67,3143539428711
15/07/2016	20:28:32	673	867,772	67,1003799438477
15/07/2016	20:28:32	826	867,925	66,738151550293
15/07/2016	20:28:33	425	868,524	67,052375793457
15/07/2016	20:28:33	777	868,876	67,4764938354492
15/07/2016	20:28:33	993	869,092	67,5832595825195
15/07/2016	20:28:34	374	869,473	67,6458129882813
15/07/2016	20:28:34	536	869,635	67,6421356201172
15/07/2016	20:28:34	692	869,791	67,5685348510742
15/07/2016	20:28:34	881	869,98	67,447021484375
15/07/2016	20:28:35	026	870,125	67,4728088378906
15/07/2016	20:28:35	418	870,517	67,7561416625977
15/07/2016	20:28:35	789	870,888	68,1343460083008
15/07/2016	20:28:36	118	871,217	67,9875793457031
15/07/2016	20:28:36	465	871,564	68,1416778564453
15/07/2016	20:28:36	707	871,806	68,1966781616211
15/07/2016	20:28:36	884	871,983	68,4238052368164
15/07/2016	20:28:37	078	872,177	68,2809753417969
15/07/2016	20:28:37	552	872,651	68,540901184082
15/07/2016	20:28:38	092	873,191	68,9646530151367
15/07/2016	20:28:38	896	873,995	68,7383041381836
15/07/2016	20:28:39	085	874,184	69,3908996582031
15/07/2016	20:28:40	191	875,29	69,8921813964844
15/07/2016	20:28:40	580	875,679	69,6381072998047
15/07/2016	20:28:40	658	875,757	70,0154418945313
15/07/2016	20:28:40	902	876,001	70,0589218139648
15/07/2016	20:28:41	387	876,486	69,8087387084961
15/07/2016	20:28:41	562	876,661	69,7797088623047
15/07/2016	20:28:41	855	876,954	69,7905960083008
15/07/2016	20:28:42	181	877,28	70,1277389526367
15/07/2016	20:28:42	647	877,746	70,4713973999023
15/07/2016	20:28:43	108	878,207	70,0118179321289
15/07/2016	20:28:43	936	879,035	68,7602233886719
15/07/2016	20:28:44	246	879,345	67,8333282470703
15/07/2016	20:28:44	642	879,741	67,811279296875
15/07/2016	20:28:45	141	880,24	68,5226135253906
15/07/2016	20:28:45	283	880,382	69,5799713134766
15/07/2016	20:28:45	844	880,943	69,8994293212891
15/07/2016	20:28:45	921	881,02	69,9393157958984
15/07/2016	20:28:46	191	881,29	69,8631591796875
15/07/2016	20:28:46	360	881,459	69,6780548095703
15/07/2016	20:28:46	917	882,016	69,6490020751953
15/07/2016	20:28:47	242	882,341	69,8559036254883
15/07/2016	20:28:47	415	882,514	70,4641723632813
15/07/2016	20:28:47	937	883,036	70,5725402832031
15/07/2016	20:28:48	055	883,154	70,5725402832031
15/07/2016	20:28:48	285	883,384	70,5761566162109
15/07/2016	20:28:48	715	883,814	70,0371780395508
15/07/2016	20:28:49	096	884,195	69,8994293212891
15/07/2016	20:28:49	423	884,522	69,8305130004883
15/07/2016	20:28:49	525	884,624	69,6526336669922
15/07/2016	20:28:49	951	885,05	69,5509033203125
15/07/2016	20:28:50	097	885,196	69,9429473876953
15/07/2016	20:28:50	313	885,412	70,0951461791992
15/07/2016	20:28:50	751	885,85	70,4244155883789
15/07/2016	20:28:51	275	886,374	69,7905960083008
15/07/2016	20:28:51	419	886,518	69,2307357788086
15/07/2016	20:28:51	809	886,908	68,7017669677734
15/07/2016	20:28:52	142	887,241	68,9172210693359
15/07/2016	20:28:52	314	887,413	69,3326797485352
15/07/2016	20:28:52	727	887,826	69,8268814086914
15/07/2016	20:28:53	278	888,377	69,9066848754883
15/07/2016	20:28:53	713	888,812	69,5000076293945
15/07/2016	20:28:53	850	888,949	69,4418258666992
15/07/2016	20:28:54	011	889,11	69,5000076293945
15/07/2016	20:28:54	451	889,55	69,583610534668
15/07/2016	20:28:54	756	889,855	69,6490020751953
15/07/2016	20:28:54	872	889,971	69,7797088623047
15/07/2016	20:28:55	311	890,41	69,812370300293
15/07/2016	20:28:55	741	890,84	69,6163101196289
15/07/2016	20:28:56	162	891,261	69,4199981689453
15/07/2016	20:28:56	407	891,506	69,4527359008789
15/07/2016	20:28:56	637	891,736	69,5109176635742
15/07/2016	20:28:57	050	892,149	69,6490020751953
15/07/2016	20:28:57	182	892,281	69,5727081298828
15/07/2016	20:28:57	466	892,565	69,4927368164063
15/07/2016	20:28:57	903	893,002	69,1323699951172
15/07/2016	20:28:58	078	893,177	68,8077011108398
15/07/2016	20:28:58	221	893,32	68,6542587280273
15/07/2016	20:28:58	493	893,592	68,5884475708008
15/07/2016	20:28:58	965	894,064	68,3542404174805
15/07/2016	20:28:59	145	894,244	68,4238052368164
15/07/2016	20:28:59	326	894,425	68,4421081542969
15/07/2016	20:28:59	890	894,989	68,2956314086914
15/07/2016	20:29:00	326	895,425	68,031623840332
15/07/2016	20:29:00	515	895,614	68,2260055541992
15/07/2016	20:29:00	903	896,002	68,7383041381836
15/07/2016	20:29:01	064	896,163	69,09228515625
15/07/2016	20:29:01	521	896,62	69,2962799072266
15/07/2016	20:29:01	678	896,777	69,1979522705078
15/07/2016	20:29:02	151	897,25	69,3217544555664
15/07/2016	20:29:02	395	897,494	70,196533203125
15/07/2016	20:29:02	548	897,647	70,7962799072266
15/07/2016	20:29:02	808	897,907	71,0593185424805
15/07/2016	20:29:02	955	898,054	71,2751846313477
15/07/2016	20:29:03	628	898,727	71,2643966674805
15/07/2016	20:29:03	951	899,05	70,7097091674805
15/07/2016	20:29:04	290	899,389	70,5400390625
15/07/2016	20:29:04	669	899,768	70,9404602050781
15/07/2016	20:29:05	057	900,156	71,4907608032227
15/07/2016	20:29:05	585	900,684	72,3787612915039
