Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Image.Max.
15/07/2016	19:50:48	952	282,917	33,4299774169922
15/07/2016	19:50:49	360	283,325	33,5956153869629
15/07/2016	19:50:49	609	283,574	33,524658203125
15/07/2016	19:50:49	780	283,745	33,491527557373
15/07/2016	19:50:50	159	284,124	33,4867935180664
15/07/2016	19:50:50	366	284,331	33,5719680786133
15/07/2016	19:50:50	527	284,492	33,515193939209
15/07/2016	19:50:50	934	284,899	33,5057258605957
15/07/2016	19:50:51	128	285,093	33,5199241638184
15/07/2016	19:50:51	449	285,414	33,7090606689453
15/07/2016	19:50:51	776	285,741	33,491527557373
15/07/2016	19:50:52	134	286,099	33,4489212036133
15/07/2016	19:50:52	362	286,327	33,4583892822266
15/07/2016	19:50:52	595	286,56	33,3968238830566
15/07/2016	19:50:52	738	286,703	33,3826103210449
15/07/2016	19:50:53	177	287,142	33,3541831970215
15/07/2016	19:50:53	373	287,338	33,3873481750488
15/07/2016	19:50:53	761	287,726	33,3636589050293
15/07/2016	19:50:54	064	288,029	33,3115234375
15/07/2016	19:50:54	626	288,591	33,235652923584
15/07/2016	19:50:54	736	288,701	33,2071876525879
15/07/2016	19:50:55	137	289,102	33,2403945922852
15/07/2016	19:50:55	222	289,187	33,1549835205078
15/07/2016	19:50:55	437	289,402	33,1692237854004
15/07/2016	19:50:55	794	289,759	33,1549835205078
15/07/2016	19:50:56	042	290,007	33,1264991760254
15/07/2016	19:50:56	497	290,462	33,0600090026855
15/07/2016	19:50:56	610	290,575	33,1739692687988
15/07/2016	19:50:56	817	290,782	33,0552558898926
15/07/2016	19:50:57	160	291,125	33,0124931335449
15/07/2016	19:50:57	410	291,375	33,0172424316406
15/07/2016	19:50:57	778	291,743	33,0219955444336
15/07/2016	19:50:57	971	291,936	33,0219955444336
15/07/2016	19:50:58	391	292,356	32,9792175292969
15/07/2016	19:50:58	559	292,524	33,0410041809082
15/07/2016	19:50:58	751	292,716	33,088508605957
15/07/2016	19:50:59	059	293,024	32,9792175292969
15/07/2016	19:50:59	220	293,185	32,993480682373
15/07/2016	19:50:59	744	293,709	33,2071876525879
15/07/2016	19:50:59	848	293,813	33,0980072021484
15/07/2016	19:51:00	297	294,262	33,1787147521973
15/07/2016	19:51:00	459	294,424	33,2546234130859
15/07/2016	19:51:00	758	294,723	33,3447036743164
15/07/2016	19:51:00	922	294,887	33,3447036743164
15/07/2016	19:51:01	147	295,112	33,2878189086914
15/07/2016	19:51:01	292	295,257	33,2878189086914
15/07/2016	19:51:01	504	295,469	33,3873481750488
15/07/2016	19:51:01	885	295,85	33,3683967590332
15/07/2016	19:51:02	026	295,991	33,3589210510254
15/07/2016	19:51:02	474	296,439	33,4725952148438
15/07/2016	19:51:03	089	297,054	33,7043380737305
15/07/2016	19:51:03	251	297,216	33,6948852539063
15/07/2016	19:51:03	466	297,431	33,7137870788574
15/07/2016	19:51:03	580	297,545	33,7610206604004
15/07/2016	19:51:03	875	297,84	33,836555480957
15/07/2016	19:51:04	262	298,227	33,850715637207
15/07/2016	19:51:04	426	298,391	33,8459968566895
15/07/2016	19:51:04	815	298,78	33,8978958129883
15/07/2016	19:51:04	960	298,925	33,9167633056641
15/07/2016	19:51:05	179	299,144	33,9497718811035
15/07/2016	19:51:05	518	299,483	33,9827728271484
15/07/2016	19:51:05	922	299,887	34,0911407470703
15/07/2016	19:51:06	038	300,003	33,9780578613281
15/07/2016	19:51:06	212	300,177	34,0063400268555
15/07/2016	19:51:06	611	300,576	34,0487480163574
15/07/2016	19:51:07	229	301,194	34,0864295959473
15/07/2016	19:51:07	409	301,374	34,2746658325195
15/07/2016	19:51:08	225	302,19	34,2135200500488
15/07/2016	19:51:08	536	302,501	34,2981719970703
15/07/2016	19:51:08	776	302,741	34,2041130065918
15/07/2016	19:51:08	978	302,943	34,2370414733887
15/07/2016	19:51:09	314	303,279	34,2605590820313
15/07/2016	19:51:09	448	303,413	34,2182273864746
15/07/2016	19:51:09	815	303,78	34,1240997314453
15/07/2016	19:51:10	545	304,51	34,0110511779785
15/07/2016	19:51:10	670	304,635	34,1664657592773
15/07/2016	19:51:10	813	304,778	34,0393257141113
15/07/2016	19:51:10	962	304,927	34,0157661437988
15/07/2016	19:51:11	395	305,36	34,1146850585938
15/07/2016	19:51:11	681	305,646	34,0958480834961
15/07/2016	19:51:11	814	305,779	34,1099739074707
15/07/2016	19:51:12	384	306,349	34,3216781616211
15/07/2016	19:51:12	507	306,472	34,2840690612793
15/07/2016	19:51:12	710	306,675	34,4672966003418
15/07/2016	19:51:13	193	307,158	34,4579086303711
15/07/2016	19:51:13	400	307,365	34,514232635498
15/07/2016	19:51:13	545	307,51	34,5330047607422
15/07/2016	19:51:13	928	307,893	34,4062538146973
15/07/2016	19:51:14	202	308,167	34,3028755187988
15/07/2016	19:51:14	659	308,624	34,269962310791
15/07/2016	19:51:14	831	308,796	34,1852912902832
15/07/2016	19:51:14	990	308,955	34,2558555603027
15/07/2016	19:51:15	348	309,313	34,2323379516602
15/07/2016	19:51:15	563	309,528	34,3827667236328
15/07/2016	19:51:15	772	309,737	34,4672966003418
15/07/2016	19:51:16	259	310,224	34,6127395629883
15/07/2016	19:51:16	465	310,43	34,514232635498
15/07/2016	19:51:16	618	310,583	34,5001564025879
15/07/2016	19:51:16	805	310,77	34,4672966003418
15/07/2016	19:51:16	980	310,945	34,5283126831055
15/07/2016	19:51:17	146	311,111	34,5517692565918
15/07/2016	19:51:17	667	311,632	34,5517692565918
15/07/2016	19:51:17	869	311,834	34,6221160888672
15/07/2016	19:51:18	023	311,988	34,6830520629883
15/07/2016	19:51:18	472	312,437	34,6033630371094
15/07/2016	19:51:18	537	312,502	34,6174278259277
15/07/2016	19:51:18	782	312,747	34,5095405578613
15/07/2016	19:51:19	154	313,119	34,4579086303711
15/07/2016	19:51:19	539	313,504	34,4626045227051
15/07/2016	19:51:19	687	313,652	34,4438209533691
15/07/2016	19:51:20	075	314,04	34,4626045227051
15/07/2016	19:51:20	244	314,209	34,4813804626465
15/07/2016	19:51:20	680	314,645	34,392162322998
15/07/2016	19:51:20	845	314,81	34,3874626159668
15/07/2016	19:51:21	166	315,131	34,401554107666
15/07/2016	19:51:21	499	315,464	34,4438209533691
15/07/2016	19:51:21	946	315,911	34,3310775756836
15/07/2016	19:51:22	124	316,089	34,2887725830078
15/07/2016	19:51:22	526	316,491	34,3310775756836
15/07/2016	19:51:22	661	316,626	34,392162322998
15/07/2016	19:51:23	081	317,046	34,2981719970703
15/07/2016	19:51:23	217	317,182	34,2135200500488
15/07/2016	19:51:23	770	317,735	34,2323379516602
15/07/2016	19:51:23	975	317,94	34,1335182189941
15/07/2016	19:51:24	124	318,089	34,1382255554199
15/07/2016	19:51:24	490	318,455	34,0911407470703
15/07/2016	19:51:24	642	318,607	34,0911407470703
15/07/2016	19:51:24	876	318,841	34,0346145629883
15/07/2016	19:51:25	210	319,175	33,9309120178223
15/07/2016	19:51:25	359	319,324	34,0016250610352
15/07/2016	19:51:25	631	319,596	33,9544868469238
15/07/2016	19:51:26	042	320,007	33,9686317443848
15/07/2016	19:51:26	385	320,35	33,7987937927246
15/07/2016	19:51:26	638	320,603	33,8743095397949
15/07/2016	19:51:26	979	320,944	33,9592018127441
15/07/2016	19:51:27	313	321,278	33,9403419494629
15/07/2016	19:51:27	433	321,398	34,029899597168
15/07/2016	19:51:27	985	321,95	34,0157661437988
15/07/2016	19:51:28	352	322,317	34,0534591674805
15/07/2016	19:51:28	450	322,415	34,2182273864746
15/07/2016	19:51:28	648	322,613	34,1711730957031
15/07/2016	19:51:29	027	322,992	34,2464485168457
15/07/2016	19:51:29	294	323,259	34,3827667236328
15/07/2016	19:51:29	532	323,497	34,4438209533691
15/07/2016	19:51:30	006	323,971	34,4719924926758
15/07/2016	19:51:30	485	324,45	34,5001564025879
15/07/2016	19:51:30	909	324,874	34,5611534118652
15/07/2016	19:51:31	075	325,04	34,5564613342285
15/07/2016	19:51:31	474	325,439	34,7158508300781
15/07/2016	19:51:31	548	325,513	34,7392730712891
15/07/2016	19:51:31	833	325,798	34,7205352783203
15/07/2016	19:51:31	996	325,961	34,7673721313477
15/07/2016	19:51:32	435	326,4	34,7580070495605
15/07/2016	19:51:32	795	326,76	34,8516311645508
15/07/2016	19:51:32	992	326,957	34,8797073364258
15/07/2016	19:51:33	148	327,113	34,9124488830566
15/07/2016	19:51:33	379	327,344	34,7814178466797
15/07/2016	19:51:33	868	327,833	34,8282318115234
15/07/2016	19:51:33	980	327,945	34,7767372131348
15/07/2016	19:51:34	158	328,123	34,7626876831055
15/07/2016	19:51:34	562	328,527	34,7252197265625
15/07/2016	19:51:34	710	328,675	34,7345886230469
15/07/2016	19:51:35	065	329,03	34,7345886230469
15/07/2016	19:51:35	282	329,247	34,7345886230469
15/07/2016	19:51:35	693	329,658	34,7299041748047
15/07/2016	19:51:35	959	329,924	34,7720565795898
15/07/2016	19:51:36	360	330,325	34,8001480102539
15/07/2016	19:51:36	586	330,551	34,8703498840332
15/07/2016	19:51:36	722	330,687	34,8235511779785
15/07/2016	19:51:36	879	330,844	34,7907829284668
15/07/2016	19:51:37	438	331,403	35,0246467590332
15/07/2016	19:51:37	817	331,782	34,9732360839844
15/07/2016	19:51:38	347	332,312	34,9638862609863
15/07/2016	19:51:38	502	332,467	34,8797073364258
15/07/2016	19:51:38	686	332,651	34,8843841552734
15/07/2016	19:51:39	321	333,286	34,9732360839844
15/07/2016	19:51:39	626	333,591	34,9966087341309
15/07/2016	19:51:39	782	333,747	35,010627746582
15/07/2016	19:51:40	212	334,177	35,0713653564453
15/07/2016	19:51:40	334	334,299	35,0526809692383
15/07/2016	19:51:40	492	334,457	35,0153007507324
15/07/2016	19:51:40	643	334,608	35,0012817382813
15/07/2016	19:51:40	997	334,962	35,0246467590332
15/07/2016	19:51:41	205	335,17	35,0480079650879
15/07/2016	19:51:41	622	335,587	35,0059547424316
15/07/2016	19:51:42	048	336,013	34,9405097961426
15/07/2016	19:51:42	654	336,619	34,9405097961426
15/07/2016	19:51:42	960	336,925	34,8048286437988
15/07/2016	19:51:43	060	337,025	34,8235511779785
15/07/2016	19:51:43	318	337,283	34,8516311645508
15/07/2016	19:51:43	471	337,436	34,8984184265137
15/07/2016	19:51:43	864	337,829	35,0947189331055
15/07/2016	19:51:44	368	338,333	35,0526809692383
15/07/2016	19:51:44	651	338,616	35,2114105224609
15/07/2016	19:51:44	861	338,826	35,0947189331055
15/07/2016	19:51:45	225	339,19	35,2254066467285
15/07/2016	19:51:45	444	339,409	35,1974143981934
15/07/2016	19:51:45	841	339,806	35,1460762023926
15/07/2016	19:51:46	079	340,044	35,1647453308105
15/07/2016	19:51:46	446	340,411	35,1367378234863
15/07/2016	19:51:46	876	340,841	35,2673835754395
15/07/2016	19:51:47	052	341,017	35,3559494018555
15/07/2016	19:51:47	520	341,485	35,2767066955566
15/07/2016	19:51:47	911	341,876	35,1880798339844
15/07/2016	19:51:47	967	341,932	35,2114105224609
15/07/2016	19:51:48	417	342,382	35,2440643310547
15/07/2016	19:51:48	541	342,506	35,4211692810059
15/07/2016	19:51:48	945	342,91	35,3606109619141
15/07/2016	19:51:49	078	343,043	35,3559494018555
15/07/2016	19:51:49	471	343,436	35,3606109619141
15/07/2016	19:51:49	655	343,62	35,3839073181152
15/07/2016	19:51:50	064	344,029	35,4677352905273
15/07/2016	19:51:50	257	344,222	35,458423614502
15/07/2016	19:51:50	663	344,628	35,5235862731934
15/07/2016	19:51:50	949	344,914	35,5887145996094
15/07/2016	19:51:51	095	345,06	35,5794143676758
15/07/2016	19:51:51	302	345,267	35,6119689941406
15/07/2016	19:51:51	767	345,732	35,5933647155762
15/07/2016	19:51:52	067	346,032	35,7235145568848
15/07/2016	19:51:52	184	346,149	35,6305656433105
15/07/2016	19:51:52	486	346,451	35,5515022277832
15/07/2016	19:51:52	877	346,842	35,5375442504883
15/07/2016	19:51:53	034	346,999	35,5468521118164
15/07/2016	19:51:53	481	347,446	35,5235862731934
15/07/2016	19:51:53	831	347,796	35,5096244812012
15/07/2016	19:51:53	988	347,953	35,5794143676758
15/07/2016	19:51:54	364	348,329	35,500316619873
15/07/2016	19:51:54	418	348,383	35,5282402038574
15/07/2016	19:51:54	729	348,694	35,5328941345215
15/07/2016	19:51:54	899	348,864	35,3466300964355
15/07/2016	19:51:55	101	349,066	35,3652687072754
15/07/2016	19:51:55	637	349,602	35,2393989562988
15/07/2016	19:51:56	062	350,027	35,033992767334
15/07/2016	19:51:56	484	350,449	34,9592132568359
15/07/2016	19:51:56	626	350,591	34,9358329772949
15/07/2016	19:51:56	862	350,827	34,8797073364258
15/07/2016	19:51:57	012	350,977	34,8703498840332
15/07/2016	19:51:57	477	351,442	34,8001480102539
15/07/2016	19:51:58	040	352,005	34,5986747741699
15/07/2016	19:51:58	234	352,199	34,5376968383789
15/07/2016	19:51:58	953	352,918	34,4579086303711
15/07/2016	19:51:59	224	353,189	34,3874626159668
15/07/2016	19:51:59	381	353,346	34,4297370910645
15/07/2016	19:51:59	786	353,751	34,4813804626465
15/07/2016	19:52:00	245	354,21	34,5236206054688
15/07/2016	19:52:00	642	354,607	34,6736793518066
15/07/2016	19:52:00	995	354,96	34,7626876831055
15/07/2016	19:52:01	298	355,263	34,9732360839844
15/07/2016	19:52:01	393	355,358	34,9966087341309
15/07/2016	19:52:01	811	355,776	34,977912902832
15/07/2016	19:52:02	225	356,19	34,977912902832
15/07/2016	19:52:02	375	356,34	34,9264793395996
15/07/2016	19:52:02	782	356,747	34,9638862609863
15/07/2016	19:52:02	844	356,809	34,9311561584473
15/07/2016	19:52:03	092	357,057	34,9358329772949
15/07/2016	19:52:03	445	357,41	34,9545364379883
15/07/2016	19:52:03	894	357,859	34,977912902832
15/07/2016	19:52:04	213	358,178	35,1227340698242
15/07/2016	19:52:04	391	358,356	35,0573501586914
15/07/2016	19:52:04	695	358,66	35,0713653564453
15/07/2016	19:52:05	020	358,985	35,0246467590332
15/07/2016	19:52:05	345	359,31	35,033992767334
15/07/2016	19:52:05	452	359,417	35,2254066467285
15/07/2016	19:52:05	703	359,668	35,1227340698242
15/07/2016	19:52:05	845	359,81	35,1974143981934
15/07/2016	19:52:06	293	360,258	35,1367378234863
15/07/2016	19:52:06	701	360,666	35,3466300964355
15/07/2016	19:52:06	982	360,947	35,3000183105469
15/07/2016	19:52:07	314	361,279	35,3000183105469
15/07/2016	19:52:07	385	361,35	35,4165115356445
15/07/2016	19:52:07	385	361,35	35,4165115356445
15/07/2016	19:52:07	385	361,35	35,4165115356445
15/07/2016	19:52:11	167	365,132	36,6075744628906
15/07/2016	19:52:11	352	365,317	36,6905555725098
15/07/2016	19:52:11	840	365,805	36,5937385559082
15/07/2016	19:52:11	988	365,953	36,6398506164551
15/07/2016	19:52:12	306	366,271	36,6352424621582
15/07/2016	19:52:12	394	366,359	36,6398506164551
15/07/2016	19:52:12	873	366,838	36,6398506164551
15/07/2016	19:52:12	997	366,962	36,6444625854492
15/07/2016	19:52:13	159	367,124	36,6167984008789
15/07/2016	19:52:13	537	367,502	36,681339263916
15/07/2016	19:52:13	998	367,963	36,6675109863281
15/07/2016	19:52:14	316	368,281	36,6629028320313
15/07/2016	19:52:14	596	368,561	36,7089881896973
15/07/2016	19:52:15	047	369,012	36,6675109863281
15/07/2016	19:52:15	191	369,156	36,6167984008789
15/07/2016	19:52:15	355	369,32	36,7228126525879
15/07/2016	19:52:15	669	369,634	36,5891265869141
15/07/2016	19:52:16	316	370,281	36,5706748962402
15/07/2016	19:52:16	623	370,588	36,5291481018066
15/07/2016	19:52:16	813	370,778	36,5245361328125
15/07/2016	19:52:17	279	371,244	36,6398506164551
15/07/2016	19:52:17	446	371,411	36,5799026489258
15/07/2016	19:52:17	806	371,771	36,6398506164551
15/07/2016	19:52:17	873	371,838	36,6121864318848
15/07/2016	19:52:18	382	372,347	36,5429916381836
15/07/2016	19:52:18	895	372,86	36,6859474182129
15/07/2016	19:52:19	309	373,274	36,7320289611816
15/07/2016	19:52:19	455	373,42	36,860954284668
15/07/2016	19:52:19	651	373,616	36,9391670227051
15/07/2016	19:52:20	099	374,064	37,0403060913086
15/07/2016	19:52:20	362	374,327	37,0265197753906
15/07/2016	19:52:20	480	374,445	36,9575614929199
15/07/2016	19:52:20	742	374,707	36,9943428039551
15/07/2016	19:52:20	895	374,86	36,9299659729004
15/07/2016	19:52:21	314	375,279	36,9115676879883
15/07/2016	19:52:21	370	375,335	36,860954284668
15/07/2016	19:52:21	818	375,783	36,8931655883789
15/07/2016	19:52:21	955	375,92	36,9345664978027
15/07/2016	19:52:22	471	376,436	37,104621887207
15/07/2016	19:52:22	611	376,576	37,104621887207
15/07/2016	19:52:22	922	376,887	37,081657409668
15/07/2016	19:52:23	018	376,983	36,9575614929199
15/07/2016	19:52:23	549	377,514	36,9529609680176
15/07/2016	19:52:23	851	377,816	36,9805526733398
15/07/2016	19:52:24	014	377,979	36,962158203125
15/07/2016	19:52:24	266	378,231	36,9115676879883
15/07/2016	19:52:24	410	378,375	36,8747596740723
15/07/2016	19:52:24	849	378,814	36,920768737793
15/07/2016	19:52:25	005	378,97	36,9115676879883
15/07/2016	19:52:25	384	379,349	36,962158203125
15/07/2016	19:52:25	689	379,654	36,9161682128906
15/07/2016	19:52:25	918	379,883	36,8333396911621
15/07/2016	19:52:26	376	380,341	36,8747596740723
15/07/2016	19:52:26	709	380,674	36,9759521484375
15/07/2016	19:52:26	777	380,742	36,8885650634766
15/07/2016	19:52:27	029	380,994	36,8977661132813
15/07/2016	19:52:27	391	381,356	36,9023666381836
15/07/2016	19:52:27	799	381,764	36,920768737793
15/07/2016	19:52:28	054	382,019	36,925365447998
15/07/2016	19:52:28	459	382,424	37,0127296447754
15/07/2016	19:52:28	759	382,724	37,081657409668
15/07/2016	19:52:28	878	382,843	37,1275863647461
15/07/2016	19:52:29	233	383,198	37,0954360961914
15/07/2016	19:52:29	539	383,504	37,0770606994629
15/07/2016	19:52:29	691	383,656	37,0632781982422
15/07/2016	19:52:29	848	383,813	37,1000289916992
15/07/2016	19:52:30	451	384,416	37,0770606994629
15/07/2016	19:52:30	996	384,961	36,9299659729004
15/07/2016	19:52:31	143	385,108	36,8333396911621
15/07/2016	19:52:31	532	385,497	36,7826919555664
15/07/2016	19:52:31	799	385,764	36,7734832763672
15/07/2016	19:52:31	941	385,906	36,7366333007813
15/07/2016	19:52:32	385	386,35	36,7965087890625
15/07/2016	19:52:32	898	386,863	36,8379402160645
15/07/2016	19:52:33	083	387,048	37,0586853027344
15/07/2016	19:52:33	476	387,441	37,1459503173828
15/07/2016	19:52:33	644	387,609	37,1734962463379
15/07/2016	19:52:33	849	387,814	37,2377433776855
15/07/2016	19:52:34	291	388,256	37,4531860351563
15/07/2016	19:52:34	675	388,64	37,3294677734375
15/07/2016	19:52:34	825	388,79	37,3890495300293
15/07/2016	19:52:34	965	388,93	37,3111267089844
15/07/2016	19:52:35	383	389,348	37,3478050231934
15/07/2016	19:52:35	577	389,542	37,2836151123047
15/07/2016	19:52:35	833	389,798	37,2836151123047
15/07/2016	19:52:36	281	390,246	37,1184005737305
15/07/2016	19:52:36	738	390,703	37,1321754455566
15/07/2016	19:52:37	000	390,965	36,9805526733398
15/07/2016	19:52:37	306	391,271	36,9667587280273
15/07/2016	19:52:37	988	391,953	36,8931655883789
15/07/2016	19:52:38	142	392,107	36,8333396911621
15/07/2016	19:52:38	325	392,29	36,8563537597656
15/07/2016	19:52:38	496	392,461	36,8563537597656
15/07/2016	19:52:38	645	392,61	36,925365447998
15/07/2016	19:52:39	176	393,141	36,9667587280273
15/07/2016	19:52:39	376	393,341	36,9759521484375
15/07/2016	19:52:39	532	393,497	36,9391670227051
15/07/2016	19:52:39	961	393,926	37,0127296447754
15/07/2016	19:52:40	263	394,228	37,104621887207
15/07/2016	19:52:40	412	394,377	36,98974609375
15/07/2016	19:52:40	590	394,555	37,0403060913086
15/07/2016	19:52:41	070	395,035	36,925365447998
15/07/2016	19:52:41	760	395,725	36,8885650634766
15/07/2016	19:52:42	013	395,978	36,9575614929199
15/07/2016	19:52:42	076	396,041	36,925365447998
15/07/2016	19:52:42	392	396,357	36,925365447998
15/07/2016	19:52:42	901	396,866	36,851749420166
15/07/2016	19:52:43	063	397,028	36,8149261474609
15/07/2016	19:52:43	236	397,201	36,8379402160645
15/07/2016	19:52:43	629	397,594	36,925365447998
15/07/2016	19:52:43	724	397,689	36,7504539489746
15/07/2016	19:52:44	132	398,097	36,7826919555664
15/07/2016	19:52:44	629	398,594	36,7320289611816
15/07/2016	19:52:44	893	398,858	36,7873001098633
15/07/2016	19:52:45	015	398,98	36,7274208068848
15/07/2016	19:52:45	142	399,107	36,6951637268066
15/07/2016	19:52:45	585	399,55	36,7089881896973
15/07/2016	19:52:45	905	399,87	36,7366333007813
15/07/2016	19:52:46	008	399,973	36,7320289611816
15/07/2016	19:52:46	413	400,378	36,7596664428711
15/07/2016	19:52:46	481	400,446	36,7274208068848
15/07/2016	19:52:46	733	400,698	36,7043838500977
15/07/2016	19:52:47	358	401,323	36,7826919555664
15/07/2016	19:52:47	601	401,566	36,9391670227051
15/07/2016	19:52:47	806	401,771	36,8839645385742
15/07/2016	19:52:48	354	402,319	36,9805526733398
15/07/2016	19:52:48	580	402,545	36,9575614929199
15/07/2016	19:52:48	802	402,767	37,0035362243652
15/07/2016	19:52:49	184	403,149	37,0035362243652
15/07/2016	19:52:49	385	403,35	36,9667587280273
15/07/2016	19:52:49	568	403,533	37,0173263549805
15/07/2016	19:52:49	782	403,747	37,0173263549805
15/07/2016	19:52:50	230	404,195	37,0908432006836
15/07/2016	19:52:50	640	404,605	37,2148017883301
15/07/2016	19:52:51	063	405,028	37,2469215393066
15/07/2016	19:52:51	461	405,426	37,366138458252
15/07/2016	19:52:51	576	405,541	37,3111267089844
15/07/2016	19:52:51	939	405,904	37,366138458252
15/07/2016	19:52:52	212	406,177	37,3798866271973
15/07/2016	19:52:52	368	406,333	37,370719909668
15/07/2016	19:52:52	612	406,577	37,4119606018066
15/07/2016	19:52:52	749	406,714	37,489818572998
15/07/2016	19:52:53	022	406,987	37,4073791503906
15/07/2016	19:52:53	378	407,343	37,5127067565918
15/07/2016	19:52:53	617	407,582	37,4394454956055
15/07/2016	19:52:53	968	407,933	37,4257049560547
15/07/2016	19:52:54	233	408,198	37,4211235046387
15/07/2016	19:52:54	625	408,59	37,4669227600098
15/07/2016	19:52:54	813	408,778	37,4715042114258
15/07/2016	19:52:55	245	409,21	37,462345123291
15/07/2016	19:52:55	569	409,534	37,553897857666
15/07/2016	19:52:56	078	410,043	37,6636734008789
15/07/2016	19:52:56	216	410,181	37,8235893249512
15/07/2016	19:52:56	530	410,495	37,8874931335449
15/07/2016	19:52:56	829	410,794	38,0015296936035
15/07/2016	19:52:57	282	411,247	38,0425605773926
15/07/2016	19:52:57	722	411,687	38,1701126098633
15/07/2016	19:52:58	272	412,237	38,2793388366699
15/07/2016	19:52:58	429	412,394	38,3066291809082
15/07/2016	19:52:58	561	412,526	38,2929840087891
15/07/2016	19:52:58	725	412,69	38,2838859558105
15/07/2016	19:52:59	008	412,973	38,2611389160156
15/07/2016	19:52:59	232	413,197	38,2656898498535
15/07/2016	19:52:59	628	413,593	38,2429389953613
15/07/2016	19:52:59	780	413,745	38,274787902832
15/07/2016	19:52:59	910	413,875	38,3384590148926
15/07/2016	19:53:00	381	414,346	38,3975563049316
15/07/2016	19:53:00	450	414,415	38,411190032959
15/07/2016	19:53:00	646	414,611	38,4339065551758
15/07/2016	19:53:01	030	414,995	38,3884658813477
15/07/2016	19:53:01	141	415,106	38,4202766418457
15/07/2016	19:53:01	602	415,567	38,3702850341797
15/07/2016	19:53:01	767	415,732	38,3384590148926
15/07/2016	19:53:02	002	415,967	38,2884330749512
15/07/2016	19:53:02	148	416,113	38,393009185791
15/07/2016	19:53:02	611	416,576	38,4157333374023
15/07/2016	19:53:02	870	416,835	38,5973587036133
15/07/2016	19:53:03	657	417,622	38,5020370483398
15/07/2016	19:53:03	787	417,752	38,215633392334
15/07/2016	19:53:04	065	418,03	38,2201843261719
15/07/2016	19:53:04	280	418,245	38,0607872009277
15/07/2016	19:53:04	451	418,416	38,0380020141602
15/07/2016	19:53:04	948	418,913	38,2019805908203
15/07/2016	19:53:05	169	419,134	38,1883239746094
15/07/2016	19:53:05	626	419,591	38,2793388366699
15/07/2016	19:53:06	034	419,999	38,4747924804688
15/07/2016	19:53:06	176	420,141	38,2611389160156
15/07/2016	19:53:06	563	420,528	38,2975311279297
15/07/2016	19:53:06	843	420,808	38,374828338623
15/07/2016	19:53:07	029	420,994	38,5882835388184
15/07/2016	19:53:07	477	421,442	38,7515335083008
15/07/2016	19:53:08	233	422,198	38,7016754150391
15/07/2016	19:53:08	410	422,375	38,6654014587402
15/07/2016	19:53:08	863	422,828	38,6971397399902
15/07/2016	19:53:09	163	423,128	38,7243385314941
15/07/2016	19:53:09	471	423,436	38,8013687133789
15/07/2016	19:53:09	549	423,514	38,7515335083008
15/07/2016	19:53:10	116	424,081	38,9190902709961
15/07/2016	19:53:10	240	424,205	38,9145622253418
15/07/2016	19:53:10	657	424,622	38,9507637023926
15/07/2016	19:53:10	854	424,819	38,8964614868164
15/07/2016	19:53:10	975	424,94	38,9281387329102
15/07/2016	19:53:11	360	425,325	38,9779090881348
15/07/2016	19:53:11	603	425,568	38,9100379943848
15/07/2016	19:53:11	770	425,735	38,9914779663086
15/07/2016	19:53:12	014	425,979	38,8874053955078
15/07/2016	19:53:12	310	426,275	38,8828811645508
15/07/2016	19:53:12	445	426,41	38,8602447509766
15/07/2016	19:53:12	887	426,852	38,9100379943848
15/07/2016	19:53:13	344	427,309	38,8964614868164
15/07/2016	19:53:13	698	427,663	39,0412178039551
15/07/2016	19:53:14	001	427,966	39,0638198852539
15/07/2016	19:53:14	381	428,346	39,1316070556641
15/07/2016	19:53:14	517	428,482	39,23095703125
15/07/2016	19:53:14	926	428,891	39,1632270812988
15/07/2016	19:53:15	330	429,295	39,1993522644043
15/07/2016	19:53:15	482	429,447	39,2986488342285
15/07/2016	19:53:15	758	429,723	39,1993522644043
15/07/2016	19:53:15	918	429,883	39,1632270812988
15/07/2016	19:53:16	333	430,298	39,2354698181152
15/07/2016	19:53:16	671	430,636	39,217414855957
15/07/2016	19:53:16	811	430,776	39,1541938781738
15/07/2016	19:53:17	022	430,987	39,0728607177734
15/07/2016	19:53:17	741	431,706	39,1406402587891
15/07/2016	19:53:17	897	431,862	39,0909385681152
15/07/2016	19:53:18	077	432,042	39,0457382202148
15/07/2016	19:53:18	458	432,423	39,0005226135254
15/07/2016	19:53:18	623	432,588	39,0638198852539
15/07/2016	19:53:19	373	433,338	39,0502586364746
15/07/2016	19:53:19	546	433,511	39,1722602844238
15/07/2016	19:53:19	938	433,903	39,2219276428223
15/07/2016	19:53:20	110	434,075	39,217414855957
15/07/2016	19:53:20	523	434,488	39,2941398620605
15/07/2016	19:53:20	881	434,846	39,5015106201172
15/07/2016	19:53:21	351	435,316	39,4294204711914
15/07/2016	19:53:21	589	435,554	39,3978691101074
15/07/2016	19:53:21	785	435,75	39,4564590454102
15/07/2016	19:53:21	967	435,932	39,5195274353027
15/07/2016	19:53:22	247	436,212	39,4699745178223
15/07/2016	19:53:22	473	436,438	39,7040405273438
15/07/2016	19:53:22	861	436,826	39,6635589599609
15/07/2016	19:53:23	252	437,217	39,6770553588867
15/07/2016	19:53:23	662	437,627	39,645565032959
15/07/2016	19:53:23	863	437,828	39,8613319396973
15/07/2016	19:53:23	991	437,956	39,7265205383301
15/07/2016	19:53:24	172	438,137	39,7355117797852
15/07/2016	19:53:24	879	438,844	39,5645561218262
