Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Image.Max.
Emissivity				0.949999988079071
Distance				1
Reflected temperature				19.999993896484398
Location X				
Location Y				
Size X				
Size Y				
Surface (pixels)				76800

Date	Time	Milliseconds	Relative time	Image.Max.
18/07/2016	18:22:54	514	3321,072	26,6679096221924
18/07/2016	18:22:54	697	3321,255	26,6880016326904
18/07/2016	18:22:55	101	3321,659	26,7733478546143
18/07/2016	18:22:55	324	3321,882	26,6880016326904
18/07/2016	18:22:55	713	3322,271	26,703067779541
18/07/2016	18:22:55	966	3322,524	26,7080898284912
18/07/2016	18:22:56	056	3322,614	26,6880016326904
18/07/2016	18:22:56	445	3323,003	26,718132019043
18/07/2016	18:22:56	750	3323,308	26,6779556274414
18/07/2016	18:22:56	954	3323,512	26,8084735870361
18/07/2016	18:22:57	327	3323,885	26,718132019043
18/07/2016	18:22:57	453	3324,011	26,6980457305908
18/07/2016	18:22:57	820	3324,378	26,7633113861084
18/07/2016	18:22:58	025	3324,583	26,8084735870361
18/07/2016	18:22:58	481	3325,039	26,7633113861084
18/07/2016	18:22:58	967	3325,525	26,6327419281006
18/07/2016	18:22:59	131	3325,689	26,6277160644531
18/07/2016	18:22:59	530	3326,088	26,597562789917
18/07/2016	18:22:59	754	3326,312	26,6930236816406
18/07/2016	18:22:59	898	3326,456	26,6427917480469
18/07/2016	18:23:00	232	3326,79	26,6126403808594
18/07/2016	18:23:00	326	3326,884	26,6779556274414
18/07/2016	18:23:00	808	3327,366	26,6628875732422
18/07/2016	18:23:01	172	3327,73	26,6427917480469
18/07/2016	18:23:01	371	3327,929	26,6578636169434
18/07/2016	18:23:01	613	3328,171	26,6980457305908
18/07/2016	18:23:02	391	3328,949	26,7683296203613
18/07/2016	18:23:02	586	3329,144	26,6025886535645
18/07/2016	18:23:02	988	3329,546	26,6176662445068
18/07/2016	18:23:03	168	3329,726	26,6578636169434
18/07/2016	18:23:03	325	3329,883	26,6628875732422
18/07/2016	18:23:03	678	3330,236	26,6628875732422
18/07/2016	18:23:04	212	3330,77	26,703067779541
18/07/2016	18:23:04	636	3331,194	26,7582912445068
18/07/2016	18:23:04	807	3331,365	26,6779556274414
18/07/2016	18:23:04	967	3331,525	26,7733478546143
18/07/2016	18:23:05	253	3331,811	26,8385696411133
18/07/2016	18:23:05	420	3331,978	26,7331924438477
18/07/2016	18:23:05	634	3332,192	26,6980457305908
18/07/2016	18:23:05	796	3332,354	26,6628875732422
18/07/2016	18:23:06	155	3332,713	26,6729335784912
18/07/2016	18:23:06	599	3333,157	26,6327419281006
18/07/2016	18:23:06	689	3333,247	26,8435859680176
18/07/2016	18:23:06	844	3333,402	26,8385696411133
18/07/2016	18:23:07	227	3333,785	26,6829795837402
18/07/2016	18:23:07	369	3333,927	26,6277160644531
18/07/2016	18:23:07	840	3334,398	26,7080898284912
18/07/2016	18:23:08	001	3334,559	26,6980457305908
18/07/2016	18:23:08	137	3334,695	26,6980457305908
18/07/2016	18:23:08	478	3335,036	26,6880016326904
18/07/2016	18:23:08	822	3335,38	26,6327419281006
18/07/2016	18:23:09	031	3335,589	26,8185062408447
18/07/2016	18:23:09	370	3335,928	26,6880016326904
18/07/2016	18:23:09	616	3336,174	26,7432327270508
18/07/2016	18:23:09	830	3336,388	26,7382144927979
18/07/2016	18:23:09	954	3336,512	26,6980457305908
18/07/2016	18:23:10	289	3336,847	26,7683296203613
18/07/2016	18:23:10	404	3336,962	26,6930236816406
18/07/2016	18:23:10	559	3337,117	26,7683296203613
18/07/2016	18:23:10	846	3337,404	26,6930236816406
18/07/2016	18:23:11	309	3337,867	26,6729335784912
18/07/2016	18:23:11	533	3338,091	26,823522567749
18/07/2016	18:23:11	717	3338,275	26,6779556274414
18/07/2016	18:23:12	067	3338,625	26,6076145172119
18/07/2016	18:23:12	248	3338,806	26,6427917480469
18/07/2016	18:23:12	608	3339,166	26,8134899139404
18/07/2016	18:23:12	818	3339,376	26,6176662445068
18/07/2016	18:23:12	947	3339,505	26,7080898284912
18/07/2016	18:23:13	391	3339,949	26,6679096221924
18/07/2016	18:23:13	533	3340,091	26,7131099700928
18/07/2016	18:23:13	736	3340,294	26,7733478546143
18/07/2016	18:23:14	232	3340,79	26,6729335784912
18/07/2016	18:23:14	338	3340,896	26,718132019043
18/07/2016	18:23:14	484	3341,042	26,6528396606445
18/07/2016	18:23:14	812	3341,37	26,6377658843994
18/07/2016	18:23:15	107	3341,665	26,7131099700928
18/07/2016	18:23:15	366	3341,924	26,7080898284912
18/07/2016	18:23:15	468	3342,026	26,703067779541
18/07/2016	18:23:15	855	3342,413	26,7984390258789
18/07/2016	18:23:15	999	3342,557	26,7281723022461
18/07/2016	18:23:16	340	3342,898	26,703067779541
18/07/2016	18:23:16	544	3343,102	26,703067779541
18/07/2016	18:23:16	897	3343,455	26,6980457305908
18/07/2016	18:23:17	046	3343,604	26,7131099700928
18/07/2016	18:23:17	131	3343,689	26,6829795837402
18/07/2016	18:23:17	361	3343,919	26,6880016326904
18/07/2016	18:23:17	877	3344,435	26,6578636169434
18/07/2016	18:23:18	127	3344,685	26,6025886535645
18/07/2016	18:23:18	267	3344,825	26,6427917480469
18/07/2016	18:23:18	712	3345,27	26,6829795837402
18/07/2016	18:23:18	861	3345,419	26,6829795837402
18/07/2016	18:23:19	078	3345,636	26,6779556274414
18/07/2016	18:23:19	214	3345,772	26,6478157043457
18/07/2016	18:23:19	376	3345,934	26,6578636169434
18/07/2016	18:23:19	578	3346,136	26,6980457305908
18/07/2016	18:23:20	263	3346,821	26,718132019043
18/07/2016	18:23:20	402	3346,96	26,6277160644531
18/07/2016	18:23:20	650	3347,208	26,6076145172119
18/07/2016	18:23:21	070	3347,628	26,6478157043457
18/07/2016	18:23:21	225	3347,783	26,7633113861084
18/07/2016	18:23:21	590	3348,148	26,6628875732422
18/07/2016	18:23:21	740	3348,298	26,6528396606445
18/07/2016	18:23:22	168	3348,726	26,6176662445068
18/07/2016	18:23:22	457	3349,015	26,7080898284912
18/07/2016	18:23:22	597	3349,155	26,7331924438477
18/07/2016	18:23:22	956	3349,514	26,718132019043
18/07/2016	18:23:23	149	3349,707	26,7833843231201
18/07/2016	18:23:23	463	3350,021	26,7482528686523
18/07/2016	18:23:23	592	3350,15	26,7633113861084
18/07/2016	18:23:23	959	3350,517	26,7281723022461
18/07/2016	18:23:24	112	3350,67	26,788402557373
18/07/2016	18:23:24	529	3351,087	26,7231521606445
18/07/2016	18:23:24	754	3351,312	26,6327419281006
18/07/2016	18:23:25	150	3351,708	26,718132019043
18/07/2016	18:23:25	286	3351,844	26,6729335784912
18/07/2016	18:23:25	675	3352,233	26,7532730102539
18/07/2016	18:23:25	930	3352,488	26,6829795837402
18/07/2016	18:23:26	054	3352,612	26,7281723022461
18/07/2016	18:23:26	436	3352,994	26,6729335784912
18/07/2016	18:23:26	786	3353,344	26,6729335784912
18/07/2016	18:23:27	152	3353,71	26,597562789917
18/07/2016	18:23:27	223	3353,781	26,6628875732422
18/07/2016	18:23:27	448	3354,006	26,6277160644531
18/07/2016	18:23:27	790	3354,348	26,6779556274414
18/07/2016	18:23:28	189	3354,747	26,703067779541
18/07/2016	18:23:28	251	3354,809	26,6226921081543
18/07/2016	18:23:28	732	3355,29	26,6377658843994
18/07/2016	18:23:28	824	3355,382	26,6226921081543
18/07/2016	18:23:29	024	3355,582	26,6628875732422
18/07/2016	18:23:29	396	3355,954	26,8084735870361
18/07/2016	18:23:29	755	3356,313	26,6327419281006
18/07/2016	18:23:29	965	3356,523	26,6880016326904
18/07/2016	18:23:30	318	3356,876	26,6126403808594
18/07/2016	18:23:30	556	3357,114	26,6226921081543
18/07/2016	18:23:30	701	3357,259	26,6880016326904
18/07/2016	18:23:30	864	3357,422	26,6126403808594
18/07/2016	18:23:31	487	3358,045	26,6478157043457
18/07/2016	18:23:31	569	3358,127	26,6025886535645
18/07/2016	18:23:32	521	3359,079	26,6377658843994
18/07/2016	18:23:32	842	3359,4	26,5875091552734
18/07/2016	18:23:32	989	3359,547	26,6076145172119
18/07/2016	18:23:33	429	3359,987	26,7131099700928
18/07/2016	18:23:33	624	3360,182	26,718132019043
18/07/2016	18:23:33	789	3360,347	26,7582912445068
18/07/2016	18:23:33	930	3360,488	26,6679096221924
18/07/2016	18:23:34	335	3360,893	26,6126403808594
18/07/2016	18:23:34	749	3361,307	26,7582912445068
18/07/2016	18:23:34	862	3361,42	26,703067779541
18/07/2016	18:23:35	123	3361,681	26,6980457305908
18/07/2016	18:23:35	260	3361,818	26,6980457305908
18/07/2016	18:23:35	439	3361,997	26,7382144927979
18/07/2016	18:23:35	825	3362,383	26,6628875732422
18/07/2016	18:23:35	884	3362,442	26,7633113861084
18/07/2016	18:23:36	457	3363,015	26,7382144927979
18/07/2016	18:23:36	710	3363,268	26,793420791626
18/07/2016	18:23:37	060	3363,618	26,7131099700928
18/07/2016	18:23:37	221	3363,779	26,7231521606445
18/07/2016	18:23:37	552	3364,11	26,6779556274414
18/07/2016	18:23:37	969	3364,527	26,6628875732422
18/07/2016	18:23:38	347	3364,905	26,7231521606445
18/07/2016	18:23:38	623	3365,181	26,6930236816406
18/07/2016	18:23:38	826	3365,384	26,7382144927979
18/07/2016	18:23:38	977	3365,535	26,6779556274414
18/07/2016	18:23:39	411	3365,969	26,7582912445068
18/07/2016	18:23:39	623	3366,181	26,8536167144775
18/07/2016	18:23:39	787	3366,345	26,718132019043
18/07/2016	18:23:40	170	3366,728	26,7080898284912
18/07/2016	18:23:40	346	3366,904	26,6779556274414
18/07/2016	18:23:40	689	3367,247	26,7432327270508
18/07/2016	18:23:40	859	3367,417	26,7984390258789
18/07/2016	18:23:41	215	3367,773	26,7633113861084
18/07/2016	18:23:41	691	3368,249	26,8185062408447
18/07/2016	18:23:41	817	3368,375	26,8937282562256
18/07/2016	18:23:41	929	3368,487	26,8335552215576
18/07/2016	18:23:42	353	3368,911	26,8536167144775
18/07/2016	18:23:42	591	3369,149	26,8686599731445
18/07/2016	18:23:42	937	3369,495	26,7984390258789
18/07/2016	18:23:43	177	3369,735	26,7532730102539
18/07/2016	18:23:43	332	3369,89	26,8285388946533
18/07/2016	18:23:43	875	3370,433	26,718132019043
18/07/2016	18:23:44	268	3370,826	26,7131099700928
18/07/2016	18:23:44	361	3370,919	26,9087657928467
18/07/2016	18:23:44	651	3371,209	26,7432327270508
18/07/2016	18:23:44	963	3371,521	26,7733478546143
18/07/2016	18:23:45	086	3371,644	26,788402557373
18/07/2016	18:23:45	351	3371,909	26,8536167144775
18/07/2016	18:23:45	476	3372,034	26,7382144927979
18/07/2016	18:23:45	702	3372,26	26,7331924438477
18/07/2016	18:23:46	080	3372,638	26,7683296203613
18/07/2016	18:23:46	168	3372,726	26,6628875732422
18/07/2016	18:23:46	369	3372,927	26,7080898284912
18/07/2016	18:23:46	520	3373,078	26,6980457305908
18/07/2016	18:23:46	887	3373,445	26,703067779541
18/07/2016	18:23:47	045	3373,603	26,718132019043
18/07/2016	18:23:47	400	3373,958	26,7331924438477
18/07/2016	18:23:47	496	3374,054	26,6980457305908
18/07/2016	18:23:47	906	3374,464	26,7683296203613
18/07/2016	18:23:48	232	3374,79	26,7683296203613
18/07/2016	18:23:48	371	3374,929	26,6176662445068
18/07/2016	18:23:48	793	3375,351	26,7281723022461
18/07/2016	18:23:49	071	3375,629	26,6025886535645
18/07/2016	18:23:49	203	3375,761	26,6377658843994
18/07/2016	18:23:49	350	3375,908	26,7281723022461
18/07/2016	18:23:49	682	3376,24	26,7382144927979
18/07/2016	18:23:50	121	3376,679	26,6478157043457
18/07/2016	18:23:50	386	3376,944	26,6427917480469
18/07/2016	18:23:50	806	3377,364	26,7281723022461
18/07/2016	18:23:51	134	3377,692	26,8034553527832
18/07/2016	18:23:51	426	3377,984	26,7131099700928
18/07/2016	18:23:51	604	3378,162	26,8134899139404
18/07/2016	18:23:51	765	3378,323	26,6930236816406
18/07/2016	18:23:52	258	3378,816	26,6829795837402
18/07/2016	18:23:52	597	3379,155	26,6427917480469
18/07/2016	18:23:53	008	3379,566	26,6980457305908
18/07/2016	18:23:53	088	3379,646	26,6880016326904
18/07/2016	18:23:53	474	3380,032	26,597562789917
18/07/2016	18:23:53	703	3380,261	26,6427917480469
18/07/2016	18:23:53	838	3380,396	26,7633113861084
18/07/2016	18:23:53	976	3380,534	26,703067779541
18/07/2016	18:23:54	337	3380,895	26,6930236816406
18/07/2016	18:23:54	486	3381,044	26,6628875732422
18/07/2016	18:23:54	626	3381,184	26,7131099700928
18/07/2016	18:23:54	853	3381,411	26,6377658843994
18/07/2016	18:23:55	396	3381,954	26,7281723022461
18/07/2016	18:23:55	617	3382,175	26,7432327270508
18/07/2016	18:23:55	690	3382,248	26,7331924438477
18/07/2016	18:23:56	140	3382,698	26,7984390258789
18/07/2016	18:23:56	281	3382,839	26,7984390258789
18/07/2016	18:23:56	687	3383,245	26,8486003875732
18/07/2016	18:23:56	829	3383,387	26,718132019043
18/07/2016	18:23:57	221	3383,779	26,7633113861084
18/07/2016	18:23:57	524	3384,082	26,6578636169434
18/07/2016	18:23:57	871	3384,429	26,6226921081543
18/07/2016	18:23:58	156	3384,714	26,6226921081543
18/07/2016	18:23:58	342	3384,9	26,6679096221924
18/07/2016	18:23:58	629	3385,187	26,6176662445068
18/07/2016	18:23:58	755	3385,313	26,703067779541
18/07/2016	18:23:58	977	3385,535	26,6478157043457
18/07/2016	18:23:59	161	3385,719	26,6478157043457
18/07/2016	18:23:59	351	3385,909	26,7080898284912
18/07/2016	18:23:59	718	3386,276	26,6880016326904
18/07/2016	18:23:59	970	3386,528	26,6679096221924
18/07/2016	18:24:00	229	3386,787	26,6277160644531
18/07/2016	18:24:00	430	3386,988	26,6025886535645
18/07/2016	18:24:00	897	3387,455	26,7833843231201
18/07/2016	18:24:01	161	3387,719	26,6327419281006
18/07/2016	18:24:01	316	3387,874	26,8134899139404
18/07/2016	18:24:01	472	3388,03	26,6126403808594
18/07/2016	18:24:01	624	3388,182	26,6226921081543
18/07/2016	18:24:02	426	3388,984	26,6176662445068
18/07/2016	18:24:02	484	3389,042	26,6880016326904
18/07/2016	18:24:02	707	3389,265	26,5875091552734
18/07/2016	18:24:03	085	3389,643	26,6427917480469
18/07/2016	18:24:03	446	3390,004	26,8185062408447
18/07/2016	18:24:03	690	3390,248	26,6277160644531
18/07/2016	18:24:03	821	3390,379	26,6779556274414
18/07/2016	18:24:03	898	3390,456	26,6578636169434
18/07/2016	18:24:04	169	3390,727	26,6578636169434
18/07/2016	18:24:04	509	3391,067	26,6327419281006
18/07/2016	18:24:04	667	3391,225	26,6277160644531
18/07/2016	18:24:04	973	3391,531	26,6829795837402
18/07/2016	18:24:05	165	3391,723	26,703067779541
18/07/2016	18:24:05	577	3392,135	26,7482528686523
18/07/2016	18:24:05	704	3392,262	26,6478157043457
18/07/2016	18:24:05	790	3392,348	26,6779556274414
18/07/2016	18:24:06	189	3392,747	26,6578636169434
18/07/2016	18:24:06	309	3392,867	26,6628875732422
18/07/2016	18:24:06	450	3393,008	26,6578636169434
18/07/2016	18:24:06	830	3393,388	26,703067779541
18/07/2016	18:24:07	062	3393,62	26,6628875732422
18/07/2016	18:24:07	461	3394,019	26,718132019043
18/07/2016	18:24:07	708	3394,266	26,7833843231201
18/07/2016	18:24:07	799	3394,357	26,6779556274414
18/07/2016	18:24:07	968	3394,526	26,7231521606445
18/07/2016	18:24:08	243	3394,801	26,6729335784912
18/07/2016	18:24:08	724	3395,282	26,6829795837402
18/07/2016	18:24:08	801	3395,359	26,6478157043457
18/07/2016	18:24:08	988	3395,546	26,7281723022461
18/07/2016	18:24:09	174	3395,732	26,7131099700928
18/07/2016	18:24:09	304	3395,862	26,7382144927979
18/07/2016	18:24:09	836	3396,394	26,7683296203613
18/07/2016	18:24:09	973	3396,531	26,6327419281006
18/07/2016	18:24:10	146	3396,704	26,7582912445068
18/07/2016	18:24:10	556	3397,114	26,7331924438477
18/07/2016	18:24:10	754	3397,312	26,6930236816406
18/07/2016	18:24:11	140	3397,698	26,703067779541
18/07/2016	18:24:11	340	3397,898	26,7281723022461
18/07/2016	18:24:11	591	3398,149	26,6528396606445
18/07/2016	18:24:11	907	3398,465	26,6980457305908
18/07/2016	18:24:12	179	3398,737	26,6679096221924
18/07/2016	18:24:12	355	3398,913	26,7683296203613
18/07/2016	18:24:12	645	3399,203	26,8134899139404
18/07/2016	18:24:12	834	3399,392	26,8134899139404
18/07/2016	18:24:13	215	3399,773	26,8686599731445
18/07/2016	18:24:13	364	3399,922	26,8134899139404
18/07/2016	18:24:13	752	3400,31	26,718132019043
18/07/2016	18:24:14	229	3400,787	26,7984390258789
18/07/2016	18:24:14	385	3400,943	26,6829795837402
18/07/2016	18:24:14	519	3401,077	26,6528396606445
18/07/2016	18:24:14	890	3401,448	26,7432327270508
18/07/2016	18:24:15	018	3401,576	26,6478157043457
18/07/2016	18:24:15	173	3401,731	26,6829795837402
18/07/2016	18:24:15	427	3401,985	26,6427917480469
18/07/2016	18:24:15	660	3402,218	26,6930236816406
18/07/2016	18:24:16	089	3402,647	26,7532730102539
18/07/2016	18:24:16	246	3402,804	26,8034553527832
18/07/2016	18:24:16	590	3403,148	26,7733478546143
18/07/2016	18:24:16	741	3403,299	26,7683296203613
18/07/2016	18:24:17	098	3403,656	26,7783679962158
18/07/2016	18:24:17	223	3403,781	26,7582912445068
18/07/2016	18:24:17	460	3404,018	26,8736743927002
18/07/2016	18:24:17	841	3404,399	26,823522567749
18/07/2016	18:24:18	246	3404,804	26,5925350189209
18/07/2016	18:24:18	623	3405,181	26,6427917480469
18/07/2016	18:24:18	781	3405,339	26,6076145172119
18/07/2016	18:24:18	904	3405,462	26,6025886535645
18/07/2016	18:24:19	277	3405,835	26,703067779541
18/07/2016	18:24:19	446	3406,004	26,6478157043457
18/07/2016	18:24:19	847	3406,405	26,6628875732422
18/07/2016	18:24:19	996	3406,554	26,6628875732422
18/07/2016	18:24:20	273	3406,831	26,6679096221924
18/07/2016	18:24:20	459	3407,017	26,6930236816406
18/07/2016	18:24:20	934	3407,492	26,6578636169434
18/07/2016	18:24:21	212	3407,77	26,6427917480469
18/07/2016	18:24:21	359	3407,917	26,6327419281006
18/07/2016	18:24:21	652	3408,21	26,6327419281006
18/07/2016	18:24:21	723	3408,281	26,6779556274414
18/07/2016	18:24:21	951	3408,509	26,7432327270508
18/07/2016	18:24:22	361	3408,919	26,6829795837402
18/07/2016	18:24:22	525	3409,083	26,718132019043
18/07/2016	18:24:22	915	3409,473	26,8084735870361
18/07/2016	18:24:23	042	3409,6	26,8185062408447
18/07/2016	18:24:23	219	3409,777	26,7382144927979
18/07/2016	18:24:23	586	3410,144	26,8486003875732
18/07/2016	18:24:23	733	3410,291	26,823522567749
18/07/2016	18:24:23	947	3410,505	26,7582912445068
18/07/2016	18:24:24	032	3410,59	26,6880016326904
18/07/2016	18:24:24	673	3411,231	26,7984390258789
18/07/2016	18:24:24	852	3411,41	26,6578636169434
18/07/2016	18:24:25	226	3411,784	26,7131099700928
18/07/2016	18:24:25	374	3411,932	26,7331924438477
18/07/2016	18:24:25	736	3412,294	26,7633113861084
18/07/2016	18:24:26	083	3412,641	26,7331924438477
18/07/2016	18:24:26	209	3412,767	26,7131099700928
18/07/2016	18:24:26	618	3413,176	26,6578636169434
18/07/2016	18:24:26	692	3413,25	26,7783679962158
18/07/2016	18:24:27	110	3413,668	26,6880016326904
18/07/2016	18:24:27	374	3413,932	26,6679096221924
18/07/2016	18:24:27	725	3414,283	26,7231521606445
18/07/2016	18:24:27	869	3414,427	26,6528396606445
18/07/2016	18:24:28	188	3414,746	26,6226921081543
18/07/2016	18:24:28	523	3415,081	26,7683296203613
18/07/2016	18:24:28	681	3415,239	26,6578636169434
18/07/2016	18:24:29	090	3415,648	26,7582912445068
18/07/2016	18:24:29	239	3415,797	26,6829795837402
18/07/2016	18:24:29	478	3416,036	26,6880016326904
18/07/2016	18:24:29	616	3416,174	26,8335552215576
18/07/2016	18:24:30	022	3416,58	26,7482528686523
18/07/2016	18:24:30	284	3416,842	26,6779556274414
18/07/2016	18:24:30	454	3417,012	26,6930236816406
18/07/2016	18:24:30	912	3417,47	26,6076145172119
18/07/2016	18:24:31	111	3417,669	26,6076145172119
18/07/2016	18:24:31	236	3417,794	26,6478157043457
18/07/2016	18:24:31	398	3417,956	26,6829795837402
18/07/2016	18:24:31	966	3418,524	26,6226921081543
18/07/2016	18:24:32	348	3418,906	26,5875091552734
18/07/2016	18:24:32	792	3419,35	26,6478157043457
18/07/2016	18:24:33	026	3419,584	26,7482528686523
18/07/2016	18:24:33	151	3419,709	26,6679096221924
18/07/2016	18:24:33	524	3420,082	26,6226921081543
18/07/2016	18:24:33	677	3420,235	26,7131099700928
18/07/2016	18:24:33	817	3420,375	26,6930236816406
18/07/2016	18:24:34	053	3420,611	26,8486003875732
18/07/2016	18:24:34	241	3420,799	26,7131099700928
18/07/2016	18:24:34	624	3421,182	26,6478157043457
18/07/2016	18:24:34	961	3421,519	26,6628875732422
18/07/2016	18:24:35	072	3421,63	26,5824813842773
18/07/2016	18:24:35	253	3421,811	26,6478157043457
18/07/2016	18:24:35	474	3422,032	26,5925350189209
18/07/2016	18:24:35	603	3422,161	26,6729335784912
18/07/2016	18:24:36	025	3422,583	26,597562789917
18/07/2016	18:24:36	088	3422,646	26,6628875732422
18/07/2016	18:24:36	303	3422,861	26,6377658843994
18/07/2016	18:24:36	494	3423,052	26,6980457305908
18/07/2016	18:24:36	826	3423,384	26,6829795837402
18/07/2016	18:24:37	052	3423,61	26,6427917480469
18/07/2016	18:24:37	444	3424,002	26,7582912445068
18/07/2016	18:24:37	637	3424,195	26,6126403808594
18/07/2016	18:24:37	791	3424,349	26,5875091552734
18/07/2016	18:24:37	949	3424,507	26,6930236816406
18/07/2016	18:24:38	387	3424,945	26,6126403808594
18/07/2016	18:24:38	606	3425,164	26,7984390258789
18/07/2016	18:24:38	986	3425,544	26,5774555206299
18/07/2016	18:24:39	164	3425,722	26,5875091552734
18/07/2016	18:24:39	527	3426,085	26,6528396606445
18/07/2016	18:24:39	709	3426,267	26,5623722076416
18/07/2016	18:24:39	851	3426,409	26,6226921081543
18/07/2016	18:24:40	456	3427,014	26,597562789917
18/07/2016	18:24:40	565	3427,123	26,5623722076416
18/07/2016	18:24:40	824	3427,382	26,5673999786377
18/07/2016	18:24:41	042	3427,6	26,5321998596191
18/07/2016	18:24:41	259	3427,817	26,6427917480469
18/07/2016	18:24:41	669	3428,227	26,5724277496338
18/07/2016	18:24:41	830	3428,388	26,5673999786377
18/07/2016	18:24:42	218	3428,776	26,5321998596191
18/07/2016	18:24:42	425	3428,983	26,6930236816406
18/07/2016	18:24:42	935	3429,493	26,5271701812744
18/07/2016	18:24:43	033	3429,591	26,4768619537354
18/07/2016	18:24:43	205	3429,763	26,4517002105713
18/07/2016	18:24:43	335	3429,893	26,4818935394287
18/07/2016	18:24:43	741	3430,299	26,4114284515381
18/07/2016	18:24:43	976	3430,534	26,4265327453613
18/07/2016	18:24:44	156	3430,714	26,4214973449707
18/07/2016	18:24:44	573	3431,131	26,4869251251221
18/07/2016	18:24:44	940	3431,498	26,4315662384033
18/07/2016	18:24:45	082	3431,64	26,6025886535645
18/07/2016	18:24:45	251	3431,809	26,5372295379639
18/07/2016	18:24:45	654	3432,212	26,5020198822021
18/07/2016	18:24:45	771	3432,329	26,4365997314453
18/07/2016	18:24:46	042	3432,6	26,471830368042
18/07/2016	18:24:46	253	3432,811	26,4315662384033
18/07/2016	18:24:46	354	3432,912	26,4969882965088
18/07/2016	18:24:46	722	3433,28	26,5774555206299
18/07/2016	18:24:46	881	3433,439	26,4617652893066
18/07/2016	18:24:47	072	3433,63	26,5020198822021
18/07/2016	18:24:47	213	3433,771	26,4517002105713
18/07/2016	18:24:47	785	3434,343	26,5724277496338
18/07/2016	18:24:47	926	3434,484	26,5623722076416
18/07/2016	18:24:48	073	3434,631	26,6226921081543
18/07/2016	18:24:48	204	3434,762	26,6176662445068
18/07/2016	18:24:48	605	3435,163	26,5925350189209
18/07/2016	18:24:48	794	3435,352	26,6578636169434
18/07/2016	18:24:49	120	3435,678	26,5875091552734
18/07/2016	18:24:49	260	3435,818	26,5372295379639
18/07/2016	18:24:49	639	3436,197	26,5774555206299
18/07/2016	18:24:49	860	3436,418	26,4869251251221
18/07/2016	18:24:50	029	3436,587	26,6528396606445
18/07/2016	18:24:50	404	3436,962	26,4919567108154
18/07/2016	18:24:50	622	3437,18	26,4869251251221
18/07/2016	18:24:50	755	3437,313	26,5120811462402
18/07/2016	18:24:51	108	3437,666	26,54225730896
18/07/2016	18:24:51	247	3437,805	26,5673999786377
18/07/2016	18:24:51	539	3438,097	26,4818935394287
18/07/2016	18:24:51	725	3438,283	26,4818935394287
18/07/2016	18:24:52	063	3438,621	26,5221405029297
18/07/2016	18:24:52	260	3438,818	26,4869251251221
18/07/2016	18:24:52	405	3438,963	26,54225730896
18/07/2016	18:24:52	542	3439,1	26,471830368042
18/07/2016	18:24:52	701	3439,259	26,4919567108154
18/07/2016	18:24:53	187	3439,745	26,4969882965088
18/07/2016	18:24:53	255	3439,813	26,5221405029297
18/07/2016	18:24:53	501	3440,059	26,4969882965088
18/07/2016	18:24:53	757	3440,315	26,6277160644531
18/07/2016	18:24:53	896	3440,454	26,5523147583008
18/07/2016	18:24:54	277	3440,835	26,5573444366455
18/07/2016	18:24:54	583	3441,141	26,54225730896
18/07/2016	18:24:54	741	3441,299	26,5070495605469
18/07/2016	18:24:54	898	3441,456	26,4969882965088
18/07/2016	18:24:55	254	3441,812	26,5372295379639
18/07/2016	18:24:55	463	3442,021	26,5824813842773
18/07/2016	18:24:55	573	3442,131	26,4818935394287
18/07/2016	18:24:55	891	3442,449	26,6578636169434
18/07/2016	18:24:56	090	3442,648	26,597562789917
18/07/2016	18:24:56	218	3442,776	26,5573444366455
18/07/2016	18:24:56	564	3443,122	26,5070495605469
18/07/2016	18:24:56	781	3443,339	26,471830368042
18/07/2016	18:24:57	094	3443,652	26,4667987823486
18/07/2016	18:24:57	429	3443,987	26,4667987823486
18/07/2016	18:24:57	593	3444,151	26,5221405029297
18/07/2016	18:24:57	880	3444,438	26,4667987823486
18/07/2016	18:24:58	251	3444,809	26,4969882965088
18/07/2016	18:24:58	393	3444,951	26,4567337036133
18/07/2016	18:24:58	563	3445,121	26,4466667175293
18/07/2016	18:24:58	920	3445,478	26,4919567108154
18/07/2016	18:24:59	069	3445,627	26,4919567108154
18/07/2016	18:24:59	450	3446,008	26,4265327453613
18/07/2016	18:24:59	600	3446,158	26,471830368042
18/07/2016	18:24:59	990	3446,548	26,5020198822021
18/07/2016	18:25:00	127	3446,685	26,54225730896
18/07/2016	18:25:00	236	3446,794	26,4265327453613
18/07/2016	18:25:00	483	3447,041	26,4214973449707
18/07/2016	18:25:00	659	3447,217	26,4919567108154
18/07/2016	18:25:00	853	3447,411	26,4315662384033
18/07/2016	18:25:01	213	3447,771	26,4365997314453
18/07/2016	18:25:01	320	3447,878	26,4466667175293
18/07/2016	18:25:01	518	3448,076	26,4164638519287
18/07/2016	18:25:02	058	3448,616	26,4869251251221
18/07/2016	18:25:02	462	3449,02	26,4013595581055
18/07/2016	18:25:02	673	3449,231	26,3409194946289
18/07/2016	18:25:02	960	3449,518	26,3409194946289
18/07/2016	18:25:03	128	3449,686	26,3661060333252
18/07/2016	18:25:03	272	3449,83	26,3056468963623
18/07/2016	18:25:03	448	3450,006	26,4265327453613
18/07/2016	18:25:03	807	3450,365	26,3509941101074
18/07/2016	18:25:04	054	3450,612	26,4013595581055
18/07/2016	18:25:04	221	3450,779	26,4315662384033
18/07/2016	18:25:04	360	3450,918	26,3963241577148
