Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Bx1.Max.
12/07/2016	19:42:29	003	350,02	25,2428236805387
12/07/2016	19:42:29	224	350,241	25,2252340399062
12/07/2016	19:42:29	519	350,536	25,2076415074969
12/07/2016	19:42:29	687	350,704	25,2252340399062
12/07/2016	19:42:29	862	350,879	25,2252340399062
12/07/2016	19:42:30	168	351,185	25,2076415074969
12/07/2016	19:42:30	338	351,355	25,1900460819207
12/07/2016	19:42:30	826	351,843	25,2252340399062
12/07/2016	19:42:31	142	352,159	25,2779942920264
12/07/2016	19:42:31	286	352,303	25,3307285556155
12/07/2016	19:42:31	445	352,462	25,2779942920264
12/07/2016	19:42:31	828	352,845	25,2779942920264
12/07/2016	19:42:31	933	352,95	25,2779942920264
12/07/2016	19:42:32	307	353,324	25,3131533530578
12/07/2016	19:42:32	487	353,504	25,2955752656563
12/07/2016	19:42:32	833	353,85	25,2428236805387
12/07/2016	19:42:33	026	354,043	25,2779942920264
12/07/2016	19:42:33	187	354,204	25,2955752656563
12/07/2016	19:42:33	352	354,369	25,2604104307828
12/07/2016	19:42:33	742	354,759	25,2779942920264
12/07/2016	19:42:33	973	354,99	25,2955752656563
12/07/2016	19:42:34	353	355,37	25,2779942920264
12/07/2016	19:42:34	467	355,484	25,2604104307828
12/07/2016	19:42:34	608	355,625	25,2604104307828
12/07/2016	19:42:35	086	356,103	25,2779942920264
12/07/2016	19:42:35	279	356,296	25,2252340399062
12/07/2016	19:42:35	442	356,459	25,2252340399062
12/07/2016	19:42:35	602	356,619	25,2252340399062
12/07/2016	19:42:35	752	356,769	25,2252340399062
12/07/2016	19:42:36	288	357,305	25,2604104307828
12/07/2016	19:42:36	653	357,67	25,2252340399062
12/07/2016	19:42:36	713	357,73	25,2252340399062
12/07/2016	19:42:36	979	357,996	25,2252340399062
12/07/2016	19:42:37	326	358,343	25,1900460819207
12/07/2016	19:42:37	530	358,547	25,2779942920264
12/07/2016	19:42:37	829	358,846	25,2076415074969
12/07/2016	19:42:38	176	359,193	25,2252340399062
12/07/2016	19:42:38	415	359,432	25,2076415074969
12/07/2016	19:42:38	789	359,806	25,2252340399062
12/07/2016	19:42:39	019	360,036	25,2779942920264
12/07/2016	19:42:39	460	360,477	25,2779942920264
12/07/2016	19:42:39	607	360,624	25,2779942920264
12/07/2016	19:42:39	738	360,755	25,2955752656563
12/07/2016	19:42:39	928	360,945	25,2779942920264
12/07/2016	19:42:40	075	361,092	25,2604104307828
12/07/2016	19:42:40	419	361,436	25,2428236805387
12/07/2016	19:42:40	731	361,748	25,2428236805387
12/07/2016	19:42:41	116	362,133	25,2076415074969
12/07/2016	19:42:41	290	362,307	25,1724477617868
12/07/2016	19:42:41	468	362,485	25,1548465457033
12/07/2016	19:42:41	807	362,824	25,137242432277
12/07/2016	19:42:42	192	363,209	25,137242432277
12/07/2016	19:42:42	340	363,357	25,137242432277
12/07/2016	19:42:42	470	363,487	25,1900460819207
12/07/2016	19:42:42	685	363,702	25,1548465457033
12/07/2016	19:42:43	065	364,082	25,1548465457033
12/07/2016	19:42:43	216	364,233	25,1548465457033
12/07/2016	19:42:43	420	364,437	25,2252340399062
12/07/2016	19:42:43	879	364,896	25,2604104307828
12/07/2016	19:42:44	029	365,046	25,2779942920264
12/07/2016	19:42:44	392	365,409	25,2955752656563
12/07/2016	19:42:44	746	365,763	25,2779942920264
12/07/2016	19:42:44	897	365,914	25,2779942920264
12/07/2016	19:42:45	056	366,073	25,2604104307828
12/07/2016	19:42:45	408	366,425	25,2779942920264
12/07/2016	19:42:45	639	366,656	25,2779942920264
12/07/2016	19:42:45	923	366,94	25,2604104307828
12/07/2016	19:42:46	205	367,222	25,2604104307828
12/07/2016	19:42:46	560	367,577	25,2779942920264
12/07/2016	19:42:47	017	368,034	25,2779942920264
12/07/2016	19:42:47	115	368,132	25,2604104307828
12/07/2016	19:42:47	450	368,467	25,2779942920264
12/07/2016	19:42:47	584	368,601	25,2779942920264
12/07/2016	19:42:47	883	368,9	25,2779942920264
12/07/2016	19:42:47	955	368,972	25,3307285556155
12/07/2016	19:42:48	356	369,373	25,2604104307828
12/07/2016	19:42:48	574	369,591	25,2779942920264
12/07/2016	19:42:48	798	369,815	25,2604104307828
12/07/2016	19:42:48	951	369,968	25,2779942920264
12/07/2016	19:42:49	264	370,281	25,3131533530578
12/07/2016	19:42:49	445	370,462	25,2604104307828
12/07/2016	19:42:49	811	370,828	25,2779942920264
12/07/2016	19:42:50	029	371,046	25,2428236805387
12/07/2016	19:42:50	352	371,369	25,2428236805387
12/07/2016	19:42:50	412	371,429	25,2604104307828
12/07/2016	19:42:50	814	371,831	25,2428236805387
12/07/2016	19:42:51	075	372,092	25,2428236805387
12/07/2016	19:42:51	245	372,262	25,2428236805387
12/07/2016	19:42:51	625	372,642	25,2428236805387
12/07/2016	19:42:51	799	372,816	25,2252340399062
12/07/2016	19:42:51	955	372,972	25,2428236805387
12/07/2016	19:42:52	380	373,397	25,2604104307828
12/07/2016	19:42:52	585	373,602	25,2779942920264
12/07/2016	19:42:52	710	373,727	25,3131533530578
12/07/2016	19:42:53	022	374,039	25,2955752656563
12/07/2016	19:42:53	085	374,102	25,2955752656563
12/07/2016	19:42:53	278	374,295	25,2955752656563
12/07/2016	19:42:53	696	374,713	25,2955752656563
12/07/2016	19:42:53	923	374,94	25,2779942920264
12/07/2016	19:42:54	319	375,336	25,2955752656563
12/07/2016	19:42:54	568	375,585	25,2955752656563
12/07/2016	19:42:54	935	375,952	25,2955752656563
12/07/2016	19:42:55	097	376,114	25,2955752656563
12/07/2016	19:42:55	422	376,439	25,2779942920264
12/07/2016	19:42:55	743	376,76	25,2779942920264
12/07/2016	19:42:55	834	376,851	25,2779942920264
12/07/2016	19:42:56	069	377,086	25,2955752656563
12/07/2016	19:42:56	374	377,391	25,2955752656563
12/07/2016	19:42:56	618	377,635	25,2604104307828
12/07/2016	19:42:57	396	378,413	25,2252340399062
12/07/2016	19:42:57	519	378,536	25,2604104307828
12/07/2016	19:42:58	010	379,027	25,2604104307828
12/07/2016	19:42:58	157	379,174	25,2779942920264
12/07/2016	19:42:58	342	379,359	25,2604104307828
12/07/2016	19:42:58	469	379,486	25,2604104307828
12/07/2016	19:42:58	674	379,691	25,2604104307828
12/07/2016	19:42:58	887	379,904	25,2428236805387
12/07/2016	19:42:59	020	380,037	25,2604104307828
12/07/2016	19:42:59	394	380,411	25,2604104307828
12/07/2016	19:42:59	489	380,506	25,2428236805387
12/07/2016	19:42:59	652	380,669	25,2604104307828
12/07/2016	19:42:59	807	380,824	25,2604104307828
12/07/2016	19:43:00	021	381,038	25,2955752656563
12/07/2016	19:43:00	402	381,419	25,2779942920264
12/07/2016	19:43:00	528	381,545	25,2604104307828
12/07/2016	19:43:00	871	381,888	25,2428236805387
12/07/2016	19:43:01	050	382,067	25,2779942920264
12/07/2016	19:43:01	523	382,54	25,2604104307828
12/07/2016	19:43:01	742	382,759	25,2955752656563
12/07/2016	19:43:01	927	382,944	25,3131533530578
12/07/2016	19:43:02	098	383,115	25,2955752656563
12/07/2016	19:43:02	542	383,559	25,2779942920264
12/07/2016	19:43:02	807	383,824	25,2955752656563
12/07/2016	19:43:02	956	383,973	25,3131533530578
12/07/2016	19:43:03	190	384,207	25,3307285556155
12/07/2016	19:43:03	553	384,57	25,2779942920264
12/07/2016	19:43:03	890	384,907	25,3307285556155
12/07/2016	19:43:04	020	385,037	25,3131533530578
12/07/2016	19:43:04	234	385,251	25,2955752656563
12/07/2016	19:43:04	619	385,636	25,3131533530578
12/07/2016	19:43:04	846	385,863	25,2779942920264
12/07/2016	19:43:05	171	386,188	25,2955752656563
12/07/2016	19:43:05	510	386,527	25,2779942920264
12/07/2016	19:43:05	791	386,808	25,2955752656563
12/07/2016	19:43:06	199	387,216	25,3658703117327
12/07/2016	19:43:06	408	387,425	25,348300874713
12/07/2016	19:43:06	570	387,587	25,3307285556155
12/07/2016	19:43:06	906	387,923	25,3834368680559
12/07/2016	19:43:07	035	388,052	25,3658703117327
12/07/2016	19:43:07	231	388,248	25,3658703117327
12/07/2016	19:43:07	614	388,631	25,348300874713
12/07/2016	19:43:07	841	388,858	25,348300874713
12/07/2016	19:43:07	992	389,009	25,348300874713
12/07/2016	19:43:08	359	389,376	25,3307285556155
12/07/2016	19:43:08	490	389,507	25,3307285556155
12/07/2016	19:43:08	686	389,703	25,3131533530578
12/07/2016	19:43:09	121	390,138	25,3658703117327
12/07/2016	19:43:09	862	390,879	25,348300874713
12/07/2016	19:43:10	048	391,065	25,3131533530578
12/07/2016	19:43:10	241	391,258	25,3131533530578
12/07/2016	19:43:10	475	391,492	25,2779942920264
12/07/2016	19:43:10	619	391,636	25,2955752656563
12/07/2016	19:43:10	957	391,974	25,2779942920264
12/07/2016	19:43:11	161	392,178	25,2779942920264
12/07/2016	19:43:11	296	392,313	25,2955752656563
12/07/2016	19:43:11	455	392,472	25,2955752656563
12/07/2016	19:43:11	854	392,871	25,2955752656563
12/07/2016	19:43:12	109	393,126	25,348300874713
12/07/2016	19:43:12	255	393,272	25,348300874713
12/07/2016	19:43:12	666	393,683	25,2955752656563
12/07/2016	19:43:13	063	394,08	25,3131533530578
12/07/2016	19:43:13	222	394,239	25,348300874713
12/07/2016	19:43:13	574	394,591	25,3307285556155
12/07/2016	19:43:13	922	394,939	25,348300874713
12/07/2016	19:43:14	342	395,359	25,348300874713
12/07/2016	19:43:14	567	395,584	25,3307285556155
12/07/2016	19:43:14	739	395,756	25,348300874713
12/07/2016	19:43:15	151	396,168	25,3307285556155
12/07/2016	19:43:15	478	396,495	25,3834368680559
12/07/2016	19:43:15	697	396,714	25,3658703117327
12/07/2016	19:43:15	877	396,894	25,401000545063
12/07/2016	19:43:16	668	397,685	25,401000545063
12/07/2016	19:43:16	891	397,908	25,3834368680559
12/07/2016	19:43:17	014	398,031	25,4185613441333
12/07/2016	19:43:17	547	398,564	25,3658703117327
12/07/2016	19:43:17	737	398,754	25,348300874713
12/07/2016	19:43:17	914	398,931	25,3307285556155
12/07/2016	19:43:18	272	399,289	25,348300874713
12/07/2016	19:43:18	390	399,407	25,348300874713
12/07/2016	19:43:18	814	399,831	25,348300874713
12/07/2016	19:43:18	956	399,973	25,3658703117327
12/07/2016	19:43:19	324	400,341	25,3658703117327
12/07/2016	19:43:19	554	400,571	25,3658703117327
12/07/2016	19:43:19	904	400,921	25,3307285556155
12/07/2016	19:43:20	035	401,052	25,3307285556155
12/07/2016	19:43:20	231	401,248	25,3131533530578
12/07/2016	19:43:20	665	401,682	25,3307285556155
12/07/2016	19:43:20	870	401,887	25,348300874713
12/07/2016	19:43:21	242	402,259	25,3307285556155
12/07/2016	19:43:21	477	402,494	25,3658703117327
12/07/2016	19:43:21	686	402,703	25,3307285556155
12/07/2016	19:43:21	867	402,884	25,348300874713
12/07/2016	19:43:22	295	403,312	25,3658703117327
12/07/2016	19:43:22	423	403,44	25,3658703117327
12/07/2016	19:43:22	635	403,652	25,3834368680559
12/07/2016	19:43:23	107	404,124	25,3658703117327
12/07/2016	19:43:23	422	404,439	25,348300874713
12/07/2016	19:43:23	666	404,683	25,3307285556155
12/07/2016	19:43:24	057	405,074	25,3307285556155
12/07/2016	19:43:24	225	405,242	25,3307285556155
12/07/2016	19:43:24	619	405,636	25,3307285556155
12/07/2016	19:43:24	885	405,902	25,3307285556155
12/07/2016	19:43:25	157	406,174	25,348300874713
12/07/2016	19:43:25	316	406,333	25,3131533530578
12/07/2016	19:43:25	706	406,723	25,3131533530578
12/07/2016	19:43:25	941	406,958	25,348300874713
12/07/2016	19:43:26	100	407,117	25,348300874713
12/07/2016	19:43:26	532	407,549	25,3307285556155
12/07/2016	19:43:26	948	407,965	25,2779942920264
12/07/2016	19:43:27	100	408,117	25,2779942920264
12/07/2016	19:43:27	905	408,922	25,2779942920264
12/07/2016	19:43:28	053	409,07	25,3131533530578
12/07/2016	19:43:28	358	409,375	25,3131533530578
12/07/2016	19:43:28	508	409,525	25,2779942920264
12/07/2016	19:43:29	004	410,021	25,2779942920264
12/07/2016	19:43:29	208	410,225	25,3658703117327
12/07/2016	19:43:29	377	410,394	25,3834368680559
12/07/2016	19:43:29	555	410,572	25,3658703117327
12/07/2016	19:43:29	684	410,701	25,3834368680559
12/07/2016	19:43:30	109	411,126	25,4185613441333
12/07/2016	19:43:30	255	411,272	25,3834368680559
12/07/2016	19:43:30	604	411,621	25,401000545063
12/07/2016	19:43:30	787	411,804	25,401000545063
12/07/2016	19:43:31	278	412,295	25,4185613441333
12/07/2016	19:43:31	449	412,466	25,401000545063
12/07/2016	19:43:31	691	412,708	25,401000545063
12/07/2016	19:43:32	052	413,069	25,3834368680559
12/07/2016	19:43:32	459	413,476	25,3834368680559
12/07/2016	19:43:32	621	413,638	25,401000545063
12/07/2016	19:43:32	954	413,971	25,401000545063
12/07/2016	19:43:33	285	414,302	25,4361192666449
12/07/2016	19:43:33	634	414,651	25,4361192666449
12/07/2016	19:43:33	767	414,784	25,4185613441333
12/07/2016	19:43:34	136	415,153	25,4536743139751
12/07/2016	19:43:34	396	415,413	25,4361192666449
12/07/2016	19:43:34	596	415,613	25,4536743139751
12/07/2016	19:43:34	737	415,754	25,4536743139751
12/07/2016	19:43:34	908	415,925	25,4185613441333
12/07/2016	19:43:35	270	416,287	25,4185613441333
12/07/2016	19:43:35	552	416,569	25,3834368680559
12/07/2016	19:43:35	625	416,642	25,3834368680559
12/07/2016	19:43:35	769	416,786	25,3658703117327
12/07/2016	19:43:36	170	417,187	25,401000545063
12/07/2016	19:43:36	372	417,389	25,3834368680559
12/07/2016	19:43:36	486	417,503	25,3834368680559
12/07/2016	19:43:36	934	417,951	25,3834368680559
12/07/2016	19:43:37	075	418,092	25,3658703117327
12/07/2016	19:43:37	275	418,292	25,4185613441333
12/07/2016	19:43:37	408	418,425	25,3658703117327
12/07/2016	19:43:37	762	418,779	25,3658703117327
12/07/2016	19:43:37	883	418,9	25,3834368680559
12/07/2016	19:43:38	305	419,322	25,3834368680559
12/07/2016	19:43:38	396	419,413	25,348300874713
12/07/2016	19:43:38	533	419,55	25,348300874713
12/07/2016	19:43:38	926	419,943	25,3307285556155
12/07/2016	19:43:39	144	420,161	25,3658703117327
12/07/2016	19:43:39	418	420,435	25,3307285556155
12/07/2016	19:43:39	739	420,756	25,348300874713
12/07/2016	19:43:39	992	421,009	25,3834368680559
12/07/2016	19:43:40	307	421,324	25,3658703117327
12/07/2016	19:43:40	655	421,672	25,3658703117327
12/07/2016	19:43:40	967	421,984	25,401000545063
12/07/2016	19:43:41	188	422,205	25,3834368680559
12/07/2016	19:43:41	547	422,564	25,3834368680559
12/07/2016	19:43:41	909	422,926	25,4536743139751
12/07/2016	19:43:42	151	423,168	25,4712264875
12/07/2016	19:43:42	442	423,459	25,4536743139751
12/07/2016	19:43:42	641	423,658	25,4536743139751
12/07/2016	19:43:43	103	424,12	25,4361192666449
12/07/2016	19:43:43	258	424,275	25,4536743139751
12/07/2016	19:43:43	428	424,445	25,4536743139751
12/07/2016	19:43:43	835	424,852	25,4361192666449
12/07/2016	19:43:44	001	425,018	25,4536743139751
12/07/2016	19:43:44	376	425,393	25,4536743139751
12/07/2016	19:43:44	569	425,586	25,5063222186332
12/07/2016	19:43:44	807	425,824	25,5414064710326
12/07/2016	19:43:45	107	426,124	25,5063222186332
12/07/2016	19:43:45	262	426,279	25,5063222186332
12/07/2016	19:43:45	458	426,475	25,5063222186332
12/07/2016	19:43:45	822	426,839	25,5238657789885
12/07/2016	19:43:46	195	427,212	25,5414064710326
12/07/2016	19:43:46	292	427,309	25,5589442961364
12/07/2016	19:43:46	454	427,471	25,5414064710326
12/07/2016	19:43:46	778	427,795	25,5238657789885
12/07/2016	19:43:47	020	428,037	25,5238657789885
12/07/2016	19:43:47	423	428,44	25,4887757885946
12/07/2016	19:43:47	562	428,579	25,4712264875
12/07/2016	19:43:47	768	428,785	25,5063222186332
12/07/2016	19:43:47	915	428,932	25,4536743139751
12/07/2016	19:43:48	767	429,784	25,4185613441333
12/07/2016	19:43:49	007	430,024	25,4536743139751
12/07/2016	19:43:49	203	430,22	25,4361192666449
12/07/2016	19:43:49	340	430,357	25,401000545063
12/07/2016	19:43:49	519	430,536	25,4185613441333
12/07/2016	19:43:49	943	430,96	25,4361192666449
12/07/2016	19:43:50	123	431,14	25,4536743139751
12/07/2016	19:43:50	519	431,536	25,4536743139751
12/07/2016	19:43:50	626	431,643	25,4536743139751
12/07/2016	19:43:50	797	431,814	25,4712264875
12/07/2016	19:43:51	153	432,17	25,4712264875
12/07/2016	19:43:51	287	432,304	25,4536743139751
12/07/2016	19:43:51	621	432,638	25,5063222186332
12/07/2016	19:43:51	971	432,988	25,5063222186332
12/07/2016	19:43:52	238	433,255	25,4712264875
12/07/2016	19:43:52	476	433,493	25,4536743139751
12/07/2016	19:43:52	631	433,648	25,4712264875
12/07/2016	19:43:53	070	434,087	25,4361192666449
12/07/2016	19:43:53	227	434,244	25,4185613441333
12/07/2016	19:43:53	405	434,422	25,401000545063
12/07/2016	19:43:53	859	434,876	25,401000545063
12/07/2016	19:43:53	986	435,003	25,3834368680559
12/07/2016	19:43:54	170	435,187	25,4185613441333
12/07/2016	19:43:54	558	435,575	25,4185613441333
12/07/2016	19:43:54	730	435,747	25,4185613441333
12/07/2016	19:43:55	088	436,105	25,4361192666449
12/07/2016	19:43:55	208	436,225	25,4185613441333
12/07/2016	19:43:55	572	436,589	25,4361192666449
12/07/2016	19:43:55	711	436,728	25,4185613441333
12/07/2016	19:43:55	829	436,846	25,4712264875
12/07/2016	19:43:56	236	437,253	25,4536743139751
12/07/2016	19:43:56	582	437,599	25,4712264875
12/07/2016	19:43:57	004	438,021	25,4361192666449
12/07/2016	19:43:57	936	438,953	25,401000545063
12/07/2016	19:43:58	323	439,34	25,4185613441333
12/07/2016	19:43:58	512	439,529	25,401000545063
12/07/2016	19:43:58	714	439,731	25,348300874713
12/07/2016	19:43:58	956	439,973	25,3131533530578
12/07/2016	19:43:59	405	440,422	25,3307285556155
12/07/2016	19:43:59	602	440,619	25,3834368680559
12/07/2016	19:43:59	878	440,895	25,4361192666449
12/07/2016	19:44:00	030	441,047	25,401000545063
12/07/2016	19:44:00	486	441,503	25,3834368680559
12/07/2016	19:44:00	545	441,562	25,4185613441333
12/07/2016	19:44:00	755	441,772	25,4536743139751
12/07/2016	19:44:01	071	442,088	25,4536743139751
12/07/2016	19:44:01	395	442,412	25,4536743139751
12/07/2016	19:44:01	685	442,702	25,4361192666449
12/07/2016	19:44:01	760	442,777	25,4536743139751
12/07/2016	19:44:01	886	442,903	25,4536743139751
12/07/2016	19:44:02	231	443,248	25,4361192666449
12/07/2016	19:44:02	572	443,589	25,4712264875
12/07/2016	19:44:02	751	443,768	25,4712264875
12/07/2016	19:44:03	069	444,086	25,4887757885946
12/07/2016	19:44:03	268	444,285	25,4887757885946
12/07/2016	19:44:03	863	444,88	25,5764792556698
12/07/2016	19:44:04	080	445,097	25,5063222186332
12/07/2016	19:44:04	169	445,186	25,4361192666449
12/07/2016	19:44:04	761	445,778	25,4361192666449
12/07/2016	19:44:05	004	446,021	25,4536743139751
12/07/2016	19:44:05	236	446,253	25,4361192666449
12/07/2016	19:44:05	386	446,403	25,4185613441333
12/07/2016	19:44:05	750	446,767	25,4185613441333
12/07/2016	19:44:05	893	446,91	25,4361192666449
12/07/2016	19:44:06	235	447,252	25,4361192666449
12/07/2016	19:44:06	384	447,401	25,4536743139751
12/07/2016	19:44:06	656	447,673	25,4887757885946
12/07/2016	19:44:06	957	447,974	25,4712264875
12/07/2016	19:44:07	087	448,104	25,4712264875
12/07/2016	19:44:07	383	448,4	25,4887757885946
12/07/2016	19:44:07	446	448,463	25,4712264875
12/07/2016	19:44:07	700	448,717	25,4887757885946
12/07/2016	19:44:08	063	449,08	25,4712264875
12/07/2016	19:44:08	419	449,436	25,4887757885946
12/07/2016	19:44:08	557	449,574	25,4536743139751
12/07/2016	19:44:08	795	449,812	25,4536743139751
12/07/2016	19:44:08	913	449,93	25,4712264875
12/07/2016	19:44:09	243	450,26	25,4712264875
12/07/2016	19:44:09	703	450,72	25,4887757885946
12/07/2016	19:44:09	909	450,926	25,4712264875
12/07/2016	19:44:10	040	451,057	25,5238657789885
12/07/2016	19:44:10	191	451,208	25,5063222186332
12/07/2016	19:44:10	395	451,412	25,4887757885946
12/07/2016	19:44:10	544	451,561	25,4536743139751
12/07/2016	19:44:10	887	451,904	25,4887757885946
12/07/2016	19:44:11	093	452,11	25,5063222186332
12/07/2016	19:44:11	227	452,244	25,5063222186332
12/07/2016	19:44:11	655	452,672	25,4887757885946
12/07/2016	19:44:11	845	452,862	25,5238657789885
12/07/2016	19:44:11	970	452,987	25,4887757885946
12/07/2016	19:44:12	125	453,142	25,5238657789885
12/07/2016	19:44:12	471	453,488	25,5238657789885
12/07/2016	19:44:12	633	453,65	25,5589442961364
12/07/2016	19:44:12	851	453,868	25,5414064710326
12/07/2016	19:44:12	952	453,969	25,5238657789885
12/07/2016	19:44:13	283	454,3	25,5238657789885
12/07/2016	19:44:13	422	454,439	25,5238657789885
12/07/2016	19:44:13	605	454,622	25,5238657789885
12/07/2016	19:44:13	890	454,907	25,5063222186332
12/07/2016	19:44:14	047	455,064	25,5238657789885
12/07/2016	19:44:14	403	455,42	25,6115405834996
12/07/2016	19:44:14	689	455,706	25,6290669545306
12/07/2016	19:44:14	949	455,966	25,6290669545306
12/07/2016	19:44:15	242	456,259	25,6290669545306
12/07/2016	19:44:15	378	456,395	25,6115405834996
12/07/2016	19:44:15	668	456,685	25,5940113510016
12/07/2016	19:44:15	997	457,014	25,6641111176534
12/07/2016	19:44:16	095	457,112	25,6465904654603
12/07/2016	19:44:16	450	457,467	25,6290669545306
12/07/2016	19:44:16	593	457,61	25,5940113510016
12/07/2016	19:44:16	802	457,819	25,6465904654603
12/07/2016	19:44:17	026	458,043	25,6115405834996
12/07/2016	19:44:17	264	458,281	25,6465904654603
12/07/2016	19:44:17	396	458,413	25,6465904654603
12/07/2016	19:44:17	576	458,593	25,6465904654603
12/07/2016	19:44:17	909	458,926	25,6641111176534
12/07/2016	19:44:18	404	459,421	25,6465904654603
12/07/2016	19:44:18	653	459,67	25,6465904654603
12/07/2016	19:44:18	812	459,829	25,6641111176534
12/07/2016	19:44:19	137	460,154	25,6290669545306
12/07/2016	19:44:19	317	460,334	25,6641111176534
12/07/2016	19:44:19	654	460,671	25,6991438512833
12/07/2016	19:44:19	788	460,805	25,6991438512833
12/07/2016	19:44:20	119	461,136	25,6816289124735
12/07/2016	19:44:20	605	461,622	25,6816289124735
12/07/2016	19:44:20	774	461,791	25,6465904654603
12/07/2016	19:44:20	956	461,973	25,6465904654603
12/07/2016	19:44:21	087	462,104	25,6290669545306
12/07/2016	19:44:21	415	462,432	25,6290669545306
12/07/2016	19:44:21	541	462,558	25,6641111176534
12/07/2016	19:44:21	871	462,888	25,6290669545306
12/07/2016	19:44:22	166	463,183	25,6465904654603
12/07/2016	19:44:22	525	463,542	25,6290669545306
12/07/2016	19:44:22	718	463,735	25,6465904654603
12/07/2016	19:44:23	171	464,188	25,6641111176534
12/07/2016	19:44:23	396	464,413	25,6991438512833
12/07/2016	19:44:23	640	464,657	25,6816289124735
12/07/2016	19:44:23	929	464,946	25,6816289124735
12/07/2016	19:44:24	260	465,277	25,7516715452616
12/07/2016	19:44:24	547	465,564	25,7341651663173
12/07/2016	19:44:24	720	465,737	25,7691750736358
12/07/2016	19:44:25	113	466,13	25,7516715452616
12/07/2016	19:44:25	415	466,432	25,7691750736358
12/07/2016	19:44:25	563	466,58	25,8216685689071
12/07/2016	19:44:25	922	466,939	25,8566500044303
12/07/2016	19:44:26	072	467,089	25,8216685689071
12/07/2016	19:44:26	460	467,477	25,8741364578547
12/07/2016	19:44:26	780	467,797	25,7866757527973
12/07/2016	19:44:27	005	468,022	25,8216685689071
12/07/2016	19:44:27	140	468,157	25,8041735841026
12/07/2016	19:44:27	733	468,75	25,7866757527973
12/07/2016	19:44:27	891	468,908	25,7691750736358
12/07/2016	19:44:28	243	469,26	25,7866757527973
12/07/2016	19:44:28	347	469,364	25,8041735841026
12/07/2016	19:44:28	785	469,802	25,7691750736358
12/07/2016	19:44:29	044	470,061	25,7516715452616
12/07/2016	19:44:29	372	470,389	25,6816289124735
12/07/2016	19:44:29	595	470,612	25,6641111176534
12/07/2016	19:44:29	929	470,946	25,6465904654603
12/07/2016	19:44:30	087	471,104	25,6465904654603
12/07/2016	19:44:30	202	471,219	25,6465904654603
12/07/2016	19:44:30	438	471,455	25,6991438512833
12/07/2016	19:44:30	605	471,622	25,6465904654603
12/07/2016	19:44:30	771	471,788	25,6816289124735
12/07/2016	19:44:31	043	472,06	25,6290669545306
12/07/2016	19:44:31	218	472,235	25,6290669545306
12/07/2016	19:44:31	661	472,678	25,7341651663173
12/07/2016	19:44:31	909	472,926	25,7516715452616
12/07/2016	19:44:32	103	473,12	25,7341651663173
12/07/2016	19:44:32	223	473,24	25,7341651663173
12/07/2016	19:44:32	491	473,508	25,7341651663173
12/07/2016	19:44:32	686	473,703	25,7516715452616
12/07/2016	19:44:32	823	473,84	25,7691750736358
12/07/2016	19:44:33	505	474,522	25,8216685689071
12/07/2016	19:44:33	635	474,652	25,8216685689071
12/07/2016	19:44:33	792	474,809	25,8391607085652
12/07/2016	19:44:34	150	475,167	25,8391607085652
12/07/2016	19:44:34	520	475,537	25,8391607085652
12/07/2016	19:44:34	774	475,791	25,8216685689071
12/07/2016	19:44:34	889	475,906	25,8216685689071
12/07/2016	19:44:35	228	476,245	25,8566500044303
12/07/2016	19:44:35	608	476,625	25,8391607085652
12/07/2016	19:44:35	795	476,812	25,8741364578547
12/07/2016	19:44:35	969	476,986	25,8566500044303
12/07/2016	19:44:36	196	477,213	25,8566500044303
12/07/2016	19:44:36	663	477,68	25,8391607085652
12/07/2016	19:44:36	983	478	25,8741364578547
12/07/2016	19:44:37	132	478,149	25,8566500044303
12/07/2016	19:44:37	448	478,465	25,8741364578547
12/07/2016	19:44:37	514	478,531	25,8216685689071
12/07/2016	19:44:37	935	478,952	25,8741364578547
12/07/2016	19:44:38	071	479,088	25,8741364578547
12/07/2016	19:44:38	230	479,247	25,8566500044303
12/07/2016	19:44:38	573	479,59	25,8216685689071
12/07/2016	19:44:38	807	479,824	25,8741364578547
12/07/2016	19:44:39	055	480,072	25,8566500044303
12/07/2016	19:44:39	457	480,474	25,8916200701899
12/07/2016	19:44:39	728	480,745	25,9265787769925
12/07/2016	19:44:40	127	481,144	25,9789955627511
12/07/2016	19:44:40	215	481,232	25,9440538741574
12/07/2016	19:44:40	575	481,592	25,9615261356282
12/07/2016	19:44:40	762	481,779	25,9615261356282
12/07/2016	19:44:41	166	482,183	25,8741364578547
12/07/2016	19:44:41	520	482,537	25,8391607085652
12/07/2016	19:44:41	662	482,679	25,8216685689071
12/07/2016	19:44:41	904	482,921	25,8216685689071
12/07/2016	19:44:42	267	483,284	25,8216685689071
12/07/2016	19:44:42	439	483,456	25,8391607085652
12/07/2016	19:44:42	794	483,811	25,8741364578547
12/07/2016	19:44:43	043	484,06	25,8216685689071
12/07/2016	19:44:43	184	484,201	25,8566500044303
12/07/2016	19:44:43	320	484,337	25,8391607085652
12/07/2016	19:44:43	802	484,819	25,8391607085652
12/07/2016	19:44:44	064	485,081	25,8216685689071
12/07/2016	19:44:44	231	485,248	25,8041735841026
12/07/2016	19:44:44	624	485,641	25,8041735841026
12/07/2016	19:44:44	798	485,815	25,7691750736358
12/07/2016	19:44:44	987	486,004	25,7516715452616
12/07/2016	19:44:45	372	486,389	25,7516715452616
12/07/2016	19:44:45	602	486,619	25,7691750736358
