xs-	ys-	xs+	ys+	xl-	yl-	xl+	yl+	theta	k	f	
	 0.55117	 -0.78902	 0.86259	 0.00329	 0.62526	 -0.69578	 0.91222	 -0.74904	 -0.14136 	 435.22564 	 0.89719
	 0.53811	 -0.49805	 0.85655	 0.02012	 0.63664	 -0.74786	 0.90774	 -0.62486	 0.00000 	 9999.00000 	 4.68699
	 0.53645	 -0.78902	 0.86259	 0.00329	 0.62407	 -0.68786	 0.91222	 -0.74904	 -0.13629 	 432.88833 	 0.89887
	 0.54147	 -0.68322	 0.93425	 0.32673	 0.56069	 -0.68564	 0.88331	 -0.39179	 -0.13253 	 487.16256 	 0.92188
	 0.54244	 -0.62180	 0.86516	 0.00560	 0.62407	 -0.88845	 0.90454	 -0.55483	 -0.08356 	 364.09145 	 0.89898
	 0.53817	 -0.68762	 0.86228	 0.00560	 0.62407	 -0.68786	 0.90790	 -0.56803	 -0.15403 	 420.17694 	 0.88489
	 0.54244	 -0.56753	 0.86511	 0.00560	 0.59320	 -0.62104	 0.91222	 -0.46680	 -0.12942 	 422.28037 	 0.89824
	 0.69909	 -0.74072	 0.86379	 0.44441	 0.63530	 -0.41052	 0.89935	 -0.86794	 -0.23273 	 547.29902 	 0.89423
	 0.53288	 -0.69146	 0.86188	 0.61499	 0.41014	 -0.69010	 0.86219	 -0.81882	 0.00000 	 9999.00000 	 4.68699
	 0.53817	 -0.55853	 0.93009	 0.00560	 0.60840	 -0.78066	 0.91071	 -0.56803	 -0.10601 	 412.48985 	 0.90636
	 0.68519	 -0.65927	 0.86834	 0.64839	 0.37756	 -0.83749	 0.91481	 -0.54948	 -0.10315 	 420.79710 	 0.91104
	 0.57671	 -0.59056	 0.88205	 0.03908	 0.60506	 -0.27704	 0.86579	 -0.72991	 -0.14724 	 524.71104 	 0.92898
	 0.55780	 -0.58391	 0.93116	 0.33583	 0.67764	 -0.71962	 0.90844	 -0.23563	 -0.12301 	 422.11991 	 0.90144
	 0.55780	 -0.58391	 0.93116	 0.33583	 0.67764	 -0.71962	 0.91130	 -0.23563	 -0.12175 	 421.32583 	 0.90178
	 0.54244	 -0.62180	 0.86041	 0.03288	 0.67640	 -0.83875	 0.90430	 -0.52350	 -0.14090 	 358.28720 	 0.86752
	 0.54244	 -0.62909	 0.94671	 0.29483	 0.61364	 -0.75177	 0.91161	 -0.52350	 -0.12196 	 436.77497 	 0.90768
	 0.60013	 -0.68746	 0.90142	 0.34644	 0.58040	 -0.69164	 0.87021	 -0.87571	 -0.11625 	 409.63622 	 0.90004
	 0.55780	 -0.58391	 0.93372	 0.33583	 0.62231	 -0.71962	 0.91130	 -0.23563	 -0.12332 	 438.79419 	 0.90777
	 0.54244	 -0.62180	 0.86228	 0.00560	 0.63796	 -0.74786	 0.90454	 -0.52350	 -0.12901 	 390.87621 	 0.88624
	 0.53288	 -0.62635	 0.92682	 0.61499	 0.39357	 -0.65198	 0.86068	 -0.81882	 -0.09902 	 389.14949 	 0.90084
	 0.54244	 -0.61997	 0.87141	 0.00560	 0.59320	 -0.74786	 0.91274	 -0.52350	 -0.13391 	 403.98177 	 0.88884
	 0.66366	 -0.74072	 0.86372	 0.59514	 0.63530	 -0.41052	 0.89919	 -0.86794	 -0.22371 	 482.78957 	 0.87374
	 0.53645	 -0.78902	 0.86992	 0.00329	 0.62407	 -0.68786	 0.91222	 -0.88368	 -0.13563 	 432.15497 	 0.89892
	 0.54187	 -0.58494	 0.93576	 0.33583	 0.66188	 -0.68971	 0.90029	 -0.73759	 -0.10732 	 407.81977 	 0.90388
	 0.55738	 -0.62198	 0.86511	 0.00006	 0.59320	 -0.82882	 0.91192	 -0.52350	 -0.11132 	 385.72710 	 0.89325
	 0.54926	 -0.63875	 0.86228	 0.00560	 0.64698	 -0.74786	 0.90482	 -0.52350	 -0.15326 	 395.60499 	 0.87573
	 0.54056	 -0.61622	 0.87099	 0.00560	 0.59320	 -0.74885	 0.90373	 -0.51570	 -0.12555 	 403.49888 	 0.89291
	 0.54244	 -0.59175	 0.86263	 0.00560	 0.62902	 -0.78797	 0.90454	 -0.52292	 -0.11559 	 375.85201 	 0.88724
	 0.54244	 -0.62180	 0.85093	 0.07564	 0.67640	 -0.83875	 0.90430	 -0.52350	 0.00000 	 9999.00000 	 4.68699
	 0.53817	 -0.63140	 0.86517	 0.00560	 0.62407	 -0.87397	 0.91222	 -0.56803	 -0.08007 	 366.36088 	 0.90164
	 0.53732	 -0.56753	 0.86511	 0.00560	 0.59320	 -0.61152	 0.90495	 -0.46680	 0.00000 	 9999.00000 	 4.68699
	 0.54642	 -0.58801	 0.86228	 0.00560	 0.62902	 -0.78897	 0.91181	 -0.48843	 -0.12625 	 376.26256 	 0.88197
	 0.53288	 -0.62635	 0.92682	 0.65118	 0.39357	 -0.65198	 0.86184	 -0.81882	 -0.10280 	 386.30789 	 0.89782
	 0.55117	 -0.78902	 0.87394	 0.08197	 0.62526	 -0.67215	 0.91084	 -0.74904	 -0.14299 	 441.82752 	 0.89893
	 0.68237	 -0.74072	 0.86379	 0.59514	 0.63530	 -0.41052	 0.89971	 -0.86794	 -0.23066 	 508.18554 	 0.88008
	 0.54244	 -0.62180	 0.86228	 0.00560	 0.61331	 -0.78962	 0.90454	 -0.52350	 -0.12544 	 384.87790 	 0.88573
	 0.54238	 -0.62180	 0.86228	 0.02037	 0.62586	 -0.68530	 0.86330	 -0.52963	 -0.13788 	 408.90839 	 0.88874
	 0.53898	 -0.61815	 0.86228	 0.03506	 0.43315	 -0.50206	 0.90469	 -0.80278	 -0.13536 	 436.49367 	 0.90074
	 0.54141	 -0.62747	 0.86228	 0.00560	 0.63796	 -0.74786	 0.90454	 -0.52350	 -0.12827 	 392.02100 	 0.88706
	 0.54244	 -0.62180	 0.86041	 0.03288	 0.67640	 -0.80592	 0.90430	 -0.52350	 -0.13125 	 365.19203 	 0.87512
	 0.53815	 -0.55466	 0.86236	 0.00560	 0.59320	 -0.75024	 0.90681	 -0.46707	 0.00000 	 9999.00000 	 4.68699
	 0.54247	 -0.70048	 0.86504	 0.00132	 0.63632	 -0.56052	 0.91175	 -0.56803	 -0.15121 	 467.37887 	 0.90468
	 0.54244	 -0.56228	 0.86501	 0.00560	 0.59320	 -0.82790	 0.91222	 -0.46707	 0.00000 	 9999.00000 	 4.68699
	 0.54244	 -0.62705	 0.86239	 0.00400	 0.61331	 -0.81070	 0.91493	 -0.52350	 -0.10301 	 380.56127 	 0.89547
	 0.54244	 -0.63171	 0.86228	 0.00560	 0.61331	 -0.78962	 0.90454	 -0.52403	 -0.12211 	 387.28632 	 0.88836
	 0.55616	 -0.57810	 0.86228	 0.00560	 0.59926	 -0.78955	 0.90454	 -0.51038	 -0.12441 	 380.27648 	 0.88447
	 0.55381	 -0.68762	 0.86228	 0.00560	 0.62407	 -0.68786	 0.90790	 -0.56803	 -0.15206 	 424.81195 	 0.88770
	 0.53817	 -0.62180	 0.86517	 0.00560	 0.60726	 -0.67894	 0.90790	 -0.56803	 -0.13370 	 410.49386 	 0.89148
	 0.54244	 -0.62180	 0.86228	 0.00560	 0.62407	 -0.74786	 0.91222	 -0.52350	 -0.14387 	 392.02542 	 0.87912
	 0.54244	 -0.62180	 0.86228	 0.00213	 0.63796	 -0.74786	 0.90454	 -0.62398	 -0.13588 	 385.73859 	 0.88075
	 0.69836	 -0.70070	 0.86379	 0.59514	 0.63530	 -0.59812	 0.89935	 -0.82111	 -0.17879 	 454.01652 	 0.88544
	 0.54244	 -0.62180	 0.86511	 0.00560	 0.59320	 -0.74786	 0.91222	 -0.52350	 -0.12568 	 398.89559 	 0.89106
	 0.47434	 -0.62180	 0.86228	 0.02012	 0.63664	 -0.74786	 0.90774	 -0.48290	 0.00000 	 9999.00000 	 4.68699
	 0.53817	 -0.68262	 0.86517	 0.00560	 0.63009	 -0.68786	 0.90225	 -0.56803	 -0.15554 	 421.32442 	 0.88457
	 0.55117	 -0.78902	 0.86228	 0.07887	 0.62526	 -0.69813	 0.90796	 -0.74904	 -0.14178 	 421.46465 	 0.89163
	 0.54244	 -0.62180	 0.86258	 0.00222	 0.63664	 -0.74552	 0.91200	 -0.52350	 -0.14297 	 391.73232 	 0.87947
	 0.54244	 -0.56592	 0.86228	 0.00560	 0.62268	 -0.78962	 0.91356	 -0.52350	 0.00000 	 9999.00000 	 4.68699
	 0.54244	 -0.56753	 0.86511	 0.00560	 0.59320	 -0.74904	 0.91222	 -0.46707	 -0.12166 	 388.07932 	 0.88890
	 0.54238	 -0.62180	 0.86228	 0.02003	 0.63664	 -0.68728	 0.91194	 -0.52350	 -0.12808 	 403.08102 	 0.89146
	 0.54244	 -0.62180	 0.86228	 0.00594	 0.62407	 -0.74899	 0.90802	 -0.52350	 -0.12636 	 392.13849 	 0.88809
	 0.51783	 -0.62341	 0.86206	 0.00560	 0.64698	 -0.74786	 0.90482	 -0.52350	 -0.13221 	 383.45023 	 0.88173
	 0.54228	 -0.63929	 0.86228	 0.00560	 0.61331	 -0.78962	 0.90454	 -0.52403	 -0.11984 	 389.10269 	 0.89023
	 0.54244	 -0.62180	 0.86228	 0.02012	 0.63664	 -0.74786	 0.90774	 -0.52350	 -0.12860 	 388.11166 	 0.88538
	 0.55156	 -0.63916	 0.86228	 0.00560	 0.61331	 -0.78962	 0.90454	 -0.52350	 -0.12774 	 391.61029 	 0.88718
	 0.54064	 -0.68762	 0.86228	 0.00572	 0.62407	 -0.68786	 0.90790	 -0.57033	 -0.15082 	 420.71450 	 0.88674
	 0.54244	 -0.62180	 0.86228	 0.00161	 0.61643	 -0.74786	 0.90454	 -0.62168	 -0.12488 	 388.32875 	 0.88736
	 0.68237	 -0.74427	 0.86383	 0.64498	 0.63530	 -0.40861	 0.90483	 -0.57782	 -0.19993 	 542.28883 	 0.90898
	 0.54244	 -0.61825	 0.86223	 0.00560	 0.63796	 -0.74976	 0.89942	 -0.81277	 -0.10915 	 373.17051 	 0.88948
	 0.68660	 -0.62180	 0.86228	 0.02531	 0.63552	 -0.74786	 0.90454	 -0.53924	 -0.15351 	 444.27499 	 0.89452
	 0.53731	 -0.74072	 0.86379	 0.53653	 0.62385	 -0.41052	 0.89971	 -0.85108	 0.00000 	 9999.00000 	 4.68699
	 0.69836	 -0.74072	 0.86379	 0.59514	 0.66678	 -0.41303	 0.89935	 -0.86794	 -0.27634 	 538.06378 	 0.86843
	 0.69836	 -0.70070	 0.86232	 0.59514	 0.63530	 -0.59561	 0.89935	 -0.84034	 -0.17899 	 451.28488 	 0.88427
	 0.53817	 -0.66556	 0.86222	 0.00560	 0.62407	 -0.70678	 0.90792	 -0.52767	 -0.14412 	 412.26989 	 0.88687
	 0.54244	 -0.62180	 0.86501	 0.00560	 0.62407	 -0.68882	 0.93039	 -0.56331	 -0.13732 	 406.53311 	 0.88810
	 0.54642	 -0.58801	 0.86228	 0.00560	 0.66337	 -0.78897	 0.91181	 -0.52364	 -0.12068 	 369.42193 	 0.88215
	 0.54926	 -0.63875	 0.86228	 0.00560	 0.64698	 -0.74786	 0.90482	 -0.48829	 -0.15018 	 397.58605 	 0.87807
	 0.69963	 -0.74072	 0.86379	 0.59514	 0.63530	 -0.41052	 0.89935	 -0.86794	 -0.23005 	 534.22801 	 0.89051
	 0.58475	 -0.57810	 0.86228	 0.00560	 0.59926	 -0.78955	 0.90454	 -0.51038	 -0.12197 	 388.28727 	 0.88882
	 0.53301	 -0.62180	 0.86911	 0.05415	 0.67640	 -0.80592	 0.90430	 -0.52350	 -0.10527 	 367.26159 	 0.88916
	 0.66366	 -0.74072	 0.85534	 0.59514	 0.63530	 -0.41052	 0.89919	 -0.86794	 -0.21164 	 464.99455 	 0.87297
	 0.54244	 -0.58801	 0.87966	 0.00204	 0.62887	 -0.87805	 0.90441	 -0.53698	 -0.09065 	 369.80163 	 0.89759
	 0.52118	 -0.64918	 0.86953	 0.00578	 0.63680	 -0.74552	 0.91212	 -0.53271	 -0.12861 	 398.25545 	 0.88932
	 0.54244	 -0.62180	 0.86227	 0.00222	 0.63640	 -0.74552	 0.91165	 -0.52350	 -0.14220 	 391.51717 	 0.87977
	 0.54244	 -0.62180	 0.86259	 0.00560	 0.61308	 -0.77139	 0.90488	 -0.52350	 -0.12045 	 389.20637 	 0.88995
	 0.54244	 -0.62180	 0.86228	 0.00560	 0.61581	 -0.78962	 0.90454	 -0.52350	 -0.12876 	 384.51875 	 0.88390
	 0.54244	 -0.62180	 0.86041	 0.03288	 0.67640	 -0.80592	 0.90430	 -0.52137	 -0.13112 	 365.27465 	 0.87522
	 0.54244	 -0.62544	 0.86228	 0.00560	 0.61331	 -0.78962	 0.91364	 -0.52350	 -0.11794 	 384.59696 	 0.88944
	 0.54244	 -0.65264	 0.86228	 0.00030	 0.63796	 -0.74786	 0.90310	 -0.62398	 -0.14809 	 393.65285 	 0.87761
	 0.53817	 -0.68262	 0.86517	 0.00560	 0.63009	 -0.68786	 0.90225	 -0.56803	 -0.15554 	 421.32442 	 0.88457
	 0.54244	 -0.62180	 0.86041	 0.03288	 0.67640	 -0.83875	 0.90430	 -0.52350	 -0.14090 	 358.28720 	 0.86752
	 0.54244	 -0.62180	 0.86041	 0.03097	 0.67640	 -0.83875	 0.90434	 -0.36797	 -0.13047 	 364.48339 	 0.87524
	 0.53817	 -0.62180	 0.86388	 0.00560	 0.62407	 -0.68786	 0.90790	 -0.63153	 -0.14552 	 400.87496 	 0.88172
	 0.54626	 -0.58801	 0.86228	 0.04182	 0.62870	 -0.67243	 0.91174	 -0.48843	 0.00000 	 9999.00000 	 4.68699
	 0.54261	 -0.62180	 0.86883	 0.00560	 0.61982	 -0.78967	 0.90461	 -0.52350	 -0.12236 	 389.75799 	 0.88920
	 0.54244	 -0.62180	 0.86228	 0.00560	 0.62407	 -0.74786	 0.91222	 -0.52350	 -0.14387 	 392.02542 	 0.87912
	 0.54141	 -0.60291	 0.86228	 0.00560	 0.67852	 -0.80257	 0.90454	 -0.52350	 -0.10723 	 367.18561 	 0.88813
	 0.52367	 -0.63655	 0.86540	 0.08315	 0.63529	 -0.74786	 0.90724	 -0.52350	 -0.12538 	 378.58426 	 0.88332
	 0.66205	 -0.74072	 0.86190	 0.53771	 0.63665	 -0.41052	 0.89969	 -0.86794	 -0.22346 	 485.80176 	 0.87504
	 0.55616	 -0.57810	 0.86228	 0.00560	 0.59926	 -0.78955	 0.90454	 -0.51038	 -0.12441 	 380.27648 	 0.88447
	 0.54244	 -0.58801	 0.85571	 0.03306	 0.62902	 -0.78897	 0.90454	 -0.51512	 0.00000 	 9999.00000 	 4.68699
	 0.52301	 -0.62235	 0.88027	 0.00442	 0.62407	 -0.73255	 0.90789	 -0.59568	 -0.13566 	 402.79859 	 0.88749
	 0.53883	 -0.63600	 0.86388	 0.08529	 0.63529	 -0.50931	 0.90324	 -0.52350	 -0.12079 	 451.68524 	 0.91407
	 0.54228	 -0.62180	 0.86486	 0.03288	 0.67640	 -0.81542	 0.90225	 -0.39704	 -0.13775 	 372.60704 	 0.87469
	 0.53833	 -0.68262	 0.87677	 0.00560	 0.63009	 -0.67836	 0.90429	 -0.56803	 -0.14425 	 434.96168 	 0.89562
	 0.58628	 -0.62180	 0.85650	 0.03047	 0.67640	 -0.83875	 0.90430	 -0.52350	 -0.13088 	 367.49706 	 0.87621
	 0.66366	 -0.74072	 0.85534	 0.59514	 0.63530	 -0.41052	 0.89615	 -0.87653	 -0.21851 	 462.14539 	 0.86837
	 0.66366	 -0.72775	 0.87870	 0.59514	 0.63530	 -0.41208	 0.89919	 -0.84014	 -0.22411 	 507.90749 	 0.88331
	 0.69836	 -0.73606	 0.86232	 0.59514	 0.64568	 -0.59405	 0.89935	 -0.72193	 -0.20502 	 472.99392 	 0.87945
	 0.54244	 -0.62180	 0.86509	 0.00222	 0.63664	 -0.74552	 0.91200	 -0.52350	 -0.14769 	 394.00250 	 0.87794
	 0.55706	 -0.62180	 0.86041	 0.03288	 0.67640	 -0.73640	 0.90430	 -0.49973	 -0.14270 	 386.40546 	 0.87753
	 0.50936	 -0.62162	 0.86228	 0.00560	 0.63664	 -0.74786	 0.90482	 -0.55419	 -0.12744 	 380.87964 	 0.88316
	 0.54919	 -0.63893	 0.86227	 0.00222	 0.64674	 -0.74552	 0.91165	 -0.48687	 -0.14278 	 398.00675 	 0.88200
	 0.55616	 -0.57810	 0.86228	 0.00560	 0.59926	 -0.78955	 0.90285	 -0.51038	 -0.12571 	 380.52569 	 0.88390
	 0.54244	 -0.62180	 0.86041	 0.03288	 0.69914	 -0.80592	 0.91985	 -0.57950	 -0.14250 	 358.66684 	 0.86685
	 0.54244	 -0.62180	 0.86142	 0.03097	 0.67640	 -0.83875	 0.90434	 -0.36797	 -0.13284 	 365.43236 	 0.87440
	 0.66205	 -0.74072	 0.86190	 0.51023	 0.63665	 -0.41052	 0.89969	 -0.86794	 -0.23204 	 489.67992 	 0.87218
	 0.67720	 -0.74072	 0.86382	 0.60985	 0.63750	 -0.40207	 0.90573	 -0.86794	 -0.21989 	 507.45268 	 0.88528
	 0.54244	 -0.65264	 0.86224	 0.00405	 0.63576	 -0.75630	 0.89987	 -0.62398	 -0.12700 	 391.39977 	 0.88747
	 0.54244	 -0.55366	 0.86228	 0.01304	 0.61581	 -0.75103	 0.90546	 -0.57039	 0.00000 	 9999.00000 	 4.68699
	 0.54244	 -0.62180	 0.86228	 0.00560	 0.62407	 -0.78646	 0.91129	 -0.52350	 -0.11392 	 383.16675 	 0.89093
	 0.69632	 -0.74072	 0.86385	 0.59514	 0.66678	 -0.41303	 0.89912	 -0.86794	 -0.27717 	 534.71523 	 0.86670
	 0.54047	 -0.62180	 0.86221	 0.00560	 0.62407	 -0.74786	 0.91245	 -0.52350	 -0.12525 	 391.41844 	 0.88837
	 0.52098	 -0.74699	 0.84496	 0.59514	 0.66424	 -0.41052	 0.89943	 -0.52683	 0.00000 	 9999.00000 	 4.68699
	 0.68736	 -0.58801	 0.86474	 0.00560	 0.63442	 -0.78897	 0.91157	 -0.86354	 -0.10734 	 409.14795 	 0.90438
	 0.54244	 -0.62180	 0.86369	 0.00560	 0.62407	 -0.54650	 0.91222	 -0.52377	 -0.14311 	 452.85714 	 0.90316
	 0.66366	 -0.74072	 0.86230	 0.59514	 0.63530	 -0.41052	 0.89919	 -0.88068	 -0.22549 	 478.56992 	 0.87120
	 0.54244	 -0.62180	 0.86207	 0.00560	 0.62407	 -0.74786	 0.91222	 -0.46292	 -0.13852 	 395.31935 	 0.88313
	 0.51783	 -0.62341	 0.86227	 0.00560	 0.64698	 -0.74786	 0.90482	 -0.52350	 -0.13265 	 383.64780 	 0.88158
	 0.54139	 -0.62341	 0.86015	 0.00475	 0.60159	 -0.74895	 0.87818	 -0.52350	 -0.14266 	 397.50066 	 0.88187
	 0.51900	 -0.62180	 0.86232	 0.03288	 0.67651	 -0.67003	 0.90430	 -0.52350	 -0.10313 	 394.07289 	 0.90067
	 0.53822	 -0.69928	 0.86050	 0.03294	 0.62407	 -0.68518	 0.90790	 -0.57768	 -0.15431 	 416.24418 	 0.88322
	 0.53833	 -0.61415	 0.86220	 0.00555	 0.67640	 -0.78056	 0.90430	 -0.52350	 -0.12910 	 374.37069 	 0.87978
	 0.66205	 -0.74072	 0.86190	 0.01441	 0.63377	 -0.41052	 0.89969	 -0.86794	 -0.23115 	 555.42648 	 0.89819
	 0.54244	 -0.62180	 0.86606	 0.54156	 0.62694	 -0.74786	 0.91222	 -0.52350	 0.00000 	 9999.00000 	 4.68699
	 0.54467	 -0.62180	 0.86406	 0.03350	 0.63737	 -0.83395	 0.90430	 -0.52556	 -0.11192 	 369.28067 	 0.88655
	 0.67988	 -0.74072	 0.86014	 0.55824	 0.68351	 -0.41471	 0.89971	 -0.86465	 -0.27681 	 512.24745 	 0.85815
	 0.54244	 -0.55984	 0.86228	 0.00402	 0.62329	 -0.78962	 0.90453	 -0.37685	 0.00000 	 9999.00000 	 4.68699
	 0.54244	 -0.62180	 0.86041	 0.03263	 0.66736	 -0.83875	 0.90435	 -0.51462	 -0.11356 	 360.19334 	 0.88218
	 0.54953	 -0.62180	 0.86229	 0.03288	 0.68807	 -0.83875	 0.90484	 -0.52350	 -0.13247 	 359.77064 	 0.87239
	 0.51678	 -0.63875	 0.86039	 0.00560	 0.67556	 -0.74786	 0.90249	 -0.52350	 -0.10584 	 381.22351 	 0.89429
	 0.66381	 -0.74072	 0.86387	 0.59514	 0.63530	 -0.41052	 0.89008	 -0.86794	 -0.22862 	 477.20589 	 0.86907
	 0.69609	 -0.74072	 0.86369	 0.59514	 0.66678	 -0.41303	 0.89726	 -0.86794	 -0.28042 	 532.93201 	 0.86436
	 0.54953	 -0.70088	 0.86229	 0.04035	 0.68807	 -0.82585	 0.90000	 -0.52350	 -0.12656 	 380.29471 	 0.88338
	 0.68920	 -0.63287	 0.86014	 0.55420	 0.68351	 -0.42704	 0.89277	 -0.85491	 -0.27371 	 476.51602 	 0.84584
	 0.58628	 -0.63014	 0.85650	 0.03047	 0.67660	 -0.83875	 0.90430	 -0.52350	 -0.12815 	 369.48141 	 0.87837
	 0.54244	 -0.62180	 0.86041	 0.03288	 0.67640	 -0.88153	 0.90430	 -0.52350	 -0.11497 	 349.84506 	 0.87744
	 0.54244	 -0.62180	 0.86041	 0.03288	 0.67640	 -0.83875	 0.90430	 -0.47804	 -0.13810 	 359.97488 	 0.86960
	 0.54244	 -0.62180	 0.86041	 0.03288	 0.69914	 -0.80592	 0.91985	 -0.58473	 -0.14274 	 358.54665 	 0.86669
	 0.54244	 -0.62180	 0.86041	 0.03097	 0.67640	 -0.83875	 0.90434	 -0.36797	 -0.13047 	 364.48339 	 0.87524
	 0.67130	 -0.74072	 0.86230	 0.61742	 0.62651	 -0.41052	 0.89919	 -0.88068	 -0.22204 	 484.06910 	 0.87509
	 0.67398	 -0.76314	 0.86358	 0.55272	 0.64312	 -0.45090	 0.89919	 -0.85646	 -0.24119 	 495.01438 	 0.86960
	 0.53194	 -0.62075	 0.86054	 0.07713	 0.67640	 -0.83875	 0.90434	 -0.42246	 0.00000 	 9999.00000 	 4.68699
	 0.66366	 -0.74072	 0.86053	 0.59514	 0.63530	 -0.41052	 0.89615	 -0.86801	 -0.21730 	 474.26073 	 0.87369
	 0.66366	 -0.74072	 0.85366	 0.59514	 0.65344	 -0.49541	 0.89919	 -0.87646	 -0.20263 	 432.37615 	 0.86488
	 0.66346	 -0.62844	 0.86039	 0.59514	 0.63891	 -0.77911	 0.90468	 -0.52335	 0.00000 	 9999.00000 	 4.68699
	 0.54263	 -0.73408	 0.86232	 0.17893	 0.67279	 -0.43722	 0.89880	 -0.87799	 -0.12622 	 458.36274 	 0.91390
	 0.54244	 -0.62180	 0.86385	 0.61399	 0.67640	 -0.76371	 0.90430	 -0.46977	 0.00000 	 9999.00000 	 4.68699
	 0.69836	 -0.56670	 0.85109	 0.02411	 0.66678	 -0.41303	 0.89935	 -0.86794	 -0.27878 	 516.84473 	 0.85894
	 0.66351	 -0.75946	 0.85534	 0.59514	 0.68558	 -0.43991	 0.89972	 -0.66643	 -0.21895 	 485.22463 	 0.87711
	 0.54940	 -0.66561	 0.86228	 0.00560	 0.63432	 -0.74786	 0.90482	 -0.89050	 -0.10213 	 383.29383 	 0.89698
	 0.57103	 -0.62180	 0.86041	 0.03288	 0.67640	 -0.73640	 0.90440	 -0.49973	 -0.14265 	 390.58539 	 0.87918
	 0.51783	 -0.62341	 0.86227	 0.00560	 0.64698	 -0.74786	 0.90482	 -0.52350	 -0.13265 	 383.64780 	 0.88158
	 0.64111	 -0.74072	 0.86990	 0.53771	 0.63665	 -0.41052	 0.89936	 -0.86794	 -0.18758 	 478.78624 	 0.89059
	 0.67448	 -0.74072	 0.86379	 0.59514	 0.63530	 -0.41052	 0.89971	 -0.86794	 -0.22882 	 497.27579 	 0.87677
	 0.54244	 -0.62180	 0.86041	 0.03288	 0.67628	 -0.83875	 0.90430	 -0.52350	 -0.14046 	 358.30845 	 0.86775
	 0.67988	 -0.74072	 0.84810	 0.55824	 0.68351	 -0.41471	 0.89971	 -0.86465	 -0.26085 	 487.85316 	 0.85680
	 0.69632	 -0.74072	 0.86385	 0.59514	 0.66678	 -0.41303	 0.89762	 -0.86794	 -0.27902 	 533.76920 	 0.86539
	 0.54244	 -0.62180	 0.85713	 0.03288	 0.67640	 -0.83875	 0.90430	 -0.52350	 -0.13266 	 355.19760 	 0.87052
	 0.53833	 -0.61415	 0.86220	 0.00111	 0.67640	 -0.78056	 0.90430	 -0.52350	 -0.12719 	 375.15037 	 0.88106
	 0.54953	 -0.62180	 0.86229	 0.07270	 0.67371	 -0.83875	 0.90484	 -0.60179	 -0.10651 	 352.71110 	 0.88287
	 0.54074	 -0.62180	 0.84819	 0.03557	 0.62277	 -0.77510	 0.90433	 -0.49973	 0.00000 	 9999.00000 	 4.68699
	 0.55876	 -0.63279	 0.86040	 0.00312	 0.67769	 -0.74742	 0.91713	 -0.52350	 -0.15659 	 389.72387 	 0.87175
	 0.66205	 -0.74072	 0.86190	 0.53894	 0.63665	 -0.41052	 0.89969	 -0.86794	 -0.22362 	 485.62780 	 0.87489
	 0.66205	 -0.74072	 0.86190	 0.57554	 0.63665	 -0.40703	 0.89969	 -0.86794	 -0.22654 	 481.85005 	 0.87194
	 0.54244	 -0.62180	 0.86435	 0.03097	 0.67640	 -0.89576	 0.90434	 -0.36817	 -0.11809 	 356.38462 	 0.87840
	 0.69836	 -0.74072	 0.86379	 0.62498	 0.66678	 -0.35618	 0.91163	 -0.86794	 -0.23536 	 575.00948 	 0.90366
	 0.54244	 -0.64711	 0.86041	 0.03288	 0.67640	 -0.69853	 0.90430	 -0.52167	 -0.14825 	 397.38698 	 0.87898
	 0.54244	 -0.62180	 0.86041	 0.03288	 0.69914	 -0.80592	 0.91985	 -0.57919	 -0.14248 	 358.67376 	 0.86686
	 0.58628	 -0.62180	 0.85650	 0.03047	 0.67640	 -0.85405	 0.90635	 -0.52350	 -0.13325 	 364.06908 	 0.87366
	 0.68237	 -0.74072	 0.86379	 0.59514	 0.63530	 -0.41052	 0.89971	 -0.86794	 -0.23066 	 508.18554 	 0.88008
	 0.69331	 -0.62180	 0.85711	 0.60376	 0.66633	 -0.40115	 0.90430	 -0.52919	 -0.23521 	 511.76473 	 0.87915
	 0.54303	 -0.74072	 0.86387	 0.01235	 0.68050	 -0.84903	 0.89000	 -0.86105	 -0.08535 	 376.29201 	 0.90281
	 0.54424	 -0.62180	 0.86041	 0.03288	 0.67640	 -0.78007	 0.90566	 -0.52350	 -0.11921 	 371.25870 	 0.88361
	 0.54001	 -0.62180	 0.86041	 0.03288	 0.67738	 -0.83875	 0.90430	 -0.52350	 -0.11264 	 357.49241 	 0.88160
	 0.67266	 -0.73213	 0.84134	 0.55824	 0.68351	 -0.63588	 0.89971	 -0.86465	 -0.21262 	 382.24463 	 0.84031
	 0.66205	 -0.73311	 0.86190	 0.53771	 0.63665	 -0.41052	 0.89969	 -0.86794	 -0.22563 	 483.04344 	 0.87287
	 0.68920	 -0.63287	 0.86014	 0.55420	 0.68351	 -0.42501	 0.89277	 -0.85491	 -0.27267 	 477.40555 	 0.84672
	 0.66366	 -0.74072	 0.86230	 0.59514	 0.63530	 -0.41052	 0.89919	 -0.87547	 -0.22477 	 479.12207 	 0.87178
	 0.65963	 -0.74072	 0.86184	 0.59514	 0.62817	 -0.50598	 0.88070	 -0.86293	 -0.21040 	 431.25709 	 0.86049
	 0.54244	 -0.62180	 0.86041	 0.03288	 0.69914	 -0.80592	 0.92946	 -0.58907	 -0.13882 	 357.97901 	 0.86846
	 0.54182	 -0.74767	 0.86385	 0.09989	 0.66687	 -0.84797	 0.89181	 -0.86794	 -0.08263 	 364.97414 	 0.89980
