Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Bx1.Max.
20/07/2016	19:36:35	355	55,633	26,2989577483451
20/07/2016	19:36:36	160	56,438	26,196369283626
20/07/2016	19:36:36	439	56,717	26,1792617222558
20/07/2016	19:36:36	785	57,063	26,196369283626
20/07/2016	19:36:36	936	57,214	26,2818664388366
20/07/2016	19:36:37	287	57,565	26,1792617222558
20/07/2016	19:36:37	423	57,701	26,3160463536032
20/07/2016	19:36:37	644	57,922	26,2476757020522
20/07/2016	19:36:38	017	58,295	26,2647724238237
20/07/2016	19:36:38	263	58,541	26,1450384591198
20/07/2016	19:36:38	444	58,722	26,2305762722665
20/07/2016	19:36:38	636	58,914	26,1108043337176
20/07/2016	19:36:39	051	59,329	26,1792617222558
20/07/2016	19:36:39	209	59,487	26,1792617222558
20/07/2016	19:36:39	539	59,817	26,1621514478404
20/07/2016	19:36:39	789	60,067	26,1792617222558
20/07/2016	19:36:39	970	60,248	26,1450384591198
20/07/2016	19:36:40	488	60,766	26,1108043337176
20/07/2016	19:36:41	054	61,332	26,2305762722665
20/07/2016	19:36:41	420	61,698	26,1450384591198
20/07/2016	19:36:41	554	61,832	26,1108043337176
20/07/2016	19:36:41	714	61,992	25,9737590072384
20/07/2016	19:36:42	094	62,372	26,1108043337176
20/07/2016	19:36:42	358	62,636	26,3331322558631
20/07/2016	19:36:42	730	63,008	26,2647724238237
20/07/2016	19:36:42	856	63,134	26,1279227548328
20/07/2016	19:36:43	000	63,278	26,2476757020522
20/07/2016	19:36:43	346	63,624	26,196369283626
20/07/2016	19:36:43	505	63,783	26,0423034557028
20/07/2016	19:36:43	644	63,922	26,1450384591198
20/07/2016	19:36:44	033	64,311	26,2818664388366
20/07/2016	19:36:44	091	64,369	26,196369283626
20/07/2016	19:36:44	703	64,981	26,0594327567691
20/07/2016	19:36:44	829	65,107	25,9908992085214
20/07/2016	19:36:44	912	65,19	25,9737590072384
20/07/2016	19:36:45	104	65,382	25,9223220289367
20/07/2016	19:36:45	422	65,7	25,8880170519669
20/07/2016	19:36:45	563	65,841	26,008036682847
20/07/2016	19:36:46	037	66,315	25,8537011366213
20/07/2016	19:36:46	177	66,455	25,8365390738671
20/07/2016	19:36:46	596	66,874	25,8193742726883
20/07/2016	19:36:46	761	67,039	25,767863425811
20/07/2016	19:36:46	848	67,126	25,7850364499405
20/07/2016	19:36:47	048	67,326	25,9051709071111
20/07/2016	19:36:47	356	67,634	25,7850364499405
20/07/2016	19:36:47	689	67,967	25,7850364499405
20/07/2016	19:36:47	911	68,189	25,7163278870166
20/07/2016	19:36:48	092	68,37	25,8193742726883
20/07/2016	19:36:48	379	68,657	25,7506876581357
20/07/2016	19:36:48	743	69,021	25,9394704187178
20/07/2016	19:36:48	845	69,123	25,9737590072384
20/07/2016	19:36:48	984	69,262	25,870860462229
20/07/2016	19:36:49	419	69,697	25,8193742726883
20/07/2016	19:36:49	653	69,931	25,9394704187178
20/07/2016	19:36:49	799	70,077	25,9394704187178
20/07/2016	19:36:49	993	70,271	25,9223220289367
20/07/2016	19:36:50	293	70,571	25,9566160777276
20/07/2016	19:36:50	379	70,657	26,07655933595
20/07/2016	19:36:50	565	70,843	25,9737590072384
20/07/2016	19:36:50	863	71,141	25,9394704187178
20/07/2016	19:36:51	234	71,512	25,9394704187178
20/07/2016	19:36:51	358	71,636	25,9737590072384
20/07/2016	19:36:51	676	71,954	25,9223220289367
20/07/2016	19:36:51	885	72,163	26,0251714314846
20/07/2016	19:36:52	026	72,304	26,0251714314846
20/07/2016	19:36:52	150	72,428	26,1279227548328
20/07/2016	19:36:52	570	72,848	26,0423034557028
20/07/2016	19:36:52	781	73,059	26,0423034557028
20/07/2016	19:36:52	921	73,199	25,9394704187178
20/07/2016	19:36:53	166	73,444	25,9566160777276
20/07/2016	19:36:53	601	73,879	25,9566160777276
20/07/2016	19:36:53	825	74,103	26,0936831945112
20/07/2016	19:36:54	039	74,317	26,07655933595
20/07/2016	19:36:54	201	74,479	25,9394704187178
20/07/2016	19:36:54	623	74,901	26,0251714314846
20/07/2016	19:36:54	822	75,1	25,9394704187178
20/07/2016	19:36:54	962	75,24	25,9737590072384
20/07/2016	19:36:55	295	75,573	26,008036682847
20/07/2016	19:36:55	448	75,726	26,0594327567691
20/07/2016	19:36:55	843	76,121	25,9566160777276
20/07/2016	19:36:56	010	76,288	25,9394704187178
20/07/2016	19:36:56	298	76,576	25,8880170519669
20/07/2016	19:36:56	431	76,709	25,9223220289367
20/07/2016	19:36:56	778	77,056	25,9223220289367
20/07/2016	19:36:56	983	77,261	26,0251714314846
20/07/2016	19:36:57	282	77,56	26,1792617222558
20/07/2016	19:36:57	529	77,807	26,1450384591198
20/07/2016	19:36:57	646	77,924	26,2989577483451
20/07/2016	19:36:57	858	78,136	26,2818664388366
20/07/2016	19:36:58	043	78,321	26,07655933595
20/07/2016	19:36:58	398	78,676	26,1450384591198
20/07/2016	19:36:58	733	79,011	26,1792617222558
20/07/2016	19:36:58	967	79,245	26,1621514478404
20/07/2016	19:36:59	034	79,312	26,1450384591198
20/07/2016	19:36:59	237	79,515	26,1108043337176
20/07/2016	19:36:59	383	79,661	26,1621514478404
20/07/2016	19:36:59	752	80,03	26,07655933595
20/07/2016	19:36:59	901	80,179	26,1108043337176
20/07/2016	19:37:00	225	80,503	26,1621514478404
20/07/2016	19:37:00	353	80,631	26,1108043337176
20/07/2016	19:37:00	629	80,907	26,2134741332102
20/07/2016	19:37:01	054	81,332	26,1621514478404
20/07/2016	19:37:01	199	81,477	26,2134741332102
20/07/2016	19:37:01	315	81,593	26,1108043337176
20/07/2016	19:37:01	505	81,783	26,1279227548328
20/07/2016	19:37:01	665	81,943	26,1279227548328
20/07/2016	19:37:02	113	82,391	25,9394704187178
20/07/2016	19:37:02	212	82,49	25,9737590072384
20/07/2016	19:37:02	379	82,657	25,9737590072384
20/07/2016	19:37:02	597	82,875	25,9737590072384
20/07/2016	19:37:02	966	83,244	25,9566160777276
20/07/2016	19:37:03	025	83,303	25,870860462229
20/07/2016	19:37:03	252	83,53	25,870860462229
20/07/2016	19:37:03	585	83,863	25,9394704187178
20/07/2016	19:37:03	817	84,095	25,8193742726883
20/07/2016	19:37:04	066	84,344	25,9394704187178
20/07/2016	19:37:04	136	84,414	25,870860462229
20/07/2016	19:37:04	353	84,631	25,8365390738671
20/07/2016	19:37:04	482	84,76	25,8537011366213
20/07/2016	19:37:04	808	85,086	25,9223220289367
20/07/2016	19:37:05	030	85,308	25,802206731806
20/07/2016	19:37:05	364	85,642	25,9051709071111
20/07/2016	19:37:05	497	85,775	25,9051709071111
20/07/2016	19:37:05	801	86,079	25,8537011366213
20/07/2016	19:37:06	165	86,443	25,9908992085214
20/07/2016	19:37:06	344	86,622	25,8880170519669
20/07/2016	19:37:06	692	86,97	25,9566160777276
20/07/2016	19:37:06	919	87,197	26,008036682847
20/07/2016	19:37:07	132	87,41	25,9737590072384
20/07/2016	19:37:07	233	87,511	25,9737590072384
20/07/2016	19:37:07	551	87,829	25,9566160777276
20/07/2016	19:37:07	717	87,995	25,9737590072384
20/07/2016	19:37:07	883	88,161	26,07655933595
20/07/2016	19:37:08	035	88,313	26,0251714314846
20/07/2016	19:37:08	263	88,541	25,9566160777276
20/07/2016	19:37:08	631	88,909	25,8880170519669
20/07/2016	19:37:08	950	89,228	25,8537011366213
20/07/2016	19:37:09	382	89,66	25,7850364499405
20/07/2016	19:37:09	589	89,867	25,9051709071111
20/07/2016	19:37:10	004	90,282	25,8537011366213
20/07/2016	19:37:10	060	90,338	25,9566160777276
20/07/2016	19:37:10	524	90,802	25,9737590072384
20/07/2016	19:37:10	907	91,185	25,9566160777276
20/07/2016	19:37:11	166	91,444	25,8537011366213
20/07/2016	19:37:11	285	91,563	25,9394704187178
20/07/2016	19:37:11	651	91,929	25,9908992085214
20/07/2016	19:37:11	867	92,145	25,9908992085214
20/07/2016	19:37:11	983	92,261	25,9737590072384
20/07/2016	19:37:12	318	92,596	25,9051709071111
20/07/2016	19:37:12	480	92,758	25,9908992085214
20/07/2016	19:37:12	839	93,117	26,0936831945112
20/07/2016	19:37:13	054	93,332	26,0423034557028
20/07/2016	19:37:13	193	93,471	25,9737590072384
20/07/2016	19:37:13	318	93,596	26,008036682847
20/07/2016	19:37:13	494	93,772	26,0423034557028
20/07/2016	19:37:13	855	94,133	25,9223220289367
20/07/2016	19:37:14	067	94,345	26,0936831945112
20/07/2016	19:37:14	216	94,494	26,0423034557028
20/07/2016	19:37:14	618	94,896	26,1108043337176
20/07/2016	19:37:14	859	95,137	25,9737590072384
20/07/2016	19:37:14	993	95,271	26,0594327567691
20/07/2016	19:37:15	147	95,425	26,0936831945112
20/07/2016	19:37:15	507	95,785	26,1279227548328
20/07/2016	19:37:15	711	95,989	26,196369283626
20/07/2016	19:37:16	082	96,36	26,196369283626
20/07/2016	19:37:16	256	96,534	26,2476757020522
20/07/2016	19:37:16	876	97,154	26,1279227548328
20/07/2016	19:37:16	966	97,244	26,1279227548328
20/07/2016	19:37:17	299	97,577	26,1621514478404
20/07/2016	19:37:17	430	97,708	26,1621514478404
20/07/2016	19:37:17	720	97,998	26,1108043337176
20/07/2016	19:37:17	881	98,159	26,1621514478404
20/07/2016	19:37:18	249	98,527	26,196369283626
20/07/2016	19:37:18	399	98,677	26,1279227548328
20/07/2016	19:37:18	622	98,9	26,1279227548328
20/07/2016	19:37:18	748	99,026	26,2134741332102
20/07/2016	19:37:19	104	99,382	26,3160463536032
20/07/2016	19:37:19	225	99,503	26,2134741332102
20/07/2016	19:37:19	610	99,888	26,2647724238237
20/07/2016	19:37:19	886	100,164	26,2989577483451
20/07/2016	19:37:20	211	100,489	26,2134741332102
20/07/2016	19:37:20	318	100,596	26,1621514478404
20/07/2016	19:37:20	696	100,974	26,196369283626
20/07/2016	19:37:20	930	101,208	26,2818664388366
20/07/2016	19:37:21	043	101,321	26,3331322558631
20/07/2016	19:37:21	205	101,483	26,3160463536032
20/07/2016	19:37:21	602	101,88	26,3160463536032
20/07/2016	19:37:21	731	102,009	26,3331322558631
20/07/2016	19:37:22	108	102,386	26,0594327567691
20/07/2016	19:37:22	417	102,695	26,1108043337176
20/07/2016	19:37:22	697	102,975	26,07655933595
20/07/2016	19:37:23	003	103,281	26,1279227548328
20/07/2016	19:37:23	318	103,596	26,1108043337176
20/07/2016	19:37:23	474	103,752	26,07655933595
20/07/2016	19:37:24	445	104,723	26,1279227548328
20/07/2016	19:37:24	550	104,828	26,196369283626
20/07/2016	19:37:24	660	104,938	26,2134741332102
20/07/2016	19:37:24	889	105,167	26,3331322558631
20/07/2016	19:37:25	010	105,288	26,3843737571684
20/07/2016	19:37:25	224	105,502	26,3160463536032
20/07/2016	19:37:25	344	105,622	26,2305762722665
20/07/2016	19:37:25	699	105,977	26,1792617222558
20/07/2016	19:37:25	885	106,163	26,2134741332102
20/07/2016	19:37:26	267	106,545	26,2476757020522
20/07/2016	19:37:26	343	106,621	26,1450384591198
20/07/2016	19:37:26	540	106,818	26,3331322558631
20/07/2016	19:37:26	951	107,229	26,2476757020522
20/07/2016	19:37:27	269	107,547	26,3160463536032
20/07/2016	19:37:27	581	107,859	26,2647724238237
20/07/2016	19:37:27	851	108,129	26,3672959563954
20/07/2016	19:37:28	122	108,4	26,2818664388366
20/07/2016	19:37:28	181	108,459	26,2647724238237
20/07/2016	19:37:28	400	108,678	26,3160463536032
20/07/2016	19:37:28	715	108,993	26,3160463536032
20/07/2016	19:37:28	817	109,095	26,2989577483451
20/07/2016	19:37:28	985	109,263	26,2647724238237
20/07/2016	19:37:29	353	109,631	26,2305762722665
20/07/2016	19:37:29	538	109,816	26,2647724238237
20/07/2016	19:37:29	683	109,961	26,1792617222558
20/07/2016	19:37:29	842	110,12	26,1450384591198
20/07/2016	19:37:30	222	110,5	26,07655933595
20/07/2016	19:37:30	486	110,764	26,07655933595
20/07/2016	19:37:30	601	110,879	26,1450384591198
20/07/2016	19:37:30	763	111,041	26,1621514478404
20/07/2016	19:37:31	106	111,384	26,1450384591198
20/07/2016	19:37:31	412	111,69	26,0594327567691
20/07/2016	19:37:31	606	111,884	26,2476757020522
20/07/2016	19:37:31	981	112,259	26,2305762722665
20/07/2016	19:37:32	121	112,399	26,3331322558631
20/07/2016	19:37:32	296	112,574	26,2134741332102
20/07/2016	19:37:32	649	112,927	26,1792617222558
20/07/2016	19:37:33	156	113,434	26,0594327567691
20/07/2016	19:37:33	305	113,583	25,9737590072384
20/07/2016	19:37:33	442	113,72	26,008036682847
20/07/2016	19:37:33	591	113,869	26,0936831945112
20/07/2016	19:37:33	962	114,24	26,1108043337176
20/07/2016	19:37:34	114	114,392	26,008036682847
20/07/2016	19:37:34	427	114,705	25,9737590072384
20/07/2016	19:37:34	716	114,994	25,9566160777276
20/07/2016	19:37:34	988	115,266	26,1621514478404
20/07/2016	19:37:35	324	115,602	26,0936831945112
20/07/2016	19:37:35	569	115,847	26,1279227548328
20/07/2016	19:37:35	900	116,178	26,196369283626
20/07/2016	19:37:36	029	116,307	26,1108043337176
20/07/2016	19:37:36	339	116,617	26,2134741332102
20/07/2016	19:37:36	645	116,923	26,2647724238237
20/07/2016	19:37:36	915	117,193	26,0936831945112
20/07/2016	19:37:37	257	117,535	26,2134741332102
20/07/2016	19:37:37	569	117,847	26,196369283626
20/07/2016	19:37:37	709	117,987	26,1450384591198
20/07/2016	19:37:38	054	118,332	26,1279227548328
20/07/2016	19:37:38	338	118,616	26,3160463536032
20/07/2016	19:37:38	413	118,691	26,2818664388366
20/07/2016	19:37:38	639	118,917	26,2476757020522
20/07/2016	19:37:39	084	119,362	26,2818664388366
20/07/2016	19:37:39	156	119,434	26,2476757020522
20/07/2016	19:37:39	343	119,621	26,2476757020522
20/07/2016	19:37:39	533	119,811	26,3160463536032
20/07/2016	19:37:39	870	120,148	26,2305762722665
20/07/2016	19:37:39	999	120,277	26,2647724238237
20/07/2016	19:37:40	554	120,832	26,2134741332102
20/07/2016	19:37:40	906	121,184	26,2818664388366
20/07/2016	19:37:41	180	121,458	26,2305762722665
20/07/2016	19:37:41	481	121,759	26,350215456377
20/07/2016	19:37:41	674	121,952	26,2134741332102
20/07/2016	19:37:41	891	122,169	26,2989577483451
20/07/2016	19:37:42	295	122,573	26,2305762722665
20/07/2016	19:37:42	376	122,654	26,2134741332102
20/07/2016	19:37:42	582	122,86	26,1621514478404
20/07/2016	19:37:42	774	123,052	26,1621514478404
20/07/2016	19:37:42	950	123,228	26,1792617222558
20/07/2016	19:37:43	334	123,612	26,1621514478404
20/07/2016	19:37:43	381	123,659	26,2134741332102
20/07/2016	19:37:43	665	123,943	26,196369283626
20/07/2016	19:37:43	787	124,065	26,1792617222558
20/07/2016	19:37:43	923	124,201	26,1792617222558
20/07/2016	19:37:44	266	124,544	26,2134741332102
20/07/2016	19:37:44	635	124,913	26,1792617222558
20/07/2016	19:37:44	769	125,047	26,2134741332102
20/07/2016	19:37:45	030	125,308	26,2647724238237
20/07/2016	19:37:45	160	125,438	26,2989577483451
20/07/2016	19:37:45	617	125,895	26,3160463536032
20/07/2016	19:37:45	816	126,094	26,2134741332102
20/07/2016	19:37:45	984	126,262	26,2134741332102
20/07/2016	19:37:46	143	126,421	26,2134741332102
20/07/2016	19:37:46	441	126,719	26,2647724238237
20/07/2016	19:37:46	611	126,889	26,3160463536032
20/07/2016	19:37:46	919	127,197	26,350215456377
20/07/2016	19:37:47	211	127,489	26,2989577483451
20/07/2016	19:37:47	510	127,788	26,2647724238237
20/07/2016	19:37:47	618	127,896	26,2647724238237
20/07/2016	19:37:47	784	128,062	26,2818664388366
