Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Bx1.Max.
25/07/2016	17:34:34	630	131,986	26,0632937918275
25/07/2016	17:34:35	035	132,391	26,0435604972184
25/07/2016	17:34:35	366	132,722	26,0632937918275
25/07/2016	17:34:35	547	132,903	26,152050204072
25/07/2016	17:34:35	679	133,035	26,0386266248631
25/07/2016	17:34:35	919	133,275	26,1076808729256
25/07/2016	17:34:36	428	133,784	26,1569790349903
25/07/2016	17:34:36	597	133,953	26,1766921704764
25/07/2016	17:34:36	739	134,095	26,1668360403133
25/07/2016	17:34:36	943	134,299	26,1717642147755
25/07/2016	17:34:37	295	134,651	26,1372623979445
25/07/2016	17:34:37	450	134,806	26,2161079441212
25/07/2016	17:34:37	622	134,978	26,1619076470612
25/07/2016	17:34:38	020	135,376	26,2210339322619
25/07/2016	17:34:38	165	135,521	26,1323326913487
25/07/2016	17:34:38	441	135,797	26,2111817374774
25/07/2016	17:34:38	647	136,003	26,186547425709
25/07/2016	17:34:39	055	136,411	26,1668360403133
25/07/2016	17:34:39	333	136,689	26,2111817374774
25/07/2016	17:34:39	651	137,007	26,1766921704764
25/07/2016	17:34:40	025	137,381	26,2259597019283
25/07/2016	17:34:40	154	137,51	26,1372623979445
25/07/2016	17:34:40	313	137,669	26,1964018062409
25/07/2016	17:34:40	446	137,802	26,186547425709
25/07/2016	17:34:40	841	138,197	26,2111817374774
25/07/2016	17:34:40	983	138,339	26,1027498519506
25/07/2016	17:34:41	366	138,722	26,152050204072
25/07/2016	17:34:41	530	138,886	26,1224726211547
25/07/2016	17:34:41	823	139,179	26,1027498519506
25/07/2016	17:34:42	286	139,642	26,2505852741468
25/07/2016	17:34:42	548	139,904	26,1964018062409
25/07/2016	17:34:42	860	140,216	26,186547425709
25/07/2016	17:34:42	949	140,305	26,186547425709
25/07/2016	17:34:43	335	140,691	26,1569790349903
25/07/2016	17:34:43	592	140,948	26,2062553123018
25/07/2016	17:34:43	779	141,135	26,1668360403133
25/07/2016	17:34:44	090	141,446	26,2505852741468
25/07/2016	17:34:44	407	141,763	26,2161079441212
25/07/2016	17:34:44	474	141,83	26,1914747252982
25/07/2016	17:34:44	704	142,06	26,1421918855778
25/07/2016	17:34:45	006	142,362	26,1569790349903
25/07/2016	17:34:45	006	142,362	26,1569790349903
25/07/2016	17:34:45	006	142,362	26,1569790349903
25/07/2016	17:34:47	399	144,755	26,3244292597211
25/07/2016	17:34:47	779	145,135	26,4080598534925
25/07/2016	17:34:47	977	145,333	26,3391921711578
25/07/2016	17:34:48	128	145,484	26,3195078535325
25/07/2016	17:34:48	713	146,069	26,4031421472829
25/07/2016	17:34:48	769	146,125	26,3588730041708
25/07/2016	17:34:49	159	146,515	26,4473936795303
25/07/2016	17:34:49	530	146,886	26,3539531225001
25/07/2016	17:34:49	709	147,065	26,4277285047188
25/07/2016	17:34:49	829	147,185	26,4572249638485
25/07/2016	17:34:49	970	147,326	26,3244292597211
25/07/2016	17:34:50	453	147,809	26,3687121145178
25/07/2016	17:34:50	704	148,06	26,3834691479799
25/07/2016	17:34:50	828	148,184	26,3785503543957
25/07/2016	17:34:50	989	148,345	26,3834691479799
25/07/2016	17:34:51	090	148,446	26,3687121145178
25/07/2016	17:34:51	511	148,867	26,3883877240323
25/07/2016	17:34:51	650	149,006	26,5063683636434
25/07/2016	17:34:51	945	149,301	26,4473936795303
25/07/2016	17:34:52	119	149,475	26,5063683636434
25/07/2016	17:34:52	750	150,106	26,3637926681671
25/07/2016	17:34:52	870	150,226	26,4326451242645
25/07/2016	17:34:53	055	150,411	26,4817993757932
25/07/2016	17:34:53	249	150,605	26,4523094302564
25/07/2016	17:34:53	311	150,667	26,5456674709253
25/07/2016	17:34:53	577	150,933	26,4473936795303
25/07/2016	17:34:53	816	151,172	26,5112815106339
25/07/2016	17:34:54	178	151,534	26,4621402803351
25/07/2016	17:34:54	277	151,633	26,4621402803351
25/07/2016	17:34:54	688	152,044	26,4719702621051
25/07/2016	17:34:55	066	152,422	26,4572249638485
25/07/2016	17:34:55	151	152,507	26,4867136071773
25/07/2016	17:34:55	534	152,89	26,3982242236554
25/07/2016	17:34:55	810	153,166	26,3933060825813
25/07/2016	17:34:55	967	153,323	26,4080598534925
25/07/2016	17:34:56	167	153,523	26,4031421472829
25/07/2016	17:34:56	294	153,65	26,3883877240323
25/07/2016	17:34:56	498	153,854	26,4621402803351
25/07/2016	17:34:56	921	154,277	26,3933060825813
25/07/2016	17:34:57	201	154,557	26,4424777116419
25/07/2016	17:34:57	470	154,826	26,4817993757932
25/07/2016	17:34:57	653	155,009	26,4621402803351
25/07/2016	17:34:57	863	155,219	26,4768849274452
25/07/2016	17:34:58	248	155,604	26,4031421472829
25/07/2016	17:34:58	381	155,737	26,4375615265628
25/07/2016	17:34:58	827	156,183	26,4768849274452
25/07/2016	17:34:59	427	156,783	26,4867136071773
25/07/2016	17:34:59	665	157,021	26,5014549998309
25/07/2016	17:35:00	038	157,394	26,4277285047188
25/07/2016	17:35:00	232	157,588	26,3982242236554
25/07/2016	17:35:00	446	157,802	26,3982242236554
25/07/2016	17:35:00	595	157,951	26,3883877240323
25/07/2016	17:35:01	074	158,43	26,3982242236554
25/07/2016	17:35:01	198	158,554	26,4719702621051
25/07/2016	17:35:01	346	158,702	26,3834691479799
25/07/2016	17:35:01	726	159,082	26,3785503543957
25/07/2016	17:35:01	978	159,334	26,3441127060221
25/07/2016	17:35:02	267	159,623	26,2505852741468
25/07/2016	17:35:02	367	159,723	26,1964018062409
25/07/2016	17:35:02	604	159,96	26,2505852741468
25/07/2016	17:35:02	980	160,336	26,2998200494689
25/07/2016	17:35:03	293	160,649	26,3047423274382
25/07/2016	17:35:03	535	160,891	26,1964018062409
25/07/2016	17:35:03	895	161,251	26,2555097335683
25/07/2016	17:35:04	064	161,42	26,3637926681671
25/07/2016	17:35:04	219	161,575	26,1471211542773
25/07/2016	17:35:04	519	161,875	26,1914747252982
25/07/2016	17:35:04	910	162,266	26,1717642147755
25/07/2016	17:35:04	967	162,323	26,2752053888016
25/07/2016	17:35:05	254	162,61	26,3047423274382
25/07/2016	17:35:05	424	162,78	26,3441127060221
25/07/2016	17:35:05	564	162,92	26,2899748394518
25/07/2016	17:35:05	781	163,137	26,4080598534925
25/07/2016	17:35:06	215	163,571	26,3441127060221
25/07/2016	17:35:06	343	163,699	26,3982242236554
25/07/2016	17:35:06	578	163,934	26,3883877240323
25/07/2016	17:35:06	914	164,27	26,4326451242645
25/07/2016	17:35:07	318	164,674	26,4031421472829
25/07/2016	17:35:07	414	164,77	26,4473936795303
25/07/2016	17:35:07	611	164,967	26,4277285047188
25/07/2016	17:35:07	971	165,327	26,4621402803351
25/07/2016	17:35:08	158	165,514	26,4326451242645
25/07/2016	17:35:08	845	166,201	26,5211071542616
25/07/2016	17:35:09	236	166,592	26,5014549998309
25/07/2016	17:35:09	450	166,806	26,5014549998309
25/07/2016	17:35:09	686	167,042	26,5604010615481
25/07/2016	17:35:09	865	167,221	26,3637926681671
25/07/2016	17:35:10	290	167,646	26,4326451242645
25/07/2016	17:35:10	510	167,866	26,4621402803351
25/07/2016	17:35:10	896	168,252	26,4867136071773
25/07/2016	17:35:11	140	168,496	26,4178946137712
25/07/2016	17:35:11	286	168,642	26,4277285047188
25/07/2016	17:35:11	708	169,064	26,3883877240323
25/07/2016	17:35:11	780	169,136	26,4719702621051
25/07/2016	17:35:12	004	169,36	26,4572249638485
25/07/2016	17:35:12	375	169,731	26,4817993757932
25/07/2016	17:35:12	515	169,871	26,4129773423124
25/07/2016	17:35:12	861	170,217	26,5309319309406
25/07/2016	17:35:13	143	170,499	26,4965414191679
25/07/2016	17:35:13	379	170,735	26,4621402803351
25/07/2016	17:35:13	477	170,833	26,4621402803351
25/07/2016	17:35:13	861	171,217	26,4867136071773
25/07/2016	17:35:13	956	171,312	26,4719702621051
25/07/2016	17:35:14	138	171,494	26,4670553797445
25/07/2016	17:35:14	476	171,832	26,5260196509556
25/07/2016	17:35:14	870	172,226	26,5702223726945
25/07/2016	17:35:15	090	172,446	26,4375615265628
25/07/2016	17:35:15	434	172,79	26,5653118253626
25/07/2016	17:35:15	768	173,124	26,614407561616
25/07/2016	17:35:16	162	173,518	26,7272457531582
25/07/2016	17:35:16	376	173,732	26,771368769479
25/07/2016	17:35:16	490	173,846	26,8056746131257
25/07/2016	17:35:16	642	173,998	26,9183196535809
25/07/2016	17:35:17	072	174,428	27,1628092346137
25/07/2016	17:35:17	394	174,75	27,0063974872911
25/07/2016	17:35:17	580	174,936	27,2165253336601
25/07/2016	17:35:17	765	175,121	27,1530399021847
25/07/2016	17:35:17	958	175,314	27,0944059965459
25/07/2016	17:35:18	474	175,83	27,1969951875417
25/07/2016	17:35:18	632	175,988	27,2506948984965
25/07/2016	17:35:18	980	176,336	27,3628930343694
25/07/2016	17:35:19	232	176,588	27,4993307653991
25/07/2016	17:35:19	377	176,733	27,3628930343694
25/07/2016	17:35:19	748	177,104	27,5382825363652
25/07/2016	17:35:19	914	177,27	27,4944608439449
25/07/2016	17:35:20	046	177,402	27,4554938661041
25/07/2016	17:35:20	350	177,706	27,5188083395574
25/07/2016	17:35:20	727	178,083	27,6064156536028
25/07/2016	17:35:20	947	178,303	27,6793696191791
25/07/2016	17:35:21	076	178,432	27,6356029208455
25/07/2016	17:35:21	285	178,641	27,6307389025497
25/07/2016	17:35:21	618	178,974	27,8057111796896
25/07/2016	17:35:21	756	179,112	27,8542663530222
25/07/2016	17:35:22	130	179,486	27,8639748761273
25/07/2016	17:35:22	342	179,698	27,7376987361471
25/07/2016	17:35:22	680	180,036	27,8008545105857
25/07/2016	17:35:23	039	180,395	27,9513139587758
25/07/2016	17:35:23	122	180,478	28,0579699177721
25/07/2016	17:35:23	405	180,761	27,9852608885243
25/07/2016	17:35:23	741	181,097	28,2564692879465
25/07/2016	17:35:24	101	181,457	28,1064165850793
25/07/2016	17:35:24	424	181,78	28,270979946514
25/07/2016	17:35:24	864	182,22	28,3145007500439
25/07/2016	17:35:25	015	182,371	28,348338687257
25/07/2016	17:35:25	150	182,506	28,386998224542
25/07/2016	17:35:25	394	182,75	28,3676701072588
25/07/2016	17:35:25	511	182,867	28,386998224542
25/07/2016	17:35:26	005	183,361	28,3821665047595
25/07/2016	17:35:26	386	183,742	28,4980708894346
25/07/2016	17:35:26	607	183,963	28,527028457185
25/07/2016	17:35:26	782	184,138	28,5125505986753
25/07/2016	17:35:27	163	184,519	28,7969429900338
25/07/2016	17:35:27	317	184,673	28,7054368164289
25/07/2016	17:35:27	782	185,138	28,6958002940999
25/07/2016	17:35:28	020	185,376	28,7006186575773
25/07/2016	17:35:28	168	185,524	28,5945673467521
25/07/2016	17:35:28	415	185,771	28,5511541105404
25/07/2016	17:35:28	488	185,844	28,5463293908307
25/07/2016	17:35:28	710	186,066	28,5656270372012
25/07/2016	17:35:29	309	186,665	28,7728695691016
25/07/2016	17:35:29	517	186,873	28,6958002940999
25/07/2016	17:35:29	798	187,154	28,6620660180683
25/07/2016	17:35:29	928	187,284	28,6186786282752
25/07/2016	17:35:30	134	187,49	28,7728695691016
25/07/2016	17:35:30	603	187,959	28,8210113082082
25/07/2016	17:35:30	928	188,284	28,897995673242
25/07/2016	17:35:31	181	188,537	28,9124244367372
25/07/2016	17:35:31	331	188,687	28,8787544717968
25/07/2016	17:35:31	559	188,915	28,8546983871369
25/07/2016	17:35:31	725	189,081	28,9220425948855
25/07/2016	17:35:32	065	189,421	28,8498865589013
25/07/2016	17:35:32	160	189,516	28,8595100115703
25/07/2016	17:35:32	371	189,727	28,8931856783018
25/07/2016	17:35:32	683	190,039	28,835449851126
25/07/2016	17:35:32	757	190,113	28,873943662315
25/07/2016	17:35:34	946	192,302	28,7824995500112
25/07/2016	17:35:35	180	192,536	28,7247074060946
25/07/2016	17:35:35	590	192,946	28,8065709294544
25/07/2016	17:35:35	736	193,092	28,7391582010387
25/07/2016	17:35:35	864	193,22	28,835449851126
25/07/2016	17:35:36	292	193,648	28,8161980526396
25/07/2016	17:35:36	400	193,756	28,7584230658806
25/07/2016	17:35:36	633	193,989	28,6283217052449
25/07/2016	17:35:36	777	194,133	28,6765247934167
25/07/2016	17:35:37	133	194,489	28,7343414738443
25/07/2016	17:35:37	237	194,593	28,7054368164289
25/07/2016	17:35:37	489	194,845	28,6861629531647
25/07/2016	17:35:37	672	195,028	28,7102547706806
25/07/2016	17:35:38	090	195,446	28,777684661663
25/07/2016	17:35:38	432	195,788	28,8546983871369
25/07/2016	17:35:38	585	195,941	28,835449851126
25/07/2016	17:35:38	793	196,149	28,8210113082082
25/07/2016	17:35:38	929	196,285	28,8210113082082
25/07/2016	17:35:39	091	196,447	28,7247074060946
25/07/2016	17:35:39	616	196,972	28,8691326491337
25/07/2016	17:35:39	842	197,198	28,9124244367372
25/07/2016	17:35:39	980	197,336	28,9076150524342
25/07/2016	17:35:40	667	198,023	28,9556997412817
25/07/2016	17:35:40	994	198,35	29,0181794525715
25/07/2016	17:35:41	116	198,472	29,1430360441739
25/07/2016	17:35:41	318	198,674	29,1910213768736
25/07/2016	17:35:41	741	199,097	29,4114940975117
25/07/2016	17:35:41	795	199,151	29,3300646906777
25/07/2016	17:35:42	279	199,635	29,4210702090035
25/07/2016	17:35:42	626	199,982	29,4354328702295
25/07/2016	17:35:43	010	200,366	29,4976502011406
25/07/2016	17:35:43	153	200,509	29,6076440822167
25/07/2016	17:35:43	691	201,047	29,5933030558124
25/07/2016	17:35:43	866	201,222	29,6697677556078
25/07/2016	17:35:44	255	201,611	29,860706271717
25/07/2016	17:35:44	459	201,815	29,9512906966567
25/07/2016	17:35:44	834	202,19	29,9941741427825
25/07/2016	17:35:45	138	202,494	30,1893295469655
25/07/2016	17:35:45	458	202,814	30,17506112339
25/07/2016	17:35:45	573	202,929	30,3176657179985
25/07/2016	17:35:46	165	203,521	30,3604126361927
25/07/2016	17:35:46	729	204,085	30,5881285434631
25/07/2016	17:35:46	946	204,302	30,6639339691947
25/07/2016	17:35:47	280	204,636	30,6118230918577
25/07/2016	17:35:47	620	204,976	30,7349563478718
25/07/2016	17:35:47	815	205,171	30,8106654223444
25/07/2016	17:35:47	987	205,343	30,7538882705716
25/07/2016	17:35:48	320	205,676	30,862686640877
25/07/2016	17:35:48	567	205,923	30,791742806291
25/07/2016	17:35:48	690	206,046	30,8059350589388
25/07/2016	17:35:48	860	206,216	30,8295849392139
25/07/2016	17:35:49	178	206,534	30,758620766229
25/07/2016	17:35:49	583	206,939	30,5786493605587
25/07/2016	17:35:49	718	207,074	30,5786493605587
25/07/2016	17:35:49	968	207,324	30,5976069471026
25/07/2016	17:35:50	373	207,729	30,6828775444253
25/07/2016	17:35:50	717	208,073	30,7302228820607
25/07/2016	17:35:51	165	208,521	30,6923481659081
25/07/2016	17:35:51	354	208,71	30,7775488095003
25/07/2016	17:35:51	472	208,828	30,7633530679269
25/07/2016	17:35:51	629	208,985	30,7870116678528
25/07/2016	17:35:52	015	209,371	30,7349563478718
25/07/2016	17:35:52	404	209,76	30,7160213199211
25/07/2016	17:35:52	912	210,268	30,9241360887464
25/07/2016	17:35:53	011	210,367	30,900505551196
25/07/2016	17:35:53	448	210,804	30,900505551196
25/07/2016	17:35:53	631	210,987	30,8390435359278
25/07/2016	17:35:53	775	211,131	30,8201255680825
25/07/2016	17:35:53	994	211,35	30,6970831851996
25/07/2016	17:35:54	128	211,484	30,758620766229
25/07/2016	17:35:54	603	211,959	30,862686640877
25/07/2016	17:35:54	810	212,166	30,7870116678528
25/07/2016	17:35:55	181	212,537	30,791742806291
25/07/2016	17:35:55	323	212,679	30,9335869516748
25/07/2016	17:35:55	697	213,053	30,9194103675953
25/07/2016	17:35:55	828	213,184	30,768085175689
25/07/2016	17:35:56	242	213,598	30,7207553681092
25/07/2016	17:35:56	642	213,998	30,7160213199211
25/07/2016	17:35:57	021	214,377	30,5881285434631
25/07/2016	17:35:57	321	214,677	30,5170156638925
25/07/2016	17:35:57	535	214,891	30,5739094768223
25/07/2016	17:35:57	705	215,061	30,6402501251957
25/07/2016	17:35:58	048	215,404	30,5976069471026
25/07/2016	17:35:58	386	215,742	30,4980448160258
25/07/2016	17:35:58	668	216,024	30,5170156638925
25/07/2016	17:35:58	798	216,154	30,4458588699332
25/07/2016	17:35:59	221	216,577	30,5027878208388
25/07/2016	17:35:59	589	216,945	30,6212995481703
25/07/2016	17:35:59	772	217,128	30,6686701545949
25/07/2016	17:36:00	114	217,47	30,5691693981982
25/07/2016	17:36:00	655	218,011	30,3889017620146
25/07/2016	17:36:01	022	218,378	30,4031436809852
25/07/2016	17:36:01	328	218,684	30,5739094768223
25/07/2016	17:36:01	451	218,807	30,7160213199211
25/07/2016	17:36:01	824	219,18	30,7396896196046
25/07/2016	17:36:01	996	219,352	30,7065526410017
25/07/2016	17:36:02	117	219,473	30,5739094768223
25/07/2016	17:36:02	284	219,64	30,6639339691947
25/07/2016	17:36:02	518	219,874	30,6781419421865
25/07/2016	17:36:02	850	220,206	30,4173838381955
25/07/2016	17:36:03	142	220,498	30,5170156638925
25/07/2016	17:36:03	226	220,582	30,5217578878619
25/07/2016	17:36:03	365	220,721	30,5359833889596
25/07/2016	17:36:03	775	221,131	30,6118230918577
25/07/2016	17:36:03	951	221,307	30,6639339691947
25/07/2016	17:36:04	095	221,451	30,592867842679
25/07/2016	17:36:04	261	221,617	30,5312417503714
25/07/2016	17:36:04	412	221,768	30,5786493605587
25/07/2016	17:36:04	939	222,295	30,3651613136088
25/07/2016	17:36:05	061	222,417	30,4885582205634
25/07/2016	17:36:05	275	222,631	30,5027878208388
25/07/2016	17:36:05	394	222,75	30,5739094768223
25/07/2016	17:36:05	561	222,917	30,4600937457585
25/07/2016	17:36:06	092	223,448	30,5644291246622
25/07/2016	17:36:06	364	223,72	30,7207553681092
25/07/2016	17:36:06	511	223,867	30,758620766229
25/07/2016	17:36:06	752	224,108	30,862686640877
25/07/2016	17:36:07	070	224,426	30,8248553504622
25/07/2016	17:36:07	187	224,543	30,9241360887464
25/07/2016	17:36:07	415	224,771	30,9761062798484
25/07/2016	17:36:07	691	225,047	31,0752573199779
25/07/2016	17:36:07	865	225,221	31,0327744182959
25/07/2016	17:36:08	103	225,459	31,0280531332399
25/07/2016	17:36:08	275	225,631	31,0091660666276
25/07/2016	17:36:08	628	225,984	31,122442268608
25/07/2016	17:36:08	804	226,16	31,0988521975939
25/07/2016	17:36:09	006	226,362	31,2120407537328
25/07/2016	17:36:09	437	226,793	31,3863235530426
25/07/2016	17:36:09	753	227,109	31,3580792570179
25/07/2016	17:36:09	941	227,297	31,2450332683784
25/07/2016	17:36:10	126	227,482	31,3392459069486
25/07/2016	17:36:10	571	227,927	31,3863235530426
25/07/2016	17:36:10	803	228,159	31,4804216145139
25/07/2016	17:36:11	074	228,43	31,4616081004281
25/07/2016	17:36:11	159	228,515	31,5556452240339
25/07/2016	17:36:11	593	228,949	31,5603450835093
25/07/2016	17:36:11	892	229,248	31,5227408859479
25/07/2016	17:36:12	294	229,65	31,5791426217011
25/07/2016	17:36:12	817	230,173	31,6636939641018
25/07/2016	17:36:12	926	230,282	31,7622596099816
25/07/2016	17:36:13	094	230,45	31,8560541558817
25/07/2016	17:36:13	282	230,638	31,9076089955471
25/07/2016	17:36:13	657	231,013	32,0527774169296
25/07/2016	17:36:13	827	231,183	32,1089232047274
25/07/2016	17:36:14	043	231,399	32,0293753675439
25/07/2016	17:36:14	381	231,737	32,0714956793485
25/07/2016	17:36:14	503	231,859	32,1229554350332
25/07/2016	17:36:14	746	232,102	32,211787112154
25/07/2016	17:36:15	099	232,455	32,2444975609807
25/07/2016	17:36:15	414	232,77	32,370580812464
25/07/2016	17:36:15	760	233,116	32,4732149915741
25/07/2016	17:36:15	964	233,32	32,5711001781496
25/07/2016	17:36:16	184	233,54	32,5757593393719
25/07/2016	17:36:16	624	233,98	32,6735589970393
25/07/2016	17:36:16	955	234,311	32,6595926077964
25/07/2016	17:36:17	005	234,361	32,5244983796815
25/07/2016	17:36:17	231	234,587	32,6642482555688
25/07/2016	17:36:17	701	235,057	32,6921782642967
25/07/2016	17:36:18	092	235,448	32,6689037186425
25/07/2016	17:36:18	323	235,679	32,6130259668112
25/07/2016	17:36:18	584	235,94	32,4452327706149
25/07/2016	17:36:18	708	236,064	32,5478015945221
25/07/2016	17:36:18	997	236,353	32,5617813002679
25/07/2016	17:36:19	140	236,496	32,566440831789
25/07/2016	17:36:19	439	236,795	32,5198371807252
25/07/2016	17:36:19	565	236,921	32,5338202215396
25/07/2016	17:36:19	989	237,345	32,5478015945221
25/07/2016	17:36:20	109	237,465	32,5431413221391
25/07/2016	17:36:20	514	237,87	32,5943941333181
25/07/2016	17:36:20	685	238,041	32,5244983796815
25/07/2016	17:36:21	042	238,398	32,6363115976848
25/07/2016	17:36:21	191	238,547	32,5478015945221
25/07/2016	17:36:21	371	238,727	32,6130259668112
25/07/2016	17:36:21	556	238,912	32,5943941333181
25/07/2016	17:36:22	039	239,395	32,4872035961321
25/07/2016	17:36:22	216	239,572	32,5151757963882
25/07/2016	17:36:22	610	239,966	32,5478015945221
25/07/2016	17:36:22	859	240,215	32,5384808644857
25/07/2016	17:36:23	020	240,376	32,5105142266482
25/07/2016	17:36:23	244	240,6	32,5291593932789
25/07/2016	17:36:23	656	241,012	32,589735712429
25/07/2016	17:36:23	793	241,149	32,7061407767073
25/07/2016	17:36:24	043	241,399	32,7526704954651
25/07/2016	17:36:24	178	241,534	32,8038319022844
25/07/2016	17:36:24	631	241,987	33,0268214533658
25/07/2016	17:36:24	944	242,3	32,994328461357
25/07/2016	17:36:25	408	242,764	32,9386053059465
25/07/2016	17:36:25	545	242,901	32,8642666747025
25/07/2016	17:36:26	038	243,394	32,5990523691788
25/07/2016	17:36:26	147	243,503	32,5105142266482
25/07/2016	17:36:26	579	243,935	32,6363115976848
25/07/2016	17:36:26	902	244,258	32,8642666747025
25/07/2016	17:36:27	281	244,637	33,0778637552163
25/07/2016	17:36:27	432	244,788	33,0732244602018
25/07/2016	17:36:27	828	245,184	33,2771808325707
25/07/2016	17:36:28	219	245,575	33,2957048370064
25/07/2016	17:36:28	678	246,034	33,2864431983803
25/07/2016	17:36:29	308	246,664	33,4067878424229
25/07/2016	17:36:29	449	246,805	33,4067878424229
25/07/2016	17:36:29	593	246,949	33,4437922974908
25/07/2016	17:36:29	767	247,123	33,4252915192042
25/07/2016	17:36:30	119	247,475	33,60093207825
25/07/2016	17:36:30	399	247,755	33,6332584784431
25/07/2016	17:36:30	828	248,184	33,7993692172734
25/07/2016	17:36:31	220	248,576	33,637875814634
25/07/2016	17:36:31	397	248,753	33,6563433577932
25/07/2016	17:36:31	608	248,964	33,8224217377968
25/07/2016	17:36:31	965	249,321	33,9468279395171
25/07/2016	17:36:32	214	249,57	33,9836639890132
25/07/2016	17:36:32	375	249,731	33,8823373147799
25/07/2016	17:36:32	745	250,101	33,8639049780093
25/07/2016	17:36:32	916	250,272	33,9882676912334
25/07/2016	17:36:33	248	250,604	34,0895039936167
25/07/2016	17:36:33	379	250,735	34,1906540793761
25/07/2016	17:36:33	681	251,037	34,130893982451
25/07/2016	17:36:33	838	251,194	34,1676729827625
25/07/2016	17:36:34	242	251,598	34,2366029492809
25/07/2016	17:36:34	426	251,782	34,3146753091728
25/07/2016	17:36:34	692	252,048	34,4477394836755
25/07/2016	17:36:35	196	252,552	34,4202211618045
25/07/2016	17:36:35	343	252,699	34,4890050521183
25/07/2016	17:36:35	744	253,1	34,6035567302512
25/07/2016	17:36:35	878	253,234	34,5806551966573
25/07/2016	17:36:36	082	253,438	34,5256735654157
25/07/2016	17:36:36	498	253,854	34,6356114926734
25/07/2016	17:36:36	766	254,122	34,4569108451788
25/07/2016	17:36:37	129	254,485	34,3605763086618
25/07/2016	17:36:37	273	254,629	34,383520172698
25/07/2016	17:36:37	442	254,798	34,383520172698
25/07/2016	17:36:37	845	255,201	34,3513975247644
25/07/2016	17:36:37	962	255,318	34,323856925399
25/07/2016	17:36:38	141	255,497	34,2871262088825
25/07/2016	17:36:38	591	255,947	34,1216974533153
25/07/2016	17:36:38	761	256,117	34,1584792997887
25/07/2016	17:36:39	153	256,509	34,0987030153155
25/07/2016	17:36:39	289	256,645	34,1584792997887
25/07/2016	17:36:39	481	256,837	34,2411968598323
25/07/2016	17:36:39	833	257,189	34,3009015563588
25/07/2016	17:36:40	013	257,369	34,2503841485998
25/07/2016	17:36:40	292	257,648	34,415634156663
25/07/2016	17:36:40	611	257,967	34,4477394836755
25/07/2016	17:36:40	807	258,163	34,415634156663
25/07/2016	17:36:40	971	258,327	34,3697543848871
25/07/2016	17:36:41	218	258,574	34,323856925399
25/07/2016	17:36:41	608	258,964	34,4431535381399
25/07/2016	17:36:41	731	259,087	34,3468078673873
25/07/2016	17:36:41	886	259,242	34,2871262088825
25/07/2016	17:36:42	248	259,604	34,2917181685935
25/07/2016	17:36:42	390	259,746	34,3009015563588
25/07/2016	17:36:42	620	259,976	34,3100842353853
25/07/2016	17:36:42	784	260,14	34,1216974533153
25/07/2016	17:36:43	175	260,531	34,2090357583273
25/07/2016	17:36:43	397	260,753	34,0849042155777
25/07/2016	17:36:43	599	260,955	34,1906540793761
25/07/2016	17:36:43	729	261,085	34,2641637512214
25/07/2016	17:36:43	879	261,235	34,181462173911
25/07/2016	17:36:44	273	261,629	34,1262958068671
25/07/2016	17:36:44	407	261,763	34,1860582154932
25/07/2016	17:36:44	817	262,173	34,1860582154932
25/07/2016	17:36:45	030	262,386	34,2549775268571
25/07/2016	17:36:45	230	262,586	34,2320088612568
25/07/2016	17:36:45	670	263,026	34,1860582154932
25/07/2016	17:36:46	029	263,385	34,3559870051824
25/07/2016	17:36:46	316	263,672	34,3972843691678
25/07/2016	17:36:46	449	263,805	34,5577492645879
25/07/2016	17:36:46	672	264,028	34,6768121095322
25/07/2016	17:36:47	095	264,451	34,7317241531997
25/07/2016	17:36:47	338	264,694	34,8094730190546
25/07/2016	17:36:47	519	264,875	34,8140449064305
25/07/2016	17:36:47	901	265,257	34,9967771908039
25/07/2016	17:36:48	114	265,47	35,0697920331342
25/07/2016	17:36:48	268	265,624	35,1382030407026
25/07/2016	17:36:48	797	266,153	35,3249941597722
25/07/2016	17:36:49	007	266,363	35,3386503893832
25/07/2016	17:36:49	127	266,483	35,365958188431
25/07/2016	17:36:49	313	266,669	35,4660336870502
25/07/2016	17:36:49	746	267,102	35,5160401928633
25/07/2016	17:36:49	913	267,269	35,5160401928633
25/07/2016	17:36:50	152	267,508	35,4796738887242
25/07/2016	17:36:50	311	267,667	35,5251300499756
25/07/2016	17:36:50	499	267,855	35,6432357090251
25/07/2016	17:36:50	961	268,317	35,7022450908732
25/07/2016	17:36:51	200	268,556	35,8156434575253
25/07/2016	17:36:51	349	268,705	35,9787498975255
25/07/2016	17:36:51	579	268,935	35,9017549018434
25/07/2016	17:36:52	191	269,547	36,3494496796019
25/07/2016	17:36:52	444	269,8	36,4802793823401
25/07/2016	17:36:52	678	270,034	36,5974550121559
25/07/2016	17:36:52	919	270,275	36,6875131473653
25/07/2016	17:36:53	364	270,72	36,9303370625408
25/07/2016	17:36:53	615	270,971	37,1412899379903
25/07/2016	17:36:53	811	271,167	37,1906091715544
25/07/2016	17:36:53	996	271,352	37,3518782534787
25/07/2016	17:36:54	421	271,777	37,2399084604716
25/07/2016	17:36:54	526	271,882	37,1950917488851
25/07/2016	17:36:54	992	272,348	37,4055872897948
25/07/2016	17:36:55	086	272,442	37,4279590849653
25/07/2016	17:36:55	688	273,044	37,3250148718463
25/07/2016	17:36:55	993	273,349	37,1950917488851
25/07/2016	17:36:56	254	273,61	37,1637102454619
