xs-	ys-	xs+	ys+	xl-	yl-	xl+	yl+	theta	
	 0.69356	 -0.60030	 0.88969	 0.84066	 0.74128	 0.74446	 0.88440	 -0.39668	 -0.45666
	 0.69426	 -0.56496	 0.88203	 0.83768	 0.71653	 0.74835	 0.88440	 -0.37671	 -0.01873
	 0.68034	 -0.60035	 0.87937	 0.78140	 0.72011	 0.74835	 0.87852	 -0.42136	 -0.01253
	 0.69428	 -0.60030	 0.88076	 0.83455	 0.71495	 0.77500	 0.88328	 -0.39668	 -0.46512
	 0.69336	 -0.54447	 0.89717	 0.77217	 0.73666	 0.83045	 0.86145	 -0.37319	 -0.47744
	 0.69363	 -0.60274	 0.86846	 0.80519	 0.72225	 0.74835	 0.89797	 -0.37671	 -0.46153
	 0.69397	 -0.58817	 0.87937	 0.72930	 0.71752	 0.68585	 0.87634	 -0.40691	 -0.46250
	 0.69336	 -0.56024	 0.88500	 0.67811	 0.73001	 0.80309	 0.87657	 -0.38121	 0.00000
	 0.65585	 -0.54674	 0.89024	 0.82344	 0.71495	 0.77500	 0.87839	 -0.44202	 0.00000
	 0.68071	 -0.65919	 0.88357	 0.72930	 0.74423	 0.69252	 0.88607	 -0.37671	 -0.40001
	 0.69243	 -0.58424	 0.89717	 0.74463	 0.73666	 0.67366	 0.86184	 -0.37319	 -0.45476
	 0.69348	 -0.53922	 0.86764	 0.72494	 0.73600	 0.82841	 0.84723	 -0.44612	 0.00000
	 0.69206	 -0.58796	 0.87937	 0.77961	 0.73495	 0.49058	 0.89555	 -0.30910	 -0.46441
	 0.69428	 -0.60030	 0.86582	 0.83455	 0.71495	 0.77500	 0.88328	 -0.35762	 -0.46757
	 0.69354	 -0.56496	 0.89096	 0.83768	 0.73771	 0.74835	 0.88419	 -0.50461	 -0.47248
	 0.69336	 -0.52633	 0.90024	 0.74360	 0.73660	 0.82828	 0.86152	 -0.37011	 -0.48399
	 0.67476	 -0.73688	 0.87915	 0.84281	 0.73565	 0.73194	 0.85170	 -0.44749	 -0.02459
	 0.69635	 -0.55007	 0.85798	 0.64287	 0.72412	 0.84067	 0.88560	 -0.38066	 0.00000
	 0.68071	 -0.58671	 0.87909	 0.72930	 0.73185	 0.69252	 0.88607	 -0.37671	 -0.01908
	 0.69354	 -0.72108	 0.89123	 0.87616	 0.73771	 0.65716	 0.88440	 -0.37671	 -0.40327
	 0.69354	 -0.56496	 0.89096	 0.83768	 0.73771	 0.74835	 0.88440	 -0.39696	 -0.47230
	 0.69354	 -0.56496	 0.89096	 0.83768	 0.73771	 0.84065	 0.88440	 -0.37671	 -0.47166
	 0.68455	 -0.58779	 0.87937	 0.73542	 0.73678	 0.74705	 0.87852	 -0.41971	 -0.46822
	 0.68437	 -0.59908	 0.87937	 0.80555	 0.73940	 0.61930	 0.88639	 -0.42136	 -0.47048
	 0.69264	 -0.60718	 0.87937	 0.62807	 0.73664	 0.82855	 0.86684	 -0.40103	 -0.43905
	 0.68436	 -0.53438	 0.87937	 0.77938	 0.73670	 0.74835	 0.86629	 -0.42136	 0.00000
	 0.69336	 -0.54447	 0.91861	 0.74633	 0.73799	 0.83045	 0.88244	 -0.37319	 -0.42876
	 0.69423	 -0.54674	 0.89484	 0.84612	 0.71442	 0.77500	 0.86258	 -0.39668	 -0.48993
	 0.68453	 -0.60035	 0.87937	 0.72494	 0.73686	 0.77618	 0.87852	 -0.42136	 -0.46239
	 0.68439	 -0.58576	 0.87937	 0.80555	 0.73932	 0.74835	 0.89161	 -0.42136	 -0.47463
	 0.69336	 -0.57899	 0.89741	 0.72494	 0.69067	 0.82785	 0.85180	 -0.34119	 -0.01226
	 0.69568	 -0.54447	 0.87968	 0.80168	 0.73698	 0.88151	 0.85624	 -0.36530	 -0.47401
	 0.69341	 -0.53598	 0.87224	 0.64287	 0.73664	 0.82805	 0.90384	 -0.37329	 -0.46613
	 0.67808	 -0.60004	 0.87085	 0.80555	 0.73947	 0.61317	 0.88639	 -0.40034	 0.00000
	 0.68864	 -0.58796	 0.87937	 0.75268	 0.74058	 0.65791	 0.88733	 -0.33057	 -0.46243
	 0.69193	 -0.58726	 0.87937	 0.77765	 0.74128	 0.69252	 0.88733	 -0.32846	 -0.45922
	 0.68071	 -0.59093	 0.89777	 0.73774	 0.73517	 0.68647	 0.88474	 -0.37658	 -0.01290
	 0.69336	 -0.55154	 0.87865	 0.74360	 0.73639	 0.82828	 0.86285	 -0.37023	 -0.46987
	 0.72008	 -0.53598	 0.87224	 0.74236	 0.73664	 0.82805	 0.88601	 -0.37730	 -0.42413
	 0.68048	 -0.65019	 0.88935	 0.63825	 0.73495	 0.69252	 0.90390	 -0.37269	 -0.01826
	 0.69336	 -0.54447	 0.89717	 0.74463	 0.73666	 0.82828	 0.86055	 -0.37319	 -0.47560
	 0.69341	 -0.57899	 0.87993	 0.72494	 0.72261	 0.84679	 0.85180	 -0.34119	 -0.46208
	 0.69354	 -0.56496	 0.89096	 0.83768	 0.73771	 0.74835	 0.88440	 -0.37671	 -0.47226
	 0.69336	 -0.54447	 0.89717	 0.74463	 0.73666	 0.71077	 0.86055	 -0.37319	 -0.47653
	 0.69336	 -0.52633	 0.89204	 0.74360	 0.71716	 0.82828	 0.86152	 -0.37011	 -0.48928
	 0.69341	 -0.53598	 0.87224	 0.69926	 0.73664	 0.82805	 0.90384	 -0.34972	 0.00000
	 0.69336	 -0.56027	 0.89706	 0.74360	 0.73660	 0.74733	 0.86152	 -0.37011	 -0.46966
	 0.69341	 -0.53598	 0.87937	 0.64287	 0.73664	 0.82805	 0.88607	 -0.37329	 -0.46698
	 0.69336	 -0.54446	 0.90310	 0.74633	 0.73692	 0.82886	 0.86261	 -0.39509	 -0.46552
	 0.69423	 -0.54675	 0.89484	 0.84612	 0.71416	 0.77500	 0.86142	 -0.37478	 -0.00845
	 0.69336	 -0.54447	 0.89656	 0.62009	 0.73666	 0.82828	 0.86692	 -0.37329	 -0.46700
	 0.69264	 -0.53598	 0.87997	 0.77033	 0.72262	 0.84272	 0.86360	 -0.37319	 0.00000
	 0.68455	 -0.60004	 0.87937	 0.85224	 0.73947	 0.74835	 0.87852	 -0.42136	 -0.47331
	 0.69568	 -0.58683	 0.88381	 0.80168	 0.73698	 0.88151	 0.85624	 -0.36530	 -0.45655
	 0.69744	 -0.54447	 0.87968	 0.80168	 0.73698	 0.88151	 0.85624	 -0.36530	 -0.47124
	 0.68455	 -0.60004	 0.87937	 0.80555	 0.73947	 0.74835	 0.88881	 -0.44962	 -0.46895
	 0.69336	 -0.55154	 0.88509	 0.70008	 0.73639	 0.82828	 0.85614	 -0.34534	 -0.03294
	 0.69519	 -0.56496	 0.89096	 0.83768	 0.73771	 0.84065	 0.88440	 -0.37671	 -0.46948
	 0.69355	 -0.56496	 0.89096	 0.83768	 0.73771	 0.74835	 0.88523	 -0.39970	 -0.47228
	 0.69423	 -0.54674	 0.89484	 0.84612	 0.71442	 0.77500	 0.85596	 -0.50369	 -0.49088
	 0.68437	 -0.59908	 0.86168	 0.80555	 0.70030	 0.60339	 0.88639	 -0.42136	 0.00000
	 0.68439	 -0.58576	 0.87937	 0.80555	 0.73932	 0.74835	 0.89161	 -0.42136	 -0.47463
	 0.69423	 -0.54674	 0.89512	 0.84612	 0.72120	 0.78971	 0.88983	 -0.39668	 -0.48637
	 0.69354	 -0.56496	 0.89096	 0.83768	 0.73771	 0.84065	 0.88440	 -0.37208	 -0.47166
	 0.69336	 -0.55219	 0.90155	 0.74360	 0.71642	 0.82828	 0.86152	 -0.37011	 -0.01438
	 0.69423	 -0.54674	 0.89512	 0.84612	 0.70919	 0.77500	 0.88357	 -0.39668	 -0.00946
	 0.69336	 -0.54447	 0.89717	 0.74633	 0.73666	 0.84327	 0.86145	 -0.37319	 -0.47561
	 0.69341	 -0.53598	 0.87224	 0.64287	 0.73664	 0.85848	 0.90384	 -0.43438	 -0.46602
	 0.68583	 -0.56496	 0.89096	 0.83768	 0.73814	 0.74835	 0.88440	 -0.33600	 -0.47096
	 0.69354	 -0.56496	 0.89096	 0.83768	 0.73894	 0.74835	 0.88419	 -0.50461	 -0.47195
	 0.69336	 -0.54447	 0.90928	 0.74463	 0.73666	 0.82828	 0.86184	 -0.31518	 -0.45118
	 0.69428	 -0.60030	 0.88076	 0.84066	 0.71564	 0.74446	 0.88440	 -0.39668	 -0.46594
	 0.69336	 -0.54447	 0.89717	 0.74463	 0.73666	 0.82828	 0.86184	 -0.37319	 -0.47559
	 0.70033	 -0.54447	 0.89717	 0.74463	 0.74338	 0.82828	 0.86055	 -0.37319	 -0.46513
	 0.69336	 -0.54447	 0.89717	 0.77217	 0.73666	 0.83045	 0.86145	 -0.37319	 -0.47744
	 0.68439	 -0.58576	 0.87937	 0.80555	 0.73932	 0.74835	 0.89161	 -0.42136	 -0.47463
	 0.69206	 -0.58984	 0.87937	 0.78799	 0.73495	 0.49058	 0.89334	 -0.30910	 -0.46442
	 0.71242	 -0.53598	 0.87937	 0.64287	 0.73048	 0.82805	 0.88607	 -0.37329	 -0.44050
	 0.69336	 -0.55154	 0.87865	 0.63825	 0.73176	 0.82828	 0.86285	 -0.37023	 -0.46220
	 0.69354	 -0.56496	 0.89096	 0.83768	 0.74444	 0.84065	 0.88440	 -0.37671	 -0.46910
	 0.69336	 -0.54447	 0.89717	 0.73988	 0.73954	 0.83045	 0.86145	 -0.37319	 -0.47412
	 0.69341	 -0.48277	 0.87224	 0.66505	 0.73664	 0.82805	 0.90384	 -0.37329	 0.00000
	 0.68334	 -0.53023	 0.89484	 0.84612	 0.73771	 0.77500	 0.86050	 -0.50369	 0.00000
	 0.65772	 -0.54686	 0.88154	 0.77217	 0.74470	 0.83045	 0.86145	 -0.37319	 0.00000
	 0.69336	 -0.54447	 0.89717	 0.66888	 0.73667	 0.83747	 0.86145	 -0.36166	 -0.47044
	 0.68412	 -0.52789	 0.85848	 0.83286	 0.73770	 0.75076	 0.88440	 -0.39696	 0.00000
	 0.69338	 -0.53932	 0.89512	 0.84612	 0.72120	 0.78971	 0.89467	 -0.45067	 -0.49045
	 0.69421	 -0.54656	 0.89706	 0.74360	 0.73660	 0.82828	 0.85894	 -0.37011	 -0.47378
	 0.68259	 -0.56496	 0.89096	 0.78013	 0.74007	 0.74835	 0.86099	 -0.37256	 -0.45539
	 0.69355	 -0.54447	 0.89717	 0.74314	 0.73666	 0.82828	 0.88375	 -0.55823	 -0.47539
	 0.69336	 -0.54394	 0.89717	 0.74633	 0.73737	 0.75837	 0.86145	 -0.37418	 -0.47613
	 0.68439	 -0.58630	 0.87937	 0.80555	 0.73932	 0.82043	 0.88592	 -0.42037	 -0.47409
	 0.68498	 -0.48363	 0.89484	 0.84612	 0.71442	 0.77500	 0.86258	 -0.39668	 0.00000
	 0.65901	 -0.58576	 0.87937	 0.80555	 0.73932	 0.74835	 0.89161	 -0.42136	 0.00000
	 0.68439	 -0.58706	 0.89483	 0.80555	 0.74183	 0.81869	 0.89161	 -0.42225	 -0.43875
	 0.69423	 -0.54544	 0.87938	 0.84612	 0.71442	 0.69505	 0.87142	 -0.39579	 0.00000
	 0.69336	 -0.56856	 0.89134	 0.74463	 0.73773	 0.68867	 0.86055	 -0.37661	 -0.46500
	 0.69354	 -0.66004	 0.89678	 0.83768	 0.73664	 0.86259	 0.88440	 -0.37329	 -0.41659
	 0.69336	 -0.54447	 0.89717	 0.74463	 0.73666	 0.71571	 0.86184	 -0.37319	 -0.47646
	 0.69336	 -0.54447	 0.89717	 0.74463	 0.73666	 0.81861	 0.85021	 -0.37319	 -0.47581
	 0.69336	 -0.54448	 0.89713	 0.84909	 0.71605	 0.62825	 0.85571	 -0.37319	 -0.01242
	 0.69423	 -0.54673	 0.89488	 0.76920	 0.73503	 0.83269	 0.86171	 -0.50369	 -0.47575
	 0.69423	 -0.55837	 0.89512	 0.84612	 0.72976	 0.77500	 0.90304	 -0.39668	 0.00000
	 0.69336	 -0.48793	 0.89717	 0.74463	 0.73666	 0.82828	 0.86184	 -0.37319	 -0.49978
	 0.67093	 -0.52633	 0.89204	 0.74360	 0.71716	 0.82828	 0.84415	 -0.37011	 0.00000
	 0.69336	 -0.52633	 0.90024	 0.74360	 0.73660	 0.82828	 0.86152	 -0.37011	 -0.48399
	 0.69354	 -0.56496	 0.85964	 0.83768	 0.74183	 0.72127	 0.88440	 -0.37671	 0.00000
	 0.69354	 -0.57987	 0.89096	 0.83768	 0.73771	 0.82020	 0.88440	 -0.37671	 -0.46572
	 0.69365	 -0.55219	 0.87946	 0.74360	 0.73660	 0.82828	 0.86152	 -0.42059	 -0.46922
	 0.68410	 -0.61181	 0.89697	 0.80555	 0.73932	 0.74835	 0.89161	 -0.37088	 -0.41354
	 0.69336	 -0.52633	 0.90024	 0.74360	 0.72373	 0.82828	 0.89658	 -0.37011	 -0.01264
	 0.69336	 -0.52633	 0.89204	 0.74360	 0.68676	 0.82828	 0.86152	 -0.37011	 -0.00902
	 0.69355	 -0.56496	 0.85877	 0.83768	 0.73771	 0.74835	 0.88523	 -0.39970	 0.00000
	 0.69423	 -0.58005	 0.89512	 0.84612	 0.71988	 0.77500	 0.88357	 -0.39668	 -0.01193
	 0.69354	 -0.56496	 0.92563	 0.83768	 0.73771	 0.74835	 0.88419	 -0.47339	 -0.03437
	 0.69336	 -0.54447	 0.89717	 0.71287	 0.73666	 0.83045	 0.86145	 -0.37319	 -0.47345
	 0.68439	 -0.58576	 0.87940	 0.74010	 0.73955	 0.85515	 0.89161	 -0.42136	 -0.46795
	 0.69336	 -0.60536	 0.89714	 0.76299	 0.73930	 0.73464	 0.86145	 -0.37319	 -0.44751
	 0.68439	 -0.58576	 0.87435	 0.80555	 0.73932	 0.74835	 0.89161	 -0.42136	 0.00000
	 0.69336	 -0.54447	 0.89717	 0.74463	 0.73666	 0.82828	 0.86055	 -0.37319	 -0.47560
	 0.69336	 -0.54447	 0.89717	 0.74633	 0.73666	 0.84327	 0.86145	 -0.37319	 -0.47561
	 0.69354	 -0.56496	 0.89009	 0.83768	 0.73771	 0.74835	 0.88440	 -0.32472	 -0.47210
	 0.69338	 -0.58510	 0.89512	 0.84612	 0.72433	 0.69657	 0.89586	 -0.37605	 -0.47175
	 0.65123	 -0.54389	 0.89840	 0.74633	 0.73424	 0.75725	 0.86027	 -0.45453	 0.00000
	 0.69336	 -0.52633	 0.89204	 0.74360	 0.71716	 0.82828	 0.86152	 -0.37011	 -0.48928
	 0.69336	 -0.54447	 0.89951	 0.74463	 0.73666	 0.82828	 0.86184	 -0.37319	 -0.47626
	 0.69565	 -0.67687	 0.87937	 0.80555	 0.73932	 0.74591	 0.89161	 -0.53354	 -0.42215
	 0.67716	 -0.54447	 0.87968	 0.80168	 0.70348	 0.88581	 0.85624	 -0.36530	 0.00000
	 0.69338	 -0.54673	 0.89488	 0.76709	 0.73041	 0.83276	 0.86147	 -0.50369	 0.00000
	 0.69421	 -0.54447	 0.89717	 0.74200	 0.73954	 0.83038	 0.86169	 -0.37319	 -0.47335
	 0.69336	 -0.54447	 0.89717	 0.74463	 0.73666	 0.82831	 0.86184	 -0.37319	 -0.47559
	 0.69336	 -0.54447	 0.89717	 0.70220	 0.73783	 0.83042	 0.86145	 -0.37319	 -0.47227
	 0.72684	 -0.54971	 0.88545	 0.83768	 0.73771	 0.74835	 0.88555	 -0.42162	 -0.42121
	 0.69336	 -0.54394	 0.89717	 0.74633	 0.72134	 0.75837	 0.86114	 -0.37418	 -0.48304
	 0.69336	 -0.47907	 0.89717	 0.74463	 0.73666	 0.82828	 0.86184	 -0.37319	 0.00000
	 0.69336	 -0.54447	 0.86456	 0.86306	 0.73666	 0.83045	 0.86145	 -0.33838	 0.00000
	 0.71904	 -0.54674	 0.89484	 0.84612	 0.71442	 0.77500	 0.86258	 -0.39668	 -0.46121
	 0.69336	 -0.54447	 0.90557	 0.74633	 0.73666	 0.83263	 0.86587	 -0.37319	 -0.46001
	 0.69336	 -0.54447	 0.89717	 0.74463	 0.73666	 0.82828	 0.86184	 -0.37319	 -0.47559
	 0.67295	 -0.56496	 0.89096	 0.83768	 0.73771	 0.74835	 0.88440	 -0.37671	 0.00000
	 0.69336	 -0.54447	 0.89618	 0.74463	 0.73666	 0.71571	 0.86184	 -0.37319	 -0.47620
	 0.69423	 -0.55045	 0.89484	 0.87618	 0.71877	 0.77500	 0.86313	 -0.49836	 -0.48916
	 0.68393	 -0.53023	 0.89214	 0.77217	 0.73666	 0.83045	 0.87064	 -0.37319	 -0.47385
	 0.69336	 -0.54447	 0.89717	 0.72513	 0.71771	 0.82828	 0.86055	 -0.34694	 -0.01419
	 0.68439	 -0.64948	 0.87943	 0.81466	 0.73634	 0.82853	 0.88592	 -0.40951	 -0.45253
	 0.69336	 -0.49279	 0.90018	 0.74360	 0.73957	 0.82018	 0.86152	 -0.47046	 -0.49750
	 0.69423	 -0.60602	 0.89484	 0.84612	 0.71501	 0.77500	 0.86218	 -0.51038	 -0.01343
	 0.69423	 -0.54972	 0.89512	 0.84907	 0.71436	 0.62371	 0.88357	 -0.38999	 -0.01105
	 0.69337	 -0.53914	 0.90702	 0.84612	 0.72120	 0.78971	 0.88951	 -0.45597	 -0.01518
	 0.69424	 -0.54692	 0.89467	 0.84612	 0.72120	 0.87314	 0.89499	 -0.39137	 -0.48496
	 0.70576	 -0.47133	 0.89512	 0.84612	 0.72716	 0.75888	 0.88983	 -0.39668	 0.00000
	 0.69336	 -0.46057	 0.88252	 0.77204	 0.73660	 0.82828	 0.86152	 -0.37011	 0.00000
	 0.69336	 -0.54447	 0.89827	 0.74463	 0.73666	 0.81861	 0.85021	 -0.37319	 -0.47612
	 0.69336	 -0.45391	 0.89717	 0.74463	 0.73666	 0.82828	 0.86184	 -0.37319	 0.00000
	 0.68439	 -0.58576	 0.87937	 0.80555	 0.73932	 0.75176	 0.89161	 -0.42136	 -0.47461
	 0.69336	 -0.54447	 0.89717	 0.74463	 0.74048	 0.71077	 0.86055	 -0.23772	 -0.47443
	 0.69423	 -0.54674	 0.89538	 0.84540	 0.74491	 0.77500	 0.88357	 -0.39668	 -0.47693
	 0.69336	 -0.54447	 0.89692	 0.77289	 0.71499	 0.83045	 0.86145	 -0.37319	 -0.01820
	 0.69330	 -0.52633	 0.89486	 0.74610	 0.73660	 0.82828	 0.86152	 -0.37011	 -0.48275
	 0.69428	 -0.54673	 0.90954	 0.70420	 0.73503	 0.88696	 0.85685	 -0.50369	 -0.44004
	 0.69336	 -0.54447	 0.90237	 0.74633	 0.73699	 0.84289	 0.85602	 -0.37319	 -0.46913
	 0.69723	 -0.54447	 0.85984	 0.80168	 0.73665	 0.88189	 0.86167	 -0.38911	 0.00000
	 0.69423	 -0.55053	 0.89396	 0.87629	 0.71877	 0.77500	 0.86313	 -0.49833	 -0.48901
	 0.69423	 -0.54564	 0.89512	 0.84601	 0.71495	 0.77500	 0.88357	 -0.39671	 -0.48963
	 0.69421	 -0.54447	 0.89904	 0.74463	 0.73666	 0.89865	 0.89752	 -0.36832	 -0.47450
	 0.69453	 -0.56513	 0.89484	 0.88919	 0.71877	 0.82702	 0.86313	 -0.49836	 -0.48268
	 0.69336	 -0.54672	 0.89717	 0.83574	 0.73666	 0.84909	 0.86145	 -0.37319	 -0.48070
	 0.69183	 -0.54449	 0.89538	 0.75599	 0.74491	 0.77500	 0.88357	 -0.39668	 -0.47437
	 0.69336	 -0.54670	 0.89717	 0.84414	 0.73666	 0.82689	 0.86184	 -0.37319	 -0.48142
	 0.69423	 -0.54451	 0.89484	 0.74661	 0.71442	 0.77639	 0.85596	 -0.60222	 -0.48558
	 0.69336	 -0.54465	 0.89727	 0.74633	 0.74005	 0.76180	 0.86109	 -0.37418	 -0.47468
	 0.69336	 -0.49209	 0.90242	 0.72198	 0.73548	 0.81674	 0.86157	 -0.47046	 -0.49879
	 0.69336	 -0.52633	 0.90024	 0.74360	 0.73660	 0.82828	 0.87226	 -0.37011	 -0.48388
	 0.69336	 -0.52633	 0.90024	 0.67026	 0.72130	 0.82828	 0.86112	 -0.37011	 -0.01322
	 0.69336	 -0.52633	 0.89204	 0.68539	 0.71678	 0.83757	 0.85060	 -0.36999	 -0.48532
	 0.69336	 -0.56604	 0.89717	 0.74461	 0.73309	 0.82829	 0.86114	 -0.36336	 -0.46821
	 0.69338	 -0.49279	 0.90018	 0.84425	 0.73916	 0.82018	 0.86152	 -0.39646	 -0.50435
	 0.69336	 -0.53932	 0.89512	 0.77318	 0.72161	 0.66906	 0.89467	 -0.45095	 -0.48737
	 0.69330	 -0.52633	 0.89486	 0.64340	 0.73660	 0.82828	 0.86152	 -0.37011	 -0.47551
	 0.69423	 -0.54674	 0.89484	 0.84612	 0.71442	 0.77500	 0.86258	 -0.39668	 -0.48993
	 0.69423	 -0.54674	 0.92547	 0.80183	 0.71549	 0.77502	 0.88366	 -0.41936	 -0.01666
	 0.69423	 -0.54674	 0.89512	 0.84612	 0.71495	 0.78969	 0.88974	 -0.39668	 -0.02023
	 0.69333	 -0.52646	 0.90024	 0.76909	 0.73660	 0.82841	 0.86152	 -0.50049	 -0.48595
	 0.69426	 -0.54660	 0.89190	 0.74372	 0.73503	 0.83256	 0.86171	 -0.37331	 -0.47291
	 0.69336	 -0.54447	 0.89519	 0.74463	 0.73842	 0.82828	 0.86184	 -0.37485	 -0.47437
	 0.71102	 -0.54674	 0.89484	 0.84612	 0.71442	 0.81123	 0.86258	 -0.39668	 -0.47030
	 0.69423	 -0.54674	 0.89484	 0.84612	 0.71442	 0.77500	 0.85596	 -0.55691	 -0.49125
	 0.69336	 -0.53547	 0.90024	 0.74360	 0.73660	 0.74334	 0.86820	 -0.37011	 -0.48073
	 0.69336	 -0.52785	 0.90613	 0.74610	 0.73660	 0.82828	 0.86157	 -0.37011	 -0.46884
	 0.69330	 -0.54296	 0.87784	 0.74463	 0.73666	 0.82828	 0.86388	 -0.37824	 -0.47354
	 0.69338	 -0.53825	 0.88597	 0.84612	 0.73577	 0.78391	 0.89467	 -0.45067	 -0.48467
	 0.69336	 -0.54447	 0.89832	 0.74463	 0.72209	 0.82440	 0.85021	 -0.38725	 -0.01285
	 0.69336	 -0.54392	 0.89717	 0.78027	 0.72239	 0.81861	 0.86071	 -0.38380	 -0.01317
	 0.69336	 -0.54449	 0.89717	 0.74451	 0.73561	 0.75837	 0.83908	 -0.35643	 0.00000
	 0.69336	 -0.54447	 0.89951	 0.74463	 0.73666	 0.82828	 0.86184	 -0.31423	 -0.47612
	 0.69336	 -0.48793	 0.88884	 0.74463	 0.71912	 0.82828	 0.86184	 -0.37319	 0.00000
	 0.69851	 -0.52633	 0.89204	 0.74360	 0.71716	 0.82828	 0.86152	 -0.37011	 -0.48392
	 0.66006	 -0.52633	 0.89204	 0.74360	 0.70608	 0.82828	 0.85198	 -0.37011	 0.00000
	 0.72254	 -0.54724	 0.89754	 0.77255	 0.73696	 0.83045	 0.85736	 -0.37319	 -0.44052
	 0.69430	 -0.51828	 0.89475	 0.85259	 0.72616	 0.78971	 0.89392	 -0.39668	 -0.49690
	 0.69581	 -0.48793	 0.89475	 0.72429	 0.73791	 0.89407	 0.86184	 -0.37319	 -0.49453
	 0.69338	 -0.54692	 0.89709	 0.85650	 0.71994	 0.87314	 0.89499	 -0.39137	 -0.48744
	 0.69336	 -0.52633	 0.90024	 0.70900	 0.73660	 0.82828	 0.85422	 -0.38261	 -0.48188
	 0.69430	 -0.51828	 0.89475	 0.86717	 0.72616	 0.78971	 0.89392	 -0.39668	 -0.49796
	 0.69423	 -0.54691	 0.89484	 0.84721	 0.72039	 0.77500	 0.86258	 -0.39668	 -0.48745
	 0.69338	 -0.54675	 0.89709	 0.85541	 0.71398	 0.87314	 0.90604	 -0.39137	 -0.48928
	 0.72516	 -0.54447	 0.89216	 0.77563	 0.73666	 0.83045	 0.86145	 -0.29242	 -0.43161
	 0.69336	 -0.52633	 0.89705	 0.74452	 0.71716	 0.82828	 0.86152	 -0.37411	 -0.49067
	 0.70969	 -0.56529	 0.90018	 0.74360	 0.73957	 0.82018	 0.86554	 -0.47046	 -0.44861
	 0.69330	 -0.52633	 0.89486	 0.74610	 0.73660	 0.82828	 0.86152	 -0.25016	 -0.48247
	 0.69343	 -0.58343	 0.88137	 0.76950	 0.74009	 0.87467	 0.89317	 -0.39137	 -0.05057
	 0.69420	 -0.54392	 0.90002	 0.84419	 0.72025	 0.82129	 0.86335	 -0.39646	 -0.48888
	 0.69337	 -0.52633	 0.90024	 0.73341	 0.71765	 0.77530	 0.86152	 -0.37011	 -0.02099
	 0.69422	 -0.54564	 0.89512	 0.88014	 0.73390	 0.82797	 0.88357	 -0.39671	 -0.48399
	 0.69561	 -0.55136	 0.89475	 0.87872	 0.71797	 0.89993	 0.86167	 -0.41453	 -0.48532
	 0.69442	 -0.48701	 0.89484	 0.72140	 0.73871	 0.85816	 0.86330	 -0.40256	 -0.49600
	 0.69423	 -0.56644	 0.89512	 0.84612	 0.71473	 0.77500	 0.86234	 -0.39668	 -0.48171
	 0.69423	 -0.55053	 0.89396	 0.87629	 0.71899	 0.77500	 0.88437	 -0.49833	 -0.01755
	 0.69423	 -0.54674	 0.89484	 0.84612	 0.71442	 0.79594	 0.86258	 -0.38117	 -0.48941
	 0.69336	 -0.52633	 0.90024	 0.74360	 0.73660	 0.82828	 0.86152	 -0.37011	 -0.48399
	 0.69336	 -0.54672	 0.89717	 0.83574	 0.73666	 0.84909	 0.84944	 -0.37319	 -0.48086
	 0.69581	 -0.48793	 0.89475	 0.72429	 0.74378	 0.89407	 0.86184	 -0.37319	 -0.49233
	 0.70029	 -0.54674	 0.89484	 0.84612	 0.71442	 0.79948	 0.85596	 -0.55691	 -0.48429
	 0.69336	 -0.53932	 0.89512	 0.77318	 0.72161	 0.66906	 0.89467	 -0.45095	 -0.48737
	 0.69430	 -0.51828	 0.89475	 0.85259	 0.72616	 0.78971	 0.89392	 -0.39668	 -0.49690
	 0.69423	 -0.54674	 0.89512	 0.84612	 0.72120	 0.78971	 0.88983	 -0.39668	 -0.48637
	 0.69334	 -0.49628	 0.89512	 0.85233	 0.72120	 0.78874	 0.88648	 -0.44852	 0.00000
	 0.69427	 -0.54674	 0.89484	 0.84612	 0.71442	 0.78993	 0.87386	 -0.39882	 -0.02626
	 0.69338	 -0.49279	 0.90018	 0.84425	 0.73916	 0.82018	 0.86152	 -0.39646	 -0.50435
	 0.69338	 -0.53932	 0.89235	 0.84568	 0.72120	 0.78971	 0.89467	 -0.45067	 -0.49006
	 0.69423	 -0.54674	 0.89512	 0.84612	 0.69282	 0.78971	 0.88983	 -0.39668	 -0.49695
	 0.69336	 -0.49279	 0.90018	 0.74360	 0.73957	 0.82018	 0.86152	 -0.47046	 -0.49750
	 0.69336	 -0.52633	 0.89153	 0.72305	 0.73588	 0.82828	 0.86131	 -0.37011	 -0.48052
	 0.69336	 -0.49209	 0.90293	 0.74253	 0.71676	 0.81674	 0.85430	 -0.47046	 -0.01057
	 0.69333	 -0.52860	 0.89988	 0.81028	 0.73660	 0.82841	 0.86152	 -0.49309	 -0.48764
	 0.69220	 -0.41819	 0.91735	 0.74463	 0.73666	 0.82828	 0.86184	 -0.38059	 0.00000
	 0.69423	 -0.62594	 0.89484	 0.70690	 0.71794	 0.73581	 0.86152	 -0.50369	 -0.00971
	 0.69333	 -0.52646	 0.90024	 0.84456	 0.73660	 0.82838	 0.85597	 -0.50049	 -0.49102
	 0.67447	 -0.52633	 0.89204	 0.74402	 0.71716	 0.82828	 0.85531	 -0.37011	 0.00000
	 0.69338	 -0.56279	 0.88597	 0.66762	 0.73577	 0.78391	 0.89467	 -0.45067	 -0.46016
	 0.69336	 -0.49082	 0.88597	 0.84612	 0.73657	 0.78472	 0.88937	 -0.45067	 0.00000
